id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,392,0,0
2,0,91,,,,0,0
3,2.790698,1,2,1,0,0,0
4,3.313953,2,3,4,0,0,0
5,4.186047,2,3,4,0,1,0
6,4.186047,1,3,2,0,1,0
7,4.709302,2,4,5,0,0,0
8,5.581395,2,4,5,0,1,0
9,5.581395,1,4,3,0,1,0
10,6.27907,1,3,3,0,0,0
11,6.802326,2,3,2,0,1,0
12,6.802326,2,3,4,0,1,0
13,8.372093,2,3,2,0,1,0
14,8.372093,2,3,4,0,1,0
15,9.244186,1,3,4,0,0,0
16,9.418605,1,3,2,0,0,0
17,9.767442,2,4,5,0,0,0
18,10.116279,2,4,5,0,1,0
19,10.116279,1,4,3,0,1,0
20,10.290698,1,5,4,0,0,0
21,10.639535,1,3,2,0,0,0
22,10.988372,1,2,1,0,0,0
23,11.162791,1,3,4,0,0,0
24,11.511628,1,3,2,0,0,0
25,11.686047,2,2,3,0,0,0
26,12.209302,2,2,3,0,0,0
27,12.383721,1,3,2,0,0,0
28,12.55814,2,3,4,0,0,0
29,12.906977,2,3,4,0,0,0
30,13.081395,1,3,4,0,0,0
31,13.430233,1,4,5,0,0,0
32,13.77907,1,2,1,0,0,0
33,13.953488,2,3,4,0,0,0
34,16.046512,2,3,4,0,0,0
35,16.395349,1,2,1,0,0,0
36,16.744186,2,4,5,0,0,0
37,17.093023,2,4,5,0,1,0
38,17.093023,1,4,3,0,1,0
39,17.267442,1,5,4,0,0,0
40,17.616279,1,3,2,0,0,0
41,17.965116,1,2,1,0,0,0
42,18.139535,1,3,4,0,0,0
43,18.488372,1,3,2,0,0,0
44,18.662791,2,2,3,0,0,0
45,19.186047,2,2,3,0,0,0
46,19.360465,1,3,2,0,0,0
47,19.534884,2,3,4,0,0,0
48,19.883721,2,3,4,0,0,0
49,20.05814,1,3,4,0,0,0
50,20.406977,1,4,5,0,0,0
51,20.755814,1,2,1,0,0,0
52,20.930233,2,4,5,0,0,0
53,22.325581,2,4,5,0,0,0
54,23.72093,1,3,2,1,0,4
55,23.764535,1,3,1,1,0,4
56,23.895349,1,4,3,0,0,0
57,24.244186,1,3,2,0,0,0
58,24.418605,1,3,4,0,0,0
59,24.680233,1,2,3,0,0,0
60,24.94186,1,4,5,0,0,0
61,25.116279,2,3,2,0,0,0
62,25.639535,2,3,2,0,1,0
63,25.639535,1,3,4,0,1,0
64,25.988372,1,4,3,0,0,0
