time,lyrics,size
0.00 ,,
4.4,♥♥♥…,
14.417 ,ナナナナナ　聴かせてシンガロング・ナウ,
18.74 ,ユー・アー・リスニング・トゥ・レディオ・ハッピー,
22.40 ,いつもそばにいるよ　眠い朝も憂鬱な夜も,
29.01 ,ナナナナナ　聴かせてシンガロング・ナウ,
33.36 ,歌おうよ　踊ろうよ　ステイ・チューンド,
36.96 ,君にもできるよ　セイHoo!,
40.61 ,響きだした最高のミュージック,
43.46 ,ナナナナナ　聴かせてシンガロング・ナウ,
54.53 ,,
80.76 ,もしその手を離したらすぐにいなくなるから,
88.26 ,手錠に鍵をかけて　今夜　今夜　今夜,
95.66 ,私だけにそのメロディ　耳元で奏でてよ,
103.15 ,聴かせて　ほら　今夜　今夜　今夜,
115.63 ,,
131.46 ,おかしくなっちゃうよ,
136.923 ,,
138.39 ,"（Crazy, Crazy）",
139.989,なんでかな　なんでかな,
142.59,おかしいな　おかしいな,
145.08,レイジーなラブがいま,
148.18,クレイジーになるよ,
151.773,"（Crazy, Crazy）",
153.486,なんでかな　なんでかな？,
155.976,変だよね,
157.288,きみと空飛びたいなんて,
161.706,思っちゃってるんだ,
165.27,"（Crazy, Crazy）",
168.494,,
171.742,おかしくなっちゃうよ,
175.589,,
187.236,ロマンティック　イッツ　魔法の言葉,
190.417,スキップ　スキップ　いつ見つかるかな,
193.43,ウィンク3つそっとあげるから誰か教えて？,
198.904,チョコレート足りないね,
201.725,ちゅっちゅっ　大好きよマイフレンズ ! ,
204.709,きゃっきゃっきゃっで今日はグッバイ,
207.182,一緒にいたい　ずっと,
211.793,,
