id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,529,0,0
2,0,91,,,,0,0
3,3.057325,4,3,2,5,1,0
4,3.057325,4,8,9,5,1,0
5,3.821656,4,11,12,4,0,0
6,4.012739,4,6,5,4,0,0
7,4.203822,4,11,10,4,0,0
8,4.394904,4,5,3,4,0,0
9,4.585987,5,12,12,4,0,1
10,4.77707,5,10,10,4,0,1
11,4.968153,5,8,8,4,0,1
12,5.159236,5,7,6,4,1,1
13,5.159236,4,1,1,3,1,0
14,5.350318,4,8,10,4,0,0
15,5.541401,4,6,6,4,0,0
16,5.732484,4,5,2,4,0,0
17,6.11465,4,6,7,5,1,0
18,6.11465,5,2,2,4,1,58
19,6.305732,5,1,1,4,0,58
20,6.496815,5,1,3,4,0,58
21,6.687898,4,7,9,5,1,0
22,6.687898,5,2,5,4,1,58
23,7.261146,4,4,5,4,1,0
24,7.261146,5,7,10,5,1,2
25,10.700637,5,7,14,2,1,2
26,10.700637,5,8,6,4,1,3
27,12.229299,5,1,1,6,1,3
28,12.229299,5,5,7,4,1,4
29,12.993631,5,11,11,5,0,4
30,13.184713,5,6,8,6,1,5
31,13.184713,4,1,3,5,1,0
32,13.757962,5,11,12,4,1,5
33,13.757962,5,5,7,4,1,6
34,15.095541,5,1,1,6,1,6
35,15.095541,4,6,8,5,1,0
36,15.477707,4,9,10,4,1,0
37,15.477707,4,3,4,5,1,0
38,15.66879,4,8,12,4,0,0
39,15.859873,4,8,7,5,1,0
40,15.859873,4,4,2,4,1,0
41,16.242038,4,5,7,4,0,0
42,16.433121,4,2,3,4,0,0
43,16.624204,5,5,8,4,0,7
44,16.815287,4,3,1,5,0,0
45,17.579618,5,11,11,5,0,7
46,17.770701,4,8,6,4,0,0
47,17.961783,4,11,10,4,0,0
48,18.152866,5,8,5,4,0,8
49,18.343949,4,9,11,5,0,0
50,18.726115,5,1,1,5,0,8
51,19.10828,4,6,3,4,1,0
52,19.10828,4,7,10,4,1,0
53,19.872611,5,1,1,4,1,9
54,19.872611,5,12,12,4,1,10
55,21.401274,5,3,4,6,1,9
56,21.401274,5,8,7,6,1,10
57,22.929936,5,12,12,4,1,10
58,22.929936,5,1,1,4,1,9
59,23.121019,4,4,7,3,0,0
60,23.503185,4,4,7,3,0,0
61,23.88535,4,4,7,3,0,0
62,24.076433,4,6,3,3,0,0
63,24.458599,4,4,7,3,0,0
64,24.840764,4,6,3,3,0,0
65,25.031847,4,4,7,3,0,0
66,25.414013,4,6,10,3,0,0
67,25.796178,4,6,3,3,0,0
68,26.178344,4,4,7,3,0,0
69,26.369427,4,6,3,3,0,0
70,26.751592,4,4,7,3,0,0
71,27.133758,4,6,10,3,0,0
72,27.515924,4,6,13,3,0,0
73,27.707006,4,9,7,3,0,0
74,28.089172,4,7,9,3,0,0
75,29.044586,4,8,9,4,0,0
76,29.235669,4,5,5,4,0,0
77,29.426752,4,8,9,4,0,0
78,29.617834,6,5,3,5,0,0
79,30.382166,4,5,5,4,0,0
80,30.573248,4,8,9,4,0,0
81,30.764331,6,4,1,5,0,0
82,31.528662,4,5,5,4,0,0
83,31.719745,4,4,2,4,0,0
84,31.910828,4,6,7,4,0,0
85,32.101911,4,9,10,4,0,0
86,32.292994,4,5,5,4,0,0
87,32.484076,4,9,10,4,0,0
88,32.675159,6,5,3,5,0,0
89,33.43949,4,4,4,4,0,0
90,33.630573,4,8,9,4,0,0
91,33.821656,6,4,1,5,0,0
92,34.585987,4,6,6,4,0,0
93,34.77707,4,5,3,4,0,0
94,34.968153,4,7,8,4,0,0
95,35.159236,4,5,5,4,0,0
96,35.350318,4,8,10,4,0,0
97,35.541401,4,5,5,4,0,0
98,35.732484,4,8,11,4,0,0
99,36.11465,4,5,3,4,0,0
100,36.496815,7,6,11,5,0,0
101,36.878981,6,6,1,5,0,0
102,37.643312,4,9,9,4,0,0
103,37.834395,4,6,4,4,0,0
104,38.025478,4,8,8,4,0,0
105,38.216561,4,5,3,4,0,0
106,38.407643,4,7,7,4,0,0
107,38.598726,4,9,11,4,0,0
108,38.789809,4,6,6,4,0,0
109,39.171975,7,7,9,5,0,0
110,39.55414,6,5,3,5,0,0
111,39.936306,7,6,11,5,0,0
112,41.273885,4,8,9,4,0,0
113,41.464968,4,5,5,4,0,0
114,41.656051,4,8,9,4,0,0
115,41.847134,6,5,3,5,0,0
116,42.611465,4,5,5,4,0,0
117,42.802548,4,8,9,4,0,0
118,42.993631,6,4,1,5,0,0
119,43.757962,4,8,8,4,0,0
120,43.949045,4,6,3,4,0,0
121,44.140127,4,7,7,4,0,0
122,44.33121,4,5,4,4,0,0
123,44.522293,4,8,9,4,0,0
124,44.713376,4,4,5,4,0,0
125,44.904459,4,9,10,4,0,0
126,45.095541,4,4,6,4,0,0
127,45.286624,4,3,2,4,0,0
128,45.477707,4,4,7,4,0,0
129,45.66879,7,5,11,5,0,0
130,46.050955,6,7,1,5,0,0
131,46.433121,7,1,6,5,0,0
132,46.815287,4,6,8,4,0,0
133,47.006369,4,3,4,4,0,0
134,47.197452,5,7,9,4,0,11
135,47.388535,5,5,6,3,0,64
136,48.152866,5,11,11,5,1,11
137,48.152866,5,5,6,3,1,64
138,48.343949,4,7,5,4,0,0
139,48.535032,4,10,9,4,0,0
140,48.726115,5,7,4,4,0,12
141,48.917197,5,9,8,3,0,65
142,49.299363,5,1,1,5,1,12
143,49.299363,5,9,8,3,1,65
144,49.681529,5,6,8,4,1,13
145,49.681529,5,4,5,3,1,66
146,50.063694,5,11,11,5,1,13
147,50.063694,5,4,5,3,1,66
148,50.44586,5,7,5,4,1,14
149,50.44586,5,8,10,4,1,15
150,50.828025,5,3,1,5,1,14
151,50.828025,5,8,6,5,1,15
152,51.019108,4,7,4,5,1,0
153,51.019108,4,7,10,5,1,0
154,51.401274,4,5,7,4,0,0
155,51.592357,4,3,1,4,0,0
156,51.783439,5,7,9,3,1,16
157,51.783439,5,6,4,3,1,67
158,52.165605,5,9,10,6,1,16
159,52.165605,5,6,7,6,1,67
160,52.738854,4,5,6,4,0,0
161,52.929936,4,1,2,4,0,0
162,53.121019,4,6,8,4,0,0
163,53.312102,4,2,4,4,0,0
164,53.503185,5,7,10,4,0,22
165,53.694268,5,12,12,4,0,22
166,54.076433,5,6,8,4,0,22
167,54.458599,5,12,12,4,0,22
168,54.840764,5,5,6,4,0,22
169,55.22293,5,12,12,4,0,22
170,55.605096,5,4,4,4,0,22
171,55.796178,4,4,3,4,0,0
172,55.987261,4,11,10,4,0,0
173,56.178344,4,3,1,4,0,0
174,56.369427,5,10,8,4,0,17
175,56.751592,5,6,4,3,0,17
176,57.133758,5,1,1,4,0,18
177,57.515924,5,5,4,4,0,18
178,57.898089,5,1,1,4,0,18
179,58.280255,5,7,7,4,0,18
180,58.66242,5,1,1,4,0,18
181,58.853503,4,6,8,4,1,0
182,58.853503,4,5,3,4,1,0
183,59.235669,4,8,6,4,1,0
184,59.235669,4,8,11,4,1,0
185,59.617834,4,6,4,4,1,0
186,59.617834,5,9,9,4,1,21
187,59.808917,5,5,6,4,0,21
188,60.191083,5,11,10,4,0,21
189,60.573248,5,4,5,4,0,21
190,60.955414,5,12,11,4,0,21
191,61.33758,5,4,4,4,0,21
192,61.719745,5,12,12,4,0,21
193,61.910828,4,5,3,4,1,0
194,61.910828,4,6,8,4,1,0
195,62.292994,4,4,6,4,1,0
196,62.292994,4,3,1,4,1,0
197,62.675159,5,1,2,5,1,19
198,62.675159,4,5,8,4,1,0
199,63.057325,5,4,6,4,1,19
200,63.057325,4,9,11,4,1,0
201,63.248408,4,6,6,4,0,0
202,63.43949,4,5,2,4,0,0
203,63.630573,4,6,7,4,0,0
204,63.821656,4,8,12,4,0,0
205,64.012739,5,6,4,5,0,20
206,64.394904,5,3,1,4,1,20
207,64.394904,4,8,6,4,1,0
208,64.968153,4,5,6,4,0,0
209,65.159236,4,1,2,4,0,0
210,65.350318,4,6,8,4,0,0
211,65.541401,4,2,4,4,0,0
212,65.732484,5,7,10,4,1,23
213,65.732484,4,4,6,4,1,0
214,65.923567,5,12,12,4,0,23
215,66.11465,4,2,3,4,0,0
216,66.305732,5,6,8,4,0,23
217,66.496815,4,3,5,4,0,0
218,66.687898,5,12,12,4,0,23
219,66.878981,4,1,1,4,0,0
220,67.070064,5,5,6,4,0,23
221,67.261146,4,2,4,4,0,0
222,67.452229,5,12,12,4,0,23
223,67.643312,4,2,1,4,0,0
224,67.834395,5,4,4,4,0,23
225,68.025478,4,4,1,4,0,0
226,68.216561,4,8,10,4,0,0
227,68.407643,4,3,4,4,0,0
228,68.598726,5,10,9,5,0,24
229,68.789809,4,4,1,4,0,0
