time,lyrics,size
0,,
17.283,ほら,
18.733,終わろうよもっと,
20.567,噛みついてそっと,
22.65,そう,
24,背中についた重り外して,
27.683,あられもないね,
30.267,仮縫いのナイトウェア,
32.95,二人の間,
34.75,透明な会話,
36.933,もう,
38.317,歪なアウトライン,
40.117,意味すらないわ,
41.9,指で壊して,
44.15,ほら,
49.254,,
59.817,曖昧なキスじゃ,
61.6,足りないよ今夜,
63.4,はにかんだ少女,
65.083,ここにはいないの,
66.983,間違いも全部,
68.817,知りたいよ　きっと,
70.45,私だけの君を見せて,
74.15,場違いなキスで,
75.983,構わない今夜,
77.783,かじかんだ両手,
79.45,溶かしてほしくて,
81.317,間違いも全部,
83.167,出し切ってどうか,
84.783,この手を暖めるように汚して,
93.033,,
95.417,汚して,
100.299,,
103.45,ねえ,
109.254,,
