id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,176,0,0
2,0,91,,,,0,0
3,2,1,3,4,0,0,0
4,3,1,3,4,0,0,0
5,4,1,3,2,0,0,0
6,5,1,3,2,0,0,0
7,6,1,3,3,0,0,0
8,7,1,3,3,0,0,0
9,8,2,2,2,0,1,0
10,8,2,4,4,0,1,0
11,9,2,2,2,0,1,0
12,9,2,4,4,0,1,0
13,10,1,2,1,0,0,0
14,11,1,2,1,0,0,0
15,12,1,3,2,0,0,0
16,12.5,1,3,2,0,0,0
17,13,1,3,4,0,0,0
18,14,1,4,5,0,0,0
19,15,1,4,5,0,0,0
20,16,1,3,4,0,0,0
21,16.5,1,3,4,0,0,0
22,17,1,3,2,0,0,0
23,18,1,3,2,0,0,0
24,19,1,3,2,0,0,0
25,20,1,2,1,0,0,0
26,20.5,1,2,1,0,0,0
27,21,1,2,3,0,0,0
28,22,1,3,4,0,0,0
29,23,1,3,4,0,0,0
30,24,1,3,3,0,0,0
31,24.5,1,3,3,0,0,0
32,25,1,3,4,0,1,0
33,25,1,3,2,0,1,0
34,26,1,4,3,0,1,0
35,26,1,3,1,0,1,0
36,28,1,4,3,0,1,0
37,28,1,3,1,0,1,0
38,29,1,4,3,0,1,0
39,29,1,3,1,0,1,0
40,30,1,3,2,0,1,0
41,30,1,3,4,0,1,0
42,32,1,3,2,0,1,0
43,32,1,3,4,0,1,0
44,33,1,3,2,0,1,0
45,33,1,3,4,0,1,0
46,34,2,4,5,0,1,0
47,34,2,2,3,0,1,0
48,35,2,4,5,0,1,0
49,35,2,2,3,0,1,0
50,36,1,3,2,0,0,0
51,36.5,1,3,4,0,0,0
52,37,1,3,2,0,0,0
53,38,1,2,1,0,0,0
54,39,1,2,1,0,0,0
55,40,1,3,4,0,0,0
56,40.5,1,3,2,0,0,0
57,41,1,3,4,0,0,0
58,42,2,4,5,0,1,0
59,42,2,2,3,0,1,0
60,43,2,4,5,0,1,0
61,43,2,2,3,0,1,0
62,44,1,3,2,0,0,0
63,44.5,1,3,4,0,0,0
64,45,1,3,2,0,0,0
65,46,1,3,3,0,0,0
66,47,1,3,3,0,0,0
67,48,1,3,4,0,1,0
68,48,1,3,2,0,1,0
69,48.5,1,3,4,0,1,0
70,48.5,1,3,2,0,1,0
