time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random2,Blue14,Blue14,,,,,,,,,Uhoi,0,8
2.09,Uhoi,5,Random2,Blue14,Blue14,,,,,,,,,Uhoi,60,0
3.666667,Uhoi,5,Random2,Blue14,Blue14,,,,,,,,,Uhoi,180,8
4,Uhoi,5,Random2,Blue14,Blue14,,,,,,,,,Uhoi,60,0
5,Uhoi,5,Random2,Blue14,Blue14,,,,,,,,,Uhoi,180,8
25.333333,Uhoi,5,Random2,Blue14,Blue14,,,,,,,,,Uhoi,90,0
26.666667,Uhoi,5,Random2,Blue14,Blue14,,,,,,,,,Uhoi,60,0
27.666667,Uhoi,5,Random2,Blue14,Blue14,,,,,,,,,Uhoi,180,8
28,Uhoi,5,Random2,Blue14,Blue14,,,,,,,,,Uhoi,60,0
29,Uhoi,5,Random2,Blue14,Blue14,,,,,,,,,Uhoi,180,8
29.333333,Uhoi,5,Random2,Blue14,Blue14,,,,,,,,,Uhoi,60,0
30.333333,Uhoi,5,Random2,Blue14,Blue14,,,,,,,,,Uhoi,180,8
38.666667,Uhoi,5,Random2,Blue14,Blue14,,,,,,,,,Uhoi,60,0
39.666667,Uhoi,5,Random2,Blue14,Blue14,,,,,,,,,Uhoi,180,8
40,Uhoi,5,Random2,Blue14,Blue14,,,,,,,,,Uhoi,60,0
41,Uhoi,5,Random2,Blue14,Blue14,,,,,,,,,Uhoi,180,8
41.333333,Uhoi,5,Random2,Blue14,Blue14,,,,,,,,,Uhoi,60,0
42.333333,Uhoi,5,Random2,Blue14,Blue14,,,,,,,,,Uhoi,180,8
42.666667,Uhoi,5,Random2,Blue14,Blue14,,,,,,,,,Uhoi,60,0
43.666667,Uhoi,5,Random2,Blue14,Blue14,,,,,,,,,Uhoi,180,8
45.333333,Uhoi,5,Random3,Blue14,Yellow03,Blue14,,,,,,,,Uhoi,60,0
46.333333,Uhoi,5,Random3,Blue14,Yellow03,Blue14,,,,,,,,Uhoi,180,8
46.666667,Uhoi,5,Random5,Blue14,Yellow03,Blue14,Yellow03,Blue14,,,,,,Uhoi,60,0
47.666667,Uhoi,5,Random5,Blue14,Yellow03,Blue14,Yellow03,Blue14,,,,,,Uhoi,180,8
48,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
49,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
49.333333,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
54.666667,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
55.666667,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
56,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
57,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
57.333333,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
58.333333,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
58.666667,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
59.666667,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
60,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
61,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
61.333333,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
62.333333,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
62.666667,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
63.666667,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
64,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
65,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
65.333333,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
66.333333,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
66.666667,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
67.666667,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
68,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
69,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
69.333333,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
70.333333,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
70.666667,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
71.666667,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
72,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
73,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
73.333333,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
74.333333,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
74.666667,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
75.666667,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
76,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
77,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
77.333333,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
78.333333,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
78.666667,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
79.666667,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
80,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
81,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
81.333333,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
82.333333,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
82.666667,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
83.666667,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
84,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
85,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,180,8
85.333333,Uhoi,5,Random5,Yellow03,Yellow03,Yellow03,Yellow03,Yellow03,,,,,,Uhoi,60,0
