0.03333,MOT_mc_bg_black_00,seat100-0,,
0.16665,1,,,,D20
0.26664,1,,,,D40
0.36663,1,,,,D60
1.96647,1,,,,L40
1.96647,1,1-2,,f1,
2.53308,MOT_mc_bg_black_00,b80-65,,
2.63307,MOT_mc_speaker_00,temp4,,
2.63307,MOT_mc_light_up_00,l1,,
2.63307,1,j2-3,,,
2.76639,MOT_mc_stage_color_00,b-flash,,
2.76639,1,,,,L0
3.4663199999999996,1,3-4,l1,,
3.8662799999999997,1,j4-1,,,
4.799519999999999,1,1-2,,,
5.23281,1,,l2,,
5.73276,1,w2,,,
5.76609,1,2-3,,,
6.39936,1,3-4,,,
7.132619999999999,1,4-1,,,
7.732559999999999,1,1-2,l3,,
8.065859999999999,1,lp2,,,
8.865779999999999,1,j2-3,,,
9.76569,1,3-4,l4,,
10.46562,1,4-1,,,
11.398859999999999,1,w1,,,
12.432089999999999,1,j1-2,,,
13.132019999999999,1,2-3,,,
13.26534,MOT_mc_stage_color_00,b-flash,,
13.46532,1,lp3,,,
14.065259999999999,1,hj3,,,
15.29847,1,w3,,,
15.465119999999999,1,3-4,,,
15.83175,1,4-1,lb3,,
16.49835,1,j1-2,,,
17.164949999999997,1,2-3,,,
17.731559999999998,1,3-4,l4,,
18.3315,1,4-1,,,
18.764789999999998,1,1-2,,,
19.09809,1,lp2,,,
19.798019999999998,1,j2-3,,,
20.36463,1,sp3-4,,,
21.13122,1,hj4,,,
22.36443,1,w4,,,
23.13102,1,j4-1,,,
23.79762,1,1-2,lb3,,
24.030929999999998,MOT_mc_stage_color_00,b-flash,,
24.73086,1,w2,,,
25.43079,1,2-3,,,
26.13072,1,sp3-4,,,
27.39726,1,j4-1,,,
28.43049,1,1-2,lb2,,
29.130419999999997,1,2-3,lb1,,
29.36373,MOT_mc_stage_color_00,b-flash,,
30.06366,1,w3,,,
30.63027,1,3-4,lb0,,
31.09689,1,,r1,,
31.563509999999997,1,w4,,,
31.79682,1,4-1,r2,,
32.13012,1,lp1,,,
32.73006,1,hj1,,,
33.96327,1,w1,,,
34.09659,1,1-2,r3,,
34.49655,MOT_mc_bg_black_00,b65-45,,
34.49655,1,2-3,,,
34.59654,MOT_mc_stage_color_00,b-flash,,
34.59654,MOT_mc_light_center_00,l1,,
34.59654,MOT_mc_light_under_00,l3,,
34.82985,1,lp3,,,
35.39646,1,j3-4,,,
35.82975,1,4-1,,,
36.762989999999995,1,w1,,,
36.96297,1,1-2,rb2,,
37.26294,MOT_mc_stage_color_00,b-flash,,
37.69623,1,2-3,,,
38.06286,1,3-4,,,
38.9961,1,w4,,,
39.02943,1,j4-1,,,
39.72936,1,1-2,rb1,,
39.86268,MOT_mc_stage_color_00,b-flash,,
40.06266,1,lp2,,,
40.69593,1,2-3,,,
41.12922,1,hj3,,,
41.79582,1,,rb0,,
41.86248,MOT_mc_stage_color_00,b-flash,,
42.29577,1,j3-4,,,
42.52908,MOT_mc_stage_color_00,b-flash,,
42.795719999999996,1,lp4,,,
43.29567,MOT_mc_stage_color_00,r-flash,,
43.72896,MOT_mc_stage_color_00,y-flash,,
44.09559,1,4-1,,,
44.19558,MOT_mc_stage_color_00,b-flash,,
44.395559999999996,1,1-2,,,
44.72886,1,j2-3,,,
44.76219,MOT_mc_stage_color_00,r-flash,,
45.39546,1,hj3,,,
45.49545,MOT_mc_stage_color_00,b-flash,,
45.49545,MOT_mc_bg_black_00,b45-20,,
45.49545,MOT_mc_speaker_00,temp1,,
45.49545,MOT_mc_light_up_00,l2,,
45.49545,MOT_mc_light_center_00,l2,,
45.49545,MOT_mc_light_under_00,l1,,
46.062059999999995,1,3-4,,,
46.69533,1,4-1,,,
46.828649999999996,MOT_mc_stage_color_00,b-flash,,
47.06196,1,j1-2,,,
47.76189,1,2-3,,,
47.86188,MOT_mc_stage_color_00,y-flash,,
48.095189999999995,1,lp3,,,
48.79512,1,3-4,,,
