time,charapos,busid,busvalue,effectname,effecttime,effectvalue,panning,volume
0,,1,,MasterOut,0,1,,
0,,1,,BUS_0007,0,0.1,,
0,,2,,MasterOut,0,1,,
0,,2,,BUS_0007,0,0.1,,
0,,3,,MasterOut,0,1,,
0,,3,,BUS_0007,0,0.1,,
0,1,1,1,,,,0,0.59
0,2,2,1,,,,-8,0.45
0,3,3,1,,,,8,0.45
23.173,1,1,1,,,,0,0
23.173,2,2,1,,,,0,0.78
23.173,3,3,1,,,,0,0
35.748,2,2,1,,,,0,0
35.748,1,1,1,,,,0,0.78
46.838,1,1,1,,,,0,0
46.838,3,3,1,,,,0,0.78
52.572,1,1,1,,,,0,0.59
52.572,2,2,1,,,,-8,0.45
52.572,3,3,1,,,,8,0.45
92.322,1,1,1,,,,0,0
92.322,2,2,1,,,,0,0.78
92.322,3,3,1,,,,0,0
99.032,2,2,1,,,,0,0
99.032,3,3,1,,,,0,0.78
104.587,3,3,1,,,,0,0
104.587,1,1,1,,,,0,0.78
110.108,1,1,1,,,,0,0.59
110.108,2,2,1,,,,-8,0.45
110.108,3,3,1,,,,8,0.45
