0.03333,1,sort,-8000,
0.03333,2,sort,-8000,
0.03333,3,sort,-8000,
0.03333,MOT_mc_special_01,stay,,
0.03333,MOT_all,cut1,,
1.76649,2,1-2,,
2.0664599999999997,MOT_mc_special_01,scene01,,
2.0664599999999997,1,1-2,,
2.3997599999999997,3,1-2,,
2.9997,1,j2-3,,
2.9997,2,j2-3,,
2.9997,3,j2-3,,
3.7662899999999997,1,3-4,,
3.7662899999999997,2,3-4,,
3.7662899999999997,3,3-4,,
4.36623,1,4-1,,
4.36623,2,4-1,,
4.36623,3,4-1,,
4.86618,1,j1-2,,
4.86618,2,j1-2,,
4.86618,3,j1-2,,
5.2994699999999995,1,lp2,,
5.2994699999999995,2,lp2,,
5.2994699999999995,3,lp2,,
7.06596,1,j2-1,,
7.06596,2,j2-1,,
7.06596,3,j2-1,,
7.46592,1,lp1,,
7.46592,2,lp1,,
7.46592,3,lp1,,
9.03243,1,j1-3,,
9.03243,2,j1-3,,
9.03243,3,j1-3,,
9.43239,1,lp3,,
9.43239,2,lp3,,
9.43239,3,lp3,,
10.46562,1,j3-4,,
10.46562,2,j3-4,,
10.46562,3,j3-4,,
10.93224,1,4-1,,
10.93224,2,4-1,,
10.93224,3,4-1,,
11.36553,1,1-2,,
11.36553,2,1-2,,
11.36553,3,1-2,,
11.86548,1,j2-4,,
11.86548,2,j2-4,,
11.86548,3,j2-4,,
12.26544,1,lp4,,
12.26544,2,lp4,,
12.26544,3,lp4,,
13.531979999999999,1,,l1,
13.531979999999999,2,,l1,
13.531979999999999,3,,l1,
13.831949999999999,1,,l2,
13.831949999999999,2,,l2,
13.831949999999999,3,,l2,
14.23191,MOT_control_all,zoom01,,
14.73186,1,,l3,
14.73186,2,,l3,
14.73186,3,,l3,
15.13182,1,4-3,,
15.13182,2,4-3,,
15.13182,3,4-3,,
15.53178,1,lp3,lb2,
15.53178,2,lp3,lb2,
15.53178,3,lp3,lb2,
16.16505,1,,lb1,
16.16505,2,,lb1,
16.16505,3,,lb1,
16.96497,1,,lb0,
16.96497,2,,lb0,
16.96497,3,,lb0,
17.364929999999998,1,3-4,,
17.364929999999998,2,3-4,,
17.364929999999998,3,3-4,,
17.731559999999998,1,4-1,,
17.731559999999998,2,4-1,,
17.731559999999998,3,4-1,,
18.09819,1,lp1,,
18.09819,2,lp1,,
18.09819,3,lp1,,
18.364829999999998,3,1-2,,
18.63147,1,1-2,,
18.764789999999998,2,1-2,,
18.89811,1,2-3,,
18.89811,2,2-3,,
18.89811,3,2-3,,
19.46472,1,j3-4,,
19.46472,2,j3-4,,
19.46472,3,j3-4,,
19.93134,1,lp4,,
19.93134,2,lp4,,
19.93134,3,lp4,,
21.53118,1,4-2,,
21.53118,2,4-2,,
21.53118,3,4-2,,
21.93114,1,lp2,,
21.93114,2,lp2,,
21.93114,3,lp2,,
23.664299999999997,1,2-1,,
23.664299999999997,2,2-1,,
23.664299999999997,3,2-1,,
24.030929999999998,1,lp1,,
24.030929999999998,2,lp1,,
24.030929999999998,3,lp1,,
24.630869999999998,MOT_mc_special_01,scene02,,
24.69753,2,w1,,f1
24.69753,2,sort,-8000,
24.69753,1,w1,,
24.69753,3,w1,,
25.030829999999998,2,lp1,,
25.697429999999997,2,1-4,,
26.097389999999997,2,lp4,,
27.063959999999998,2,4-3,,
27.497249999999998,2,lp3,,
28.130519999999997,2,3-2,,
28.530479999999997,2,2-4,,
28.96377,2,4-1,,
29.36373,2,lp1,,
29.79702,2,j1-4,,
30.19698,2,lp4,,
31.23021,2,4-1,,
31.59684,2,lp1,,
32.56341,2,1-4,,
32.93004,2,w4,,
33.26334,2,,,b0
33.26334,2,sort,-8000,
34.22991,2,4-1,,
34.696529999999996,2,j1-3,,
35.29647,2,w3,,
35.36313,1,,,f1
35.36313,1,sort,-8000,
35.76309,1,lp1,,
36.62967,1,1-3,,
37.06296,1,lp3,,
38.362829999999995,1,3-4,,
38.796119999999995,1,j4-1,,
39.49605,1,1-2,,
39.86268,1,lp2,,
40.829249999999995,1,2-3,,
41.229209999999995,1,lp3,,
42.19578,1,j3-1,,
42.62907,1,lp1,,
43.229009999999995,MOT_control_all,zoom02,,
43.662299999999995,1,1-4,,
43.995599999999996,1,4-1,,
44.36223,1,w1,,
44.96217,1,1-3,,
45.3288,1,lp3,,
45.695429999999995,1,,,b0
