0.03333,MOT_control_all,zoom1,,
0.03333,MOT_all,cut1,,
0.03333,1,lp1,,,
0.03333,2,lp1,,,
0.03333,3,lp1,,,
0.03333,4,lp1,,,
0.03333,5,lp1,,,
0.03333,1,,,,D40
0.03333,2,,,,D40
0.03333,3,,,,D40
0.03333,4,,,,D40
0.03333,5,,,,D40
0.03333,MOT_mc_bg_black_00,45,,
0.06666,MOT_all,cut1,,
3.4663199999999996,1,1-2,,,
3.5663099999999996,MOT_mc_bg_black_00,b45-20,,
3.5663099999999996,MOT_mc_stage_color_00,b-flash,,
4.09959,2,1-2,,,
4.09959,3,1-2,,,
4.39956,1,w2,,,
4.69953,4,1-2,,,
4.69953,5,1-2,,,
5.03283,3,w2,,,
5.03283,2,w2,,,
5.199479999999999,4,2-3,,,
5.2994699999999995,2,2-3,,,
5.3994599999999995,1,2-3,,,
5.4994499999999995,3,2-3,,,
5.5994399999999995,5,2-3,,,
5.76609,MOT_mc_stage_color_00,b-flash,,
5.89941,4,3-4,,,
5.89941,5,3-4,,,
6.23271,2,w3,,,
6.3327,1,w3,,,
6.43269,3,w3,,,
6.466019999999999,2,3-4,,,
6.466019999999999,3,3-4,,,
6.83265,5,w4,,,
6.83265,4,w4,,,
6.9993,1,3-4,,,
7.39926,3,w4,,,
7.39926,2,w4,,,
7.632569999999999,5,4-1,,,
7.732559999999999,3,4-1,,,
7.8325499999999995,1,4-1,,,
7.9325399999999995,2,4-1,,,
8.03253,4,4-1,,,
8.23251,MOT_mc_stage_color_00,b-flash,,
8.365829999999999,2,hj1,,,
8.365829999999999,3,hj1,,,
8.565809999999999,5,w1,,,
8.765789999999999,1,w1,,,
8.93244,4,hj1,,,
8.93244,5,hj1,,,
9.49905,1,hj1,,,
9.599039999999999,3,w1,,,
9.599039999999999,2,w1,,,
10.098989999999999,4,1-2,,,
10.16565,5,w1,,,
10.198979999999999,2,1-2,,,
10.298969999999999,1,1-2,,,
10.398959999999999,3,1-2,,,
10.498949999999999,5,1-2,,,
10.63227,MOT_mc_stage_color_00,b-flash,,
10.83225,2,2-3,,,
10.83225,3,2-3,,,
11.03223,4,w2,,,
11.23221,1,w2,,,
11.398859999999999,1,2-3,,,
11.398859999999999,4,2-3,,,
11.398859999999999,5,2-3,,,
11.76549,3,w3,,,
11.76549,2,w3,,,
11.96547,1,lp3,,,
11.96547,2,lp3,,,
11.96547,3,lp3,,,
11.96547,4,lp3,,,
11.96547,5,lp3,,,
12.96537,1,3-4,,,
12.96537,MOT_mc_stage_color_00,b-flash,,
13.59864,2,3-4,,,
13.59864,3,3-4,,,
13.89861,1,w4,,,
14.265239999999999,4,3-4,,,
14.265239999999999,5,3-4,,,
14.53188,3,w4,,,
14.53188,2,w4,,,
14.93184,1,lp4,,,
14.93184,2,lp4,,,
14.93184,3,lp4,,,
14.93184,4,lp4,,,
14.93184,5,lp4,,,
15.49845,MOT_mc_stage_color_00,b-flash,,
15.53178,1,4-1,,,
15.53178,2,4-1,,,
15.53178,3,4-1,,,
15.53178,4,4-1,,,
15.53178,5,4-1,,,
16.131719999999998,1,lp1,,,
16.131719999999998,2,lp1,,,
16.131719999999998,3,lp1,,,
16.131719999999998,4,lp1,,,
16.131719999999998,5,lp1,,,
16.731659999999998,1,1-2,,f1,
16.731659999999998,1,,,,L0
16.731659999999998,MOT_mc_bg_black_00,b20-0,,
17.23161,1,2-3,,,
17.79822,1,3-4,,,
18.73146,1,w4,,,
18.89811,1,4-1,,,
19.83135,1,w1,,,
20.09799,1,1-2,,,
21.03123,1,w2,,,
21.29787,1,lp2,,,
21.29787,1,,,b0,
21.29787,2,1-2,,f1,
