id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,693,0,0
2,0,91,,,,0,0
3,4.044944,1,2,3,0,0,0
4,4.213483,1,2,3,0,0,0
5,4.382022,1,2,1,0,0,0
6,4.719101,1,2,3,0,0,0
7,4.88764,1,2,3,0,0,0
8,5.05618,1,2,1,0,0,0
9,5.393258,1,2,3,0,0,0
10,5.561798,1,2,3,0,0,0
11,5.730337,1,2,1,0,0,0
12,6.067416,1,2,3,0,0,0
13,6.235955,1,2,1,0,1,0
14,6.235955,1,2,4,2,1,34
15,6.404494,1,2,1,0,1,0
16,6.404494,1,5,5,1,1,34
17,6.446629,1,5,4,1,0,34
18,6.741573,2,2,1,0,0,0
19,6.910112,1,2,3,0,0,0
20,7.078652,1,2,3,0,1,0
21,7.078652,2,2,1,0,1,0
22,7.247191,2,2,1,0,0,0
23,7.41573,1,2,3,0,0,0
24,7.58427,1,2,3,0,1,0
25,7.58427,2,2,1,0,1,0
26,7.752809,2,2,1,0,0,0
27,7.921348,1,2,3,0,0,0
28,8.089888,1,2,3,0,1,0
29,8.089888,2,2,1,0,1,0
30,8.258427,1,2,1,0,0,0
31,8.426966,1,1,2,0,0,0
32,8.595506,1,1,3,0,0,0
33,8.764045,1,2,2,0,0,0
34,8.932584,1,2,3,0,0,0
35,9.101124,1,2,4,0,0,0
36,9.269663,1,2,5,0,0,0
37,9.438202,2,3,2,0,0,0
38,9.606742,1,3,4,0,0,0
39,9.775281,1,3,4,0,1,0
40,9.775281,2,3,2,0,1,0
41,9.94382,2,3,2,0,0,0
42,10.11236,1,3,4,0,0,0
43,10.280899,1,3,4,0,1,0
44,10.280899,2,3,2,0,1,0
45,10.449438,2,3,2,0,0,0
46,10.617978,1,3,4,0,0,0
47,10.786517,1,3,4,0,1,0
48,10.786517,2,3,2,0,1,0
49,10.955056,2,3,2,0,0,0
50,11.123596,1,3,4,0,0,0
51,11.292135,1,3,4,0,1,0
52,11.292135,2,3,2,0,1,0
53,11.460674,2,3,2,0,0,0
54,11.629213,1,3,4,0,0,0
55,11.797753,1,3,4,0,1,0
56,11.797753,2,3,2,0,1,0
