0.03333,MOT_mc_bg_black_00,seat100-0,,
0.36663,1,,,,D40
0.36663,2,,,,D40
0.36663,3,,,,D40
0.36663,4,,,,D40
0.36663,5,,,,D40
2.13312,1,lp1,,,
2.13312,2,lp1,,,
2.13312,3,lp1,,,
2.13312,4,lp1,,,
2.13312,5,lp1,,,
2.13312,MOT_mc_speaker_00,temp4,,
2.13312,MOT_mc_light_up_00,l1,,
2.13312,MOT_mc_light_under_00,l1,,
2.13312,MOT_mc_light_center_00,l2,,
3.9662699999999997,1,1-2,,,
3.9662699999999997,2,1-2,l1,,
3.9662699999999997,3,1-2,r1,,
3.9662699999999997,1,,,,L0
3.9662699999999997,2,,,,L0
3.9662699999999997,3,,,,L0
3.9662699999999997,4,,,,L0
3.9662699999999997,5,,,,L0
3.9662699999999997,MOT_mc_stage_color_00,b-flash,,
3.9662699999999997,MOT_mc_light_up_00,l3,,
3.9662699999999997,MOT_mc_bg_black_00,b80-65,,
4.69953,2,2-3,,,
4.69953,3,2-3,,,
4.69953,4,1-2,l1,,
4.69953,5,1-2,r1,,
4.899509999999999,1,w2,,,
5.63277,5,w2,,,
5.63277,4,w2,,,
5.63277,3,w3,,,
5.63277,2,w3,,,
5.6994299999999996,1,2-3,,,
5.6994299999999996,2,3-4,,,
5.6994299999999996,3,3-4,,,
5.6994299999999996,4,2-3,,,
5.6994299999999996,5,2-3,,,
6.19938,1,3-4,l1,,
6.19938,2,4-1,l2,,
6.19938,3,4-1,rb0,,
6.19938,4,3-4,l2,,
6.19938,5,3-4,rb0,,
6.73266,1,4-1,lb0,,
6.73266,2,1-2,lb1,,
6.73266,3,1-2,r1,,
6.73266,4,4-1,lb1,,
6.73266,5,4-1,r1,,
7.26594,1,1-2,,,
7.6659,5,w1,,,
7.6659,4,w1,,,
7.6659,3,w2,,,
7.6659,2,w2,,,
7.76589,2,2-3,,,
7.76589,4,1-2,,,
7.96587,MOT_mc_stage_color_00,b-flash,,
8.19918,1,w2,,,
8.265839999999999,3,2-3,,,
8.265839999999999,5,1-2,,,
8.69913,4,w2,,,
8.69913,2,w3,,,
8.96577,1,2-3,l1,,
8.96577,2,3-4,l2,,
8.96577,3,3-4,rb0,,
8.96577,4,2-3,l2,,
8.96577,5,2-3,rb0,,
9.899009999999999,5,w3,,,
9.899009999999999,4,w3,,,
9.899009999999999,3,w4,,,
9.899009999999999,2,w4,,,
9.899009999999999,1,w3,,,
9.998999999999999,1,lp3,,,
9.998999999999999,2,lp4,,,
9.998999999999999,3,lp4,,,
9.998999999999999,4,lp3,,,
9.998999999999999,5,lp3,,,
10.73226,1,w3,,,
10.73226,2,w4,,,
10.73226,3,w4,,,
10.73226,4,w3,,,
10.73226,5,w3,,,
10.86558,1,3-4,lb0,,
10.86558,2,4-1,lb1,,
10.86558,3,4-1,r1,,
10.86558,4,3-4,lb1,,
10.86558,5,3-4,r1,,
11.26554,1,4-1,,,
11.26554,2,1-2,,,
11.26554,3,1-2,,,
11.26554,4,4-1,,,
11.26554,5,4-1,,,
11.932139999999999,4,1-2,,,
11.932139999999999,5,1-2,,,
11.96547,MOT_mc_stage_color_00,r-flash,,
12.06546,2,2-3,,,
12.06546,3,2-3,,,
12.19878,1,1-2,,,
12.332099999999999,2,3-4,,,
12.332099999999999,3,3-4,,,
12.46542,4,2-3,,,
12.46542,5,2-3,,,
12.96537,4,3-4,lb0,,
12.96537,5,3-4,rb0,,
13.132019999999999,1,w2,,,
13.26534,3,w4,,,
13.26534,2,w4,,,
13.46532,2,4-1,lb0,,
13.46532,3,4-1,rb0,,
13.6653,4,j4-1,,,
13.6653,5,j4-1,,,
13.965269999999999,1,j2-3,,,
13.965269999999999,2,j1-2,,,
13.965269999999999,3,j1-2,,,
14.665199999999999,4,1-2,l1,,
14.665199999999999,5,1-2,r1,,
15.03183,3,w2,,,
15.03183,2,w2,,,
15.03183,1,w3,,,
15.065159999999999,2,2-3,l1,,
15.065159999999999,3,2-3,r1,,
15.49845,1,3-4,,,
15.59844,5,w2,,,
15.59844,4,w2,,,
15.93174,2,sp3-4,lb0,,
15.93174,4,sp2-3,lb0,,
15.93174,MOT_mc_stage_color_00,y-flash,,
15.9984,3,w3,,,
16.43169,1,w4,,,
16.83165,3,sp3-4,rb0,,
16.83165,5,sp2-3,rb0,,
17.964869999999998,1,sp4-1,,,
17.964869999999998,MOT_mc_stage_color_00,y-flash,,
18.79812,1,hj1,,,
18.79812,2,hj4,,,
18.79812,3,hj4,,,
18.79812,4,hj3,,,
18.79812,5,hj3,,,
18.79812,MOT_mc_stage_color_00,r-flash,,
19.964669999999998,1,lp1,,,
19.964669999999998,2,lp4,,,
19.964669999999998,3,lp4,,,
19.964669999999998,4,lp3,,,
19.964669999999998,5,lp3,,,
19.964669999999998,MOT_mc_stage_color_00,b-flash,,
20.63127,1,1-2,,f1,
20.63127,2,4-1,,f1,
20.63127,3,,,,D20
20.63127,4,,,,D20
20.63127,5,,,,D20
21.197879999999998,1,2-3,l1,,
21.197879999999998,2,1-2,r1,,
21.831149999999997,1,lp3,,,
21.831149999999997,2,lp2,,,
23.49765,1,3-4,l2,,
23.49765,2,2-3,rb0,,
23.96427,1,4-1,,,
23.96427,2,3-4,,,
23.96427,MOT_mc_stage_color_00,b-flash,,
24.69753,1,,lb1,,
24.69753,2,,r1,,
24.89751,2,w4,,,
24.89751,1,w1,,,
25.59744,1,,lb0,,
25.59744,2,,r2,,
25.83075,MOT_mc_stage_color_00,r-flash,,
26.3307,1,,r1,,
26.3307,2,,r3,,
26.79732,1,1-2,,,
26.79732,2,4-1,,,
26.79732,MOT_mc_stage_color_00,b-flash,,
27.13062,1,sp2-3,,,
27.13062,2,sp1-2,,,
27.56391,1,3-4,,,
27.56391,2,2-3,,,
27.76389,MOT_mc_stage_color_00,r-flash,,
28.330499999999997,1,lp4,,,
28.330499999999997,2,lp3,,,
29.59704,1,4-1,,,
29.59704,2,3-4,,,
29.59704,MOT_mc_stage_color_00,b-flash,,
30.26364,1,1-2,rb0,,
30.26364,2,4-1,rb2,,
30.730259999999998,1,2-3,r1,,
30.730259999999998,2,1-2,r3,,
30.730259999999998,MOT_mc_stage_color_00,r-flash,,
31.6635,2,w2,,,
31.6635,1,w3,,,
31.763489999999997,1,3-4,rb0,,
31.763489999999997,2,2-3,rb2,,
31.763489999999997,MOT_mc_stage_color_00,y-flash,,
32.696729999999995,2,w3,,,
32.696729999999995,1,w4,,,
32.83005,1,,l1,,
32.83005,2,,rb1,,
32.83005,MOT_mc_stage_color_00,r-flash,,
33.96327,MOT_mc_stage_color_00,b-flash,,
33.9966,1,sp4-1,,,
33.9966,2,sp3-4,,,
34.92984,1,,lb0,,
34.92984,2,,rb0,,
35.42979,1,1-2,,,
35.42979,2,4-1,,,
36.06306,1,,,b0,
36.06306,2,,,b0,
36.06306,3,,,f1,
36.06306,4,,,f1,
36.06306,5,,,f1,
36.06306,MOT_mc_stage_color_00,b-flash,,
36.26304,3,4-1,,,
36.26304,4,3-4,,,
36.26304,5,3-4,,,
36.26304,1,,,,L20
36.26304,2,,,,L20
36.26304,3,,,,L0
36.26304,4,,,,L0
36.26304,5,,,,L0
36.363029999999995,2,w1,,,
36.363029999999995,1,w2,,,
36.82965,3,,r1,,
36.82965,4,,r1,,
36.82965,5,,r1,,
37.19628,5,w4,,,
37.19628,4,w4,,,
37.19628,3,w1,,,
37.29627,3,1-2,,,
37.29627,4,4-1,,,
37.29627,5,4-1,,,
37.76289,3,,r2,,
37.76289,4,,r2,,
37.76289,5,,r2,,
37.76289,MOT_mc_stage_color_00,y-flash,,
38.22951,5,w1,,,
38.22951,4,w1,,,
38.22951,3,w2,,,
38.29617,3,2-3,rb1,,
38.29617,4,1-2,rb1,,
38.29617,5,1-2,rb1,,
38.796119999999995,3,,rb0,,
38.796119999999995,4,,rb0,,
