0.03333,1,,,,D40
0.03333,2,,,,D40
0.03333,3,,,,D40
0.03333,MOT_mc_back_00,lt_1,,
0.03333,MOT_mc_bg_black_00,seat100-0,,
0.06666,MOT_all,cut1,,
0.06666,MOT_control_all,zoom_01,,
2.09979,MOT_mc_stage_color_00,r-flash,,
2.09979,MOT_mc_back_00,lt_3,,
2.09979,1,sp1-2,,,
2.09979,2,sp1-2,,,
2.09979,3,sp1-2,,,
2.6664,MOT_mc_stage_color_00,b-flash,,
2.6664,MOT_mc_back_00,lt_1,,
2.76639,3,hj2,,,
3.49965,2,hj2,,,
3.9996,3,w2,,,
4.06626,1,hj2,,,
4.73286,2,w2,,,
4.73286,1,2-3,,,
4.73286,2,2-3,,,
4.73286,3,2-3,,,
5.4994499999999995,1,hj3,,,
5.4994499999999995,2,hj3,,,
5.4994499999999995,3,hj3,,,
6.73266,3,w3,,,
6.73266,2,w3,,,
6.73266,1,w3,,,
6.8659799999999995,MOT_control_all,zoom_02,,
6.8659799999999995,1,,,,L0
6.8659799999999995,2,,,,L0
6.8659799999999995,3,,,,L0
6.8659799999999995,1,sp3-4,,,
6.8659799999999995,2,sp3-4,,,
6.8659799999999995,3,sp3-4,,,
7.532579999999999,MOT_mc_stage_color_00,y-flash,,
7.632569999999999,1,hj4,,,
7.632569999999999,2,hj4,,,
7.632569999999999,3,hj4,,,
8.29917,1,4-1,,,
8.29917,2,4-1,,,
8.29917,3,4-1,,,
8.43249,1,,,,D40
8.43249,2,,,,D40
8.43249,3,,,,D40
8.63247,1,sp1-2,,,
8.63247,2,sp1-2,,,
8.63247,3,sp1-2,,,
10.63227,2,hj2,,,
11.16555,3,hj2,,,
11.69883,1,hj2,,,
11.86548,2,w2,,,
12.26544,1,2-3,,,
12.26544,2,2-3,l1,,
12.26544,3,2-3,r1,,
12.59874,1,sj3,,,
12.59874,2,sj3,,,
12.59874,3,sj3,,,
13.09869,3,w3,,,
13.09869,2,w3,,,
13.09869,1,hj3,,,
13.09869,2,hj3,,,
13.09869,3,hj3,,,
13.79862,MOT_control_all,zoom_03,,
13.79862,2,,,,L0
13.79862,MOT_mc_stage_color_00,r-flash,,
13.79862,2,hj3,,,
13.79862,1,3-4,,,
13.79862,3,3-4,,,
14.13192,1,lp4,,,
14.13192,3,lp4,,,
14.49855,2,j3-4,,,
15.165149999999999,2,4-1,,,
15.49845,2,j1-2,,,
16.23171,2,2-3,,,
16.89831,2,3-4,,,
17.23161,2,4-1,,,
17.59824,2,1-2,,,
17.89821,MOT_mc_stage_color_00,b-flash,,
17.89821,1,hj4,,,
18.29817,MOT_mc_stage_color_00,y-flash,,
18.29817,3,hj4,,,
18.53148,2,w2,,,
18.53148,MOT_mc_stage_color_00,r-flash,,
18.53148,2,hj2,,,
19.09809,MOT_control_all,zoom_04,,
19.13142,1,w4,,,
19.29807,2,,,,D40
19.29807,3,,,,L0
19.29807,MOT_mc_stage_color_00,b-flash,,
19.29807,3,hj4,,,
19.29807,1,4-1,,,
19.29807,2,2-3,,,
19.63137,1,lp1,,,
19.63137,2,lp3,,,
19.997999999999998,MOT_mc_stage_color_00,y-flash,,
19.997999999999998,3,hj4,,,
20.6646,MOT_mc_stage_color_00,r-flash,,
20.6646,3,4-1,r2,,
20.997899999999998,MOT_mc_stage_color_00,b-flash,,
20.997899999999998,3,1-2,r3,,
21.3312,3,2-3,,,
21.73116,3,j3-4,,,
22.397759999999998,3,j4-1,,,
22.89771,3,1-2,rb2,,
23.231009999999998,3,2-3,rb1,,
23.56431,3,j3-4,,,
23.830949999999998,2,j3-4,,,
24.09759,1,j1-2,,,
24.3309,MOT_control_all,zoom_05,,
24.3309,3,,,,D40
24.3309,MOT_mc_stage_color_00,y-flash,,
24.3309,3,hj4,,,
24.830849999999998,1,,,,L0
24.830849999999998,MOT_mc_stage_color_00,r-flash,,
24.830849999999998,MOT_mc_back_00,lt_2,,
24.830849999999998,1,hj2,,,
24.89751,2,w4,,,
25.49745,MOT_mc_stage_color_00,b-flash,,
25.49745,1,j2-3,,,
25.49745,2,hj4,,,
25.56411,3,w4,,,
25.83075,3,hj4,,,
26.264039999999998,MOT_mc_stage_color_00,y-flash,,
26.264039999999998,1,hj3,,,
26.73066,2,w4,,,
26.897309999999997,MOT_mc_stage_color_00,r-flash,,
26.93064,1,j3-4,,,
26.93064,2,hj4,,,
27.063959999999998,3,w4,,,
27.263939999999998,3,hj4,,,
27.56391,MOT_mc_stage_color_00,b-flash,,
27.56391,1,hj4,,,
28.16385,2,w4,,,
28.297169999999998,MOT_mc_stage_color_00,y-flash,,
28.297169999999998,1,j4-1,,,
28.297169999999998,2,hj4,,,
28.497149999999998,3,w4,,,
28.63047,3,hj4,,,
28.9971,1,1-2,l1,,
29.330399999999997,1,2-3,,,
29.530379999999997,2,w4,,,
29.6637,1,3-4,lb0,,
29.6637,2,4-1,,,
29.6637,3,4-1,,,
29.997,1,hj4,,,
29.997,2,j1-2,,,
29.997,3,j1-2,,,
30.06366,MOT_control_all,zoom_06,,
30.330299999999998,1,,,,D40
30.330299999999998,3,,,,L0
30.330299999999998,MOT_mc_stage_color_00,r-flash,,
30.330299999999998,3,hj2,,,
30.9969,MOT_mc_stage_color_00,b-flash,,
30.9969,3,2-3,,,
30.9969,2,hj2,,,
31.23021,1,w4,,,
31.330199999999998,1,hj4,,,
31.730159999999998,MOT_mc_stage_color_00,y-flash,,
31.730159999999998,3,hj3,,,
32.230109999999996,2,w2,,,
32.39676,MOT_mc_stage_color_00,r-flash,,
32.39676,3,3-4,,,
32.39676,2,hj2,,,
32.53008,3,,,,D40
32.56341,1,w4,,,
32.73006,1,hj4,,,
32.83005,MOT_control_all,zoom_07,,
33.096689999999995,2,,,,L0
33.096689999999995,MOT_mc_stage_color_00,b-flash,,
33.096689999999995,2,hj2,,,
33.33,3,w4,,,
33.463319999999996,1,hj4,,,
33.79662,MOT_mc_stage_color_00,y-flash,,
33.79662,2,2-3,,,
34.12992,3,hj4,,,
34.22991,MOT_control_all,zoom_08,,
34.42989,1,,,,L0
34.42989,3,,,,L0
34.42989,MOT_mc_stage_color_00,r-flash,,
34.42989,2,hj3,,,
34.696529999999996,1,w4,,,
34.79652,MOT_mc_stage_color_00,b-flash,,
34.79652,3,hj4,,,
35.129819999999995,1,hj4,,,
35.56311,MOT_control_all,zoom_09,,
35.6631,2,w3,,,
35.72976,1,,,,D40
35.72976,2,,,,D40
35.72976,MOT_mc_stage_color_00,y-flash,,
35.72976,MOT_mc_back_00,lt_1,,
35.72976,3,hj4,,,
35.79642,1,j4-1,,,
35.79642,2,j3-4,,,
36.296369999999996,1,lp1,,,
36.296369999999996,2,lp4,,,
36.62967,3,4-1,,,
36.96297,MOT_mc_stage_color_00,r-flash,,
36.96297,3,1-2,,,
37.29627,3,2-3,,,
37.62957,3,3-4,,,
37.962869999999995,MOT_mc_stage_color_00,b-flash,,
37.962869999999995,3,hj4,,,
38.62947,3,4-1,,,
38.96277,MOT_mc_stage_color_00,y-flash,,
38.96277,3,1-2,,,
39.62937,3,2-3,,,
39.89601,MOT_control_all,zoom_10,,
39.962669999999996,3,hj3,,,
39.995999999999995,1,,,,L0
39.995999999999995,MOT_mc_stage_color_00,r-flash,,
39.995999999999995,MOT_mc_back_00,lt_2,,
39.995999999999995,1,1-2,,,
40.329299999999996,1,hj2,,,
40.42929,3,,,,D40
40.62927,1,,,,D40
40.62927,2,,,,L0
40.62927,MOT_mc_stage_color_00,b-flash,,
40.62927,2,4-1,,,
40.96257,2,hj1,,,
41.195879999999995,3,w3,,,
41.29587,2,,,,D40
41.29587,1,,,,L0
41.29587,MOT_mc_stage_color_00,y-flash,,
41.29587,1,2-3,,,
41.629169999999995,1,hj3,,,
41.6625,1,,,,D40
