2.63307,1,1-2,r1,,
2.63307,2,1-2,l1,,
2.89971,1,lp2,,,
2.89971,2,lp2,,,
3.69963,1,2-3,r2,,
3.69963,2,2-3,l2,,
3.9662699999999997,1,lp3,,,
3.9662699999999997,2,lp3,,,
5.2994699999999995,1,3-4,rb1,,
5.2994699999999995,2,3-4,lb1,,
5.56611,1,lp4,,,
5.56611,2,lp4,,,
6.466019999999999,1,4-1,rb0,,
6.466019999999999,2,4-1,lb0,,
6.73266,1,lp1,,,
6.73266,2,lp1,,,
7.69923,1,j1-2,,,
7.69923,2,j1-2,,,
8.165849999999999,1,lp2,,,
8.165849999999999,2,lp2,,,
9.13242,1,2-3,r1,,
9.13242,2,2-3,l1,,
9.39906,1,lp3,,,
9.39906,2,lp3,,,
10.6656,1,3-4,r2,,
10.6656,2,3-4,l2,,
10.93224,1,lp4,,,
10.93224,2,lp4,,,
11.832149999999999,1,4-1,rb1,,
11.832149999999999,2,4-1,lb1,,
12.232109999999999,2,1-2,,,
12.432089999999999,1,1-2,,,
12.6654,2,2-3,,,
13.132019999999999,MOT_control_all,d01,,
13.36533,1,w2,,,
13.49865,1,2-3,,f1,
13.59864,2,w3,,,
13.89861,1,lp3,,,
14.365229999999999,1,j3-4,,,
14.89851,1,lp4,,,
15.59844,1,4-1,rb0,,
15.965069999999999,1,lp1,,,
16.96497,1,1-2,,,
17.29827,1,j2-3,,,
17.83155,2,j3-4,,,
18.19818,1,3-4,,,
18.764789999999998,1,4-1,l1,,
18.89811,2,w4,,,
19.29807,1,lp1,,,
20.06466,1,1-2,lb0,,
20.56461,1,lp2,,,
21.13122,1,2-3,r1,,
21.73116,1,lp3,,,
22.231109999999997,1,3-4,,,
22.46442,2,4-1,,,
22.597739999999998,MOT_control_all,d02,,
22.69773,1,j4-1,,,
22.69773,2,j1-2,,,
23.19768,1,1-2,,b0,
23.19768,2,2-3,,f1,
23.864279999999997,2,3-4,,,
24.13092,1,w2,,,
