time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Uhoi,1,0
1.846154,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,130,0
70.153846,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Uhoi,43.333,0
71.538462,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Uhoi,130,8
72,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Uhoi,43.333,0
73.384615,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Uhoi,130,8
73.846154,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Uhoi,43.333,0
75.230769,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Uhoi,130,8
75.692308,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,130,0
96,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Uhoi,32.5,0
97.846154,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Uhoi,1,8
99.692308,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,130,0
127.384615,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Uhoi,32.5,0
129.230769,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Uhoi,1,8
138.461538,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Bye,300,0
