time,lyrics,size
0,,
6.417,シャンシャン♪,
9.16,よぉ～　はいはいはーい !,
13.833,シャンシャン♪,
16.5,う～　いぇい☆,
18.333,神社の　おそうじ　にこにこルンルンルン\n（ルンルン♪）,
21.917,まごころ込め込め　すみずみまで　磨いています\n（ルンたったー♪）,
25.667,鈴の音　鳴らして　ふりふりシャンシャンシャン\n（シャンシャン♪）,
29.25,ね・が・い・ごとは　何ですか？,
32.817,『待ち人来る・来ない』は　神のみ知る\n（はわわっ）,
36.783,クルクル　回れど　まだ来ない\n（クルクルクルクル）,
40.63,「きゃいっ、転んじゃったー !（泣）,
42.567,どうしてこんなところにバナナの皮が… ! ？,
44.583,でも　何回転んでもまた立ち上がる。それが私のイイところ ! 」,
47.833,絶対に　くじけないんだから,
51.517,お願いよ　神様　どうか\n（どうか～）,
55.517,この恋　叶えて　満願成就 !\n（おねがい♪）,
58.95,何度でも　百度でも\n（よいしょーっ）,
62.417,神頼み　しちゃう　しちゃいます\n（せーの ! ）,
66.333,二礼二拍手　ビシッと一礼,
70.9,誰より　ずっと側にいて,
74.583,いつでも　ぜんぶ受け止めて,
78.283,私を　信じて支えてくれているから,
85.667,明日も　きっと頑張れる,
89.35,未来は　もっと上手くいく,
92.117,祈り　込めて　神楽　舞うよ,
99.517,お願いよ　神様　どうか\n（どうか～）,
103.6,この恋　叶えて　満願成就 !\n（おねがい♪）,
106.95,何度でも　百度でも\n（よいしょーっ）,
110.417,神頼み　しちゃう　しちゃいます\n（せーの ! ）,
114.333,二礼二拍手　ビシッと一礼,
117.967,二礼二拍手　ニコッて一礼,
121.667,みんなが笑顔に　なれますように,
132.891,,
