time,charapos,busid,busvalue,effectname,effecttime,effectvalue,panning,volume
0,,1,,MasterOut,0,1,,
0,,1,,BUS_0007,0,0.1,,
0,,2,,MasterOut,0,1,,
0,,2,,BUS_0007,0,0.1,,
0,,3,,MasterOut,0,1,,
0,,3,,BUS_0007,0,0.1,,
0,,4,,MasterOut,0,1,,
0,,4,,BUS_0007,0,0.1,,
0,,5,,MasterOut,0,1,,
0,,5,,BUS_0007,0,0.1,,
0,,6,,MasterOut,0,1,,
0,,6,,BUS_0007,0,0,,
0,1,1,1,,,,0,0.51
0,2,2,1,,,,-12,0.36
0,3,3,1,,,,12,0.36
0,4,4,1,,,,-21,0.2
0,5,5,1,,,,21,0.28
0,6,6,1,,,,18,0.47
0,7,6,1,,,,0,0
0,8,6,1,,,,0,0
0,9,6,1,,,,-23,0.52
0,10,6,1,,,,23,0.45
16.462,,1,,MasterOut,0.05,0,,
16.462,,1,,BUS_0007,0.2,0,,
16.462,,3,,MasterOut,0.05,0,,
16.462,,3,,BUS_0007,0.2,0,,
16.462,,4,,MasterOut,0.05,0,,
16.462,,4,,BUS_0007,0.2,0,,
16.462,,5,,MasterOut,0.05,0,,
16.462,,5,,BUS_0007,0.2,0,,
16.462,2,2,1,,,,0,0.78
35.12,,2,,MasterOut,0.05,0,,
35.12,,2,,BUS_0007,0.2,0,,
35.12,6,6,1,,,,0,0
35.12,7,6,1,,,,-25,0.56
35.12,8,6,1,,,,25,0.56
35.12,9,6,1,,,,0,0
35.12,10,6,1,,,,0,0
35.59,,3,,MasterOut,0,1,,
35.59,,3,,BUS_0007,0,0.1,,
35.59,3,3,1,,,,0,0.78
47.963,,3,,MasterOut,0.05,0,,
47.963,,3,,BUS_0007,0.2,0,,
48.291,,5,,MasterOut,0,1,,
48.291,,5,,BUS_0007,0,0.1,,
48.291,5,5,1,,,,0,0.78
50.686,,5,,MasterOut,0.05,0,,
50.686,,5,,BUS_0007,0.2,0,,
51.015,,1,,MasterOut,0,1,,
51.015,,1,,BUS_0007,0,0.1,,
51.015,1,1,1,,,,0,0.78
53.622,,1,,MasterOut,0.05,0,,
53.622,,1,,BUS_0007,0.2,0,,
53.745,,4,,MasterOut,0,1,,
53.745,,4,,BUS_0007,0,0.1,,
53.745,4,4,1,,,,0,0.78
57.393,,1,,MasterOut,0,1,,
57.393,,1,,BUS_0007,0,0.1,,
57.393,,5,,MasterOut,0,1,,
57.393,,5,,BUS_0007,0,0.1,,
57.393,1,1,1,,,,0,0.53
57.393,4,4,1,,,,-18,0.39
57.393,5,5,1,,,,18,0.39
60.078,,3,,MasterOut,0,1,,
60.078,,3,,BUS_0007,0,0.1,,
60.078,,2,,MasterOut,0,1,,
60.078,,2,,BUS_0007,0,0.1,,
60.078,,6,,MasterOut,0.05,0,,
60.078,,6,,BUS_0007,0.2,0,,
60.078,1,1,1,,,,0,0.51
60.078,2,2,1,,,,-12,0.36
60.078,3,3,1,,,,12,0.36
60.078,4,4,1,,,,-21,0.28
60.078,5,5,1,,,,21,0.28
70.356,6,6,1,,,,0,0
70.356,7,6,1,,,,0,0
70.356,8,6,1,,,,0,0.78
70.356,9,6,1,,,,0,0
70.356,10,6,1,,,,0,0
70.356,,6,,MasterOut,0,1,,
70.356,,6,,BUS_0007,0,0.1,,
83.562,,3,,MasterOut,0.05,0,,
83.562,,3,,BUS_0007,0.2,0,,
86.424,,1,,MasterOut,0.05,0,,
86.424,,1,,BUS_0007,0.2,0,,
86.424,,2,,MasterOut,0.05,0,,
86.424,,2,,BUS_0007,0.2,0,,
86.424,,4,,MasterOut,0.05,0,,
86.424,,4,,BUS_0007,0.2,0,,
86.424,,5,,MasterOut,0.05,0,,
86.424,,5,,BUS_0007,0.2,0,,
88.723,,2,,MasterOut,0,1,,
88.723,,2,,BUS_0007,0,0.1,,
88.723,2,2,1,,,,0,0.78
93.344,,6,,MasterOut,0.05,0,,
93.344,,6,,BUS_0007,0.2,0,,
93.344,,2,,MasterOut,0.05,0,,
93.344,,2,,BUS_0007,0.2,0,,
93.344,6,6,1,,,,18,0.45
93.344,7,6,1,,,,0,0
93.344,8,6,1,,,,0,0
93.344,9,6,1,,,,-25,0.51
93.344,10,6,1,,,,25,0.42
94,,1,,MasterOut,0,1,,
94,,1,,BUS_0007,0,0.1,,
94,,4,,MasterOut,0,1,,
94,,4,,BUS_0007,0,0.1,,
94,,5,,MasterOut,0,1,,
94,,5,,BUS_0007,0,0.1,,
94,1,1,1,,,,0,0.53
94,4,4,1,,,,-18,0.39
94,5,5,1,,,,18,0.39
96.595,,6,,MasterOut,0,1,,
96.595,,6,,BUS_0007,0,0,,
100.223,1,1,1,,,,0,0
100.223,4,4,1,,,,0,0
100.223,5,5,1,,,,0,0
100.331,,2,,MasterOut,0,1,,
100.331,,2,,BUS_0007,0,0.1,,
100.331,,3,,MasterOut,0,1,,
100.331,,3,,BUS_0007,0,0.1,,
100.331,2,2,1,,,,-12,0.54
100.331,3,3,1,,,,12,0.54
105.225,1,1,1,,,,0,0.51
105.225,2,2,1,,,,-12,0.36
105.225,3,3,1,,,,12,0.36
105.225,4,4,1,,,,-21,0.28
105.225,5,5,1,,,,21,0.28
