time,lyrics,size
00.00000,,
29.083,荒ぶる街　息を潜め,
30.983,目と目で合図キメてGo!,
35.517,ビンビン　張りつめた空気,
37.317,風穴あけてあげる,
38.683,Let's Gunfight! 今宵,
41.983,Yes Sir! Ready Now,
43.800,それぞれ違う目的（ゆめ）の為,
45.267,Gun Gun! Girls Go,
47.083,いざいざ ! 共同戦線,
48.517,Bang Bang! Burning Heart,
50.283,オモイを研ぎ澄ませて今,
51.917,仁義　正義　勇気を胸に,
55.000,愛と銃　携えて,
58.100,運命のTrigger引いて,
60.833,ハートボイルドに,
62.850,きらめく星　狙い撃ち☆,
70.017,,
73.600,願いの弾丸（たま）を放てGirls,
77.300,錆び付く前に勝負よ,
80.700,未来はきっと　自分の手で,
84.133,掴み取るためあるから,
86.983,ギリギリのミッション重ねて,
90.083,ズキュンと響く　このパッション,
93.867,大和オトメ魂　炸裂させ,
100.350,Gun Gun 撃ち抜いてあげる,
105.017,いざ覚悟 ! Bang!,
110.283,,
