0.03333,1,,,,L40
0.03333,2,,,,L40
0.03333,3,,,,L40
0.03333,4,,,,L40
0.03333,5,,,,L40
1.63317,1,sp1-2,,,L20
1.63317,2,sp1-2,,,L20
1.63317,3,sp1-2,,,L20
1.63317,4,sp1-2,,,L20
1.63317,5,sp1-2,,,L20
2.23311,1,j2-3,,,
2.23311,2,j2-3,,,
2.23311,3,j2-3,,,
2.23311,4,j2-3,,,
2.23311,5,j2-3,,,
2.83305,1,lp3,,,
2.83305,2,lp3,,,
2.83305,3,lp3,,,
2.83305,4,lp3,,,
2.83305,5,lp3,,,
4.3328999999999995,1,3-4,,,
4.3328999999999995,2,3-4,,,
4.3328999999999995,3,3-4,,,
4.3328999999999995,4,3-4,,,
4.3328999999999995,5,3-4,,,
5.26614,5,w4,,,
5.26614,4,w4,,,
5.26614,3,w4,,,
5.26614,2,w4,,,
5.26614,1,w4,,,
5.3328,1,lp4,,,
5.3328,2,lp4,,,
5.3328,3,lp4,,,
5.3328,4,lp4,,,
5.3328,5,lp4,,,
6.59934,1,4-1,,,
6.59934,2,4-1,,,
6.59934,3,4-1,,,
6.59934,4,4-1,,,
6.59934,5,4-1,,,
7.49925,1,lp1,,,
7.49925,2,lp1,,,
7.49925,3,lp1,,,
7.49925,4,lp1,,,
7.49925,5,lp1,,,
8.665799999999999,4,j1-2,,,
8.665799999999999,5,j1-2,,,
9.16575,1,j1-2,,,
9.16575,2,j1-2,,,
9.16575,3,j1-2,,,
9.6657,1,j2-3,,,
9.6657,2,j2-3,,,
9.6657,3,j2-3,,,
9.6657,4,j2-3,,,
9.6657,5,j2-3,,,
10.73226,5,w3,,,
10.73226,4,w3,,,
10.73226,3,w3,,,
10.73226,2,w3,,,
10.73226,1,w3,,,
10.83225,1,3-4,,,
10.83225,2,3-4,,,
10.83225,3,3-4,,,
10.83225,4,3-4,,,
10.83225,5,3-4,,,
11.76549,5,w4,,,
11.76549,4,w4,,,
11.76549,3,w4,,,
11.76549,2,w4,,,
11.76549,1,w4,,,
13.16535,1,4-1,,,
13.16535,2,4-1,,,
13.16535,3,4-1,,,
13.16535,4,4-1,,,
13.16535,5,4-1,,,
14.09859,5,w1,,,
14.09859,4,w1,,,
14.09859,3,w1,,,
14.09859,2,w1,,,
14.09859,1,w1,,,
15.49845,1,1-2,,,
15.49845,2,1-2,,,
15.49845,3,1-2,,,
15.49845,4,1-2,,,
15.49845,5,1-2,,,
16.43169,5,w2,,,
16.43169,4,w2,,,
16.43169,3,w2,,,
16.43169,2,w2,,,
16.43169,1,w2,,,
17.6649,1,j2-3,,,
17.6649,2,j2-3,,,
17.6649,3,j2-3,,,
17.6649,4,j2-3,,,
17.6649,5,j2-3,,,
18.26484,4,3-4,,,
18.26484,5,3-4,,,
18.46482,2,3-4,,,
18.46482,3,3-4,,,
18.63147,1,3-4,,,
18.964769999999998,1,j4-1,,,
18.964769999999998,2,j4-1,,,
18.964769999999998,3,j4-1,,,
18.964769999999998,4,j4-1,,,
18.964769999999998,5,j4-1,,,
19.83135,1,1-2,,f1,L0
19.83135,2,1-2,,,
19.83135,3,1-2,,,
19.83135,4,1-2,,,
19.83135,5,1-2,,,
20.49795,1,,l1,,
20.49795,2,lp2,,,
20.49795,3,lp2,,,
20.49795,4,lp2,,,
20.49795,5,lp2,,,
20.76459,1,w2,,,
22.397759999999998,1,2-3,lb0,,
22.76439,1,3-4,,,
22.76439,2,2-3,,,
22.76439,3,2-3,,,
22.76439,4,2-3,,,
22.76439,5,2-3,,,
23.29767,1,4-1,,,
23.29767,2,3-4,,,
23.29767,3,3-4,,,
23.29767,4,3-4,,,
23.29767,5,3-4,,,
24.13092,1,,r1,,
24.13092,2,lp4,,,
24.13092,3,lp4,,,
24.13092,4,lp4,,,
24.13092,5,lp4,,,
24.230909999999998,1,w1,,,
25.16415,1,1-2,,,
26.097389999999997,1,w2,,,
26.3307,1,,rb0,,
27.16395,1,hj2,,,
27.16395,2,4-1,,,
27.16395,3,4-1,,,
27.16395,4,4-1,,,
27.16395,5,4-1,,,
28.097189999999998,5,w1,,,
28.097189999999998,4,w1,,,
28.097189999999998,3,w1,,,
28.097189999999998,2,w1,,,
28.39716,1,w2,,,
28.43049,1,2-3,,,
28.43049,2,1-2,l1,,
28.43049,3,1-2,r1,,
28.43049,4,1-2,l1,,
28.43049,5,1-2,r1,,
29.36373,5,w2,,,
29.36373,4,w2,,,
29.36373,3,w2,,,
29.36373,2,w2,,,
29.36373,1,w3,,,
29.43039,1,j3-4,,,
29.43039,2,2-3,,,
29.43039,3,2-3,,,
29.43039,4,2-3,,,
29.43039,5,2-3,,,
29.86368,2,lp3,,,
29.86368,3,lp3,,,
29.86368,4,lp3,,,
29.86368,5,lp3,,,
30.49695,1,w4,,,
31.09689,1,4-1,,,
31.43019,1,1-2,,,
31.43019,2,3-4,,,
31.43019,3,3-4,,,
31.43019,4,3-4,,,
31.43019,5,3-4,,,
31.930139999999998,1,hj2,,,
31.930139999999998,2,4-1,,,
31.930139999999998,3,4-1,,,
31.930139999999998,4,4-1,,,
31.930139999999998,5,4-1,,,
32.79672,1,2-3,,,
32.79672,2,1-2,,,
32.79672,3,1-2,,,
32.79672,4,1-2,,,
32.79672,5,1-2,,,
33.36333,1,3-4,,,
33.72996,5,w2,,,
33.72996,4,w2,,,
33.72996,3,w2,,,
33.72996,2,w2,,,
33.96327,1,j4-1,,,
33.96327,2,2-3,,,
33.96327,3,2-3,,,
33.96327,4,2-3,,,
33.96327,5,2-3,,,
34.89651,5,w3,,,
34.89651,4,w3,,,
34.89651,3,w3,,,
34.89651,2,w3,,,
34.9965,1,sp1-2,,,
34.9965,2,sp3-4,,,
34.9965,3,sp3-4,,,
34.9965,4,sp3-4,,,
34.9965,5,sp3-4,,,
35.76309,1,j2-3,,,
35.76309,2,j4-1,,,
35.76309,3,j4-1,,,
35.76309,4,j4-1,,,
35.76309,5,j4-1,,,
36.296369999999996,1,3-4,,,
36.296369999999996,2,1-2,,,
36.296369999999996,3,1-2,,,
36.296369999999996,4,1-2,,,
36.296369999999996,5,1-2,,,
36.79632,1,4-1,r1,,
36.79632,2,2-3,,,
36.79632,3,2-3,,,
36.79632,4,2-3,,,
36.79632,5,2-3,,,
37.72956,5,w3,,,
37.72956,4,w3,,,
37.72956,3,w3,,,
37.72956,2,w3,,,
37.72956,1,w1,,,
37.962869999999995,1,1-2,,,
38.82945,1,,rb0,,
38.82945,2,,lb0,,
38.82945,3,,rb0,,
38.82945,4,,lb0,,
38.82945,5,,rb0,,
38.89611,1,w2,,,
39.89601,1,j2-3,,,
39.89601,2,3-4,,,
39.89601,3,3-4,,,
39.89601,4,3-4,,,
39.89601,5,3-4,,,
40.829249999999995,5,w4,,,
40.829249999999995,4,w4,,,
40.829249999999995,3,w4,,,
40.829249999999995,2,w4,,,
40.96257,1,w3,,,
41.39586,1,sp3-4,,,
41.39586,2,sp4-1,,,
41.39586,3,sp4-1,,,
41.39586,4,sp4-1,,,
41.39586,5,sp4-1,,,
42.46242,1,j4-1,,,
42.46242,2,j1-2,,,
42.46242,3,j1-2,,,
42.46242,4,j1-2,,,
42.46242,5,j1-2,,,
43.329,1,1-2,,,
43.329,2,2-3,,,
43.329,3,2-3,,,
43.329,4,2-3,,,
43.329,5,2-3,,,
43.662299999999995,2,lp3,,,
43.662299999999995,3,lp3,,,
43.662299999999995,4,lp3,,,
43.662299999999995,5,lp3,,,
44.26224,1,w2,,,
45.02883,1,2-3,,,
45.36213,1,3-4,,,
45.36213,2,3-4,,,
45.36213,3,3-4,,,
45.36213,4,3-4,,,
45.36213,5,3-4,,,
45.79542,1,,r1,,
45.79542,2,4-1,,,
45.79542,3,4-1,,,
45.79542,4,4-1,,,
45.79542,5,4-1,,,
46.29537,1,w4,,,
46.495349999999995,1,4-1,,,
46.72866,5,w1,,,
46.72866,4,w1,,,
46.72866,3,w1,,,
46.72866,2,w1,,,
47.02863,1,,rb0,,
47.02863,2,1-2,,,
47.02863,3,1-2,,,
