time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Uhoi,1,0
3.692308,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Oioi,195,0
12.769231,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Oioi,195,2
12.923077,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Pause,195,2
13.076923,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Oioi,195,2
13.230769,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Pause,195,2
13.538462,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Oioi,195,0
22.307692,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Oioi,292.5,1
22.461538,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Pause,195,1
22.615385,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Oioi,292.5,1
22.769231,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Pause,195,1
23.2392,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Oioi,1,0
25.846154,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Oioi,195,0
51.538462,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Oioi,195,2
51.692308,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Pause,195,2
51.846154,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Oioi,195,2
52,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Pause,195,2
52.153846,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Oioi,195,2
52.307692,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Pause,195,2
52.461538,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Oioi,195,2
52.923077,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Pause,195,2
56.615385,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,PPPH,1,0
58.461538,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,PPPH,97.5,0
58.923077,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,PPPH,1,0
59.076923,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,PPPH,1,0
59.692308,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,PPPH,97.5,0
60.153846,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,PPPH,1,0
60.307692,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Oioi,195,0
60.769231,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Oioi,300,0
60.769231,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Bye,300,0
67.692308,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Uhoi,1,0
68.923077,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Oioi,1,0
69.615385,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Oioi,390,3
69.692308,Uhoi,5,Random4,Pink01,Pink01,Blue01,Pink01,,,,,,,Pause,195,3
