time,lyrics,size
0.00 ,,
3.833 ,今日はオタク君大好物を持ってきたよー !,
7.283 ,オタクのみんなー ! わかってるなー!?一緒にぶちあがっちゃおう!!,
12.483 ,せーの !,
13.400 ,うりゃおい !　うりゃおい !　うりゃおい !　うりゃおい !,
15.817 ,パンパパパパンパン　よっしゃシンデレラ !,
18.517 ,（キュート ! クール ! パッション !\nピンク ! ブルー ! オレンジ ! ジャージャー ! ）,
23.250 ,全力ダンシン,
24.333 ,喉枯れシンギン,
25.567 ,チェキって　ハグって,
26.773 ,いいこいいこ,
28.167 ,無茶ブリ上等,
29.350 ,繋がり退場,
30.583 ,バイトバイトバイト,
31.817 ,So! アイドル !,
33.100,（でっかい ! ふつう ! たぶんふつう ! ）,
35.550,（デツブツー ! デツブーツー ! ）,
38.167,（リンゴ ! ポエム ! AB ! ）,
40.333,（リポービー ! リポービー ! ）,
42.967,どうせ推し変　みんなすんじゃん,
45.350,DDなんて　浮気まんまん,
47.883,どうせぼくに　No No 人権,
50.333,誰でも良いから　人権ください,
52.783,BURN BURN　みんなが燃やせば,
55.200,ワンチャン　あるかも!?なんて,
57.717,大体ここにいるみんな　本気で愛してるぞ !,
65.100,人生イージーモード　タラララッタ,
68.783,お願い ! ﾀﾋんでくれ,
71.250,夢は夢で終わってくれ,
73.717,推しは尊い　THE 正義,
76.117,Yo Say Yo Say,
77.350,ムリムリ !,
78.583,誰もが　ﾀﾋんでくれ,
81.100,夢から今　目覚めたくない,
83.517,なりたい　なれない,
85.967,あの子も　あの子も　あの子も,
89.667,うん　CALLーーーー!!!,
92.117,お願い ! ﾀﾋにたくない,
94.633,夢は夢で終わらせない,
97.050,みんながぼくのアイドルだ !,
99.517,Wooo チェンジーーー!!!,
102.017,（お願い ! ﾀﾋにたくない）\n              FuFuu!　　　FuFuu!,
104.483,（夢は夢で終わらせない）\n                                  Fuwa Fuwa Fuwa Fuwa!,
107.083,（だいすこ？　クッソすこ？）\n                すこー !　　   すこー!!,
109.483,（みんなで!?みんなで!?みんなで!!）\n               Hi!　　　 Hi!　　　 Hi!,
113.100,うん　CALLーーーー!!!,
114.950,せーの !,
115.717,うりゃおい !　うりゃおい !　うりゃおい !　うりゃおい !,
118.017,パンパパパパンパン　よっしゃ、みんなでー !,
120.350,オタク !　オタク !　オタク !　オタク !,
123.200,オタク !　オタク !　オタク !　オターーーーーーク!!!,
129.400,,
