time,lyrics,size
0.00 ,,
3.900 ,楽しんでかなきゃ Nonsense,
6.217 ,サメてばっかいないで,
7.900 ,Get pumped up!,
8.767 ,アゲてかなきゃ損,
11.133 ,弾丸は自分の感性,
13.300 ,そうさよく狙って,
15.100 ,Bang! Bang! Bang!,
16.100 ,見せてあげる #HE4DSHOT,
19.967 ,,
31.167 ,hf&gl!,
33.283 ,新しいゲームは始まってる,
37.067 ,"Hey, can U feel the rush？",
38.677 ,もう昨日の冴えない気分は忘れちゃおう,
44.517 ,"Hey, all U need is enjoy now.",
46.533 ,退屈なんてする暇はないよ,
50.100 ,もっともっと楽しみたいなら,
54.017 ,Don't chill out!,
55.117 ,弾けていこうよ今は Feeling good.,
59.067 ,そういう時間,
61.167 ,いけるよ Go Go Go,
62.833 ,ビビりすぎは No No No,
64.183 ,少しぐらい調子に乗ってもいいんじゃない？,
66.983 ,It's showtime!,
68.083 ,ばっちり決めなきゃ物足りないでしょ？,
71.850 ,Aim at the target and 撃ち抜け #HE4DSHOT,
75.500 ,Bang! Bang! Bang! Bang! Bang! Bang!,
80.400 ,撃ち抜け #HE4DSHOT,
82.883 ,Bang! Bang! Bang! Bang! Bang! Bang!,
87.717 ,Kill in Kill in Kill in One shot,
90.067 ,高鳴るMy Heart,
91.833 ,気分はHyper,
94.833 ,ビリビリくる瞬間,
97.283 ,今だ Sniper,
99.000 ,さあ引いて Trigger,
102.000 ,I will show U great shot!,
104.150 ,楽しんでかなきゃ Nonsense,
106.483 ,サメてばっかいないで,
108.167 ,Get pumped up!,
109.283 ,アゲてかなきゃ損,
111.317 ,弾丸は自分の感性,
113.550 ,そうさよく狙って,
115.333 ,Bang! Bang! Bang!,
116.233 ,キメてみせて #HE4DSHOT,
118.033 ,GG!,
122.183 ,,
