time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,1,0
3.096774,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,155,0
15.483871,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,1,0
15.870968,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,19.375,0
18.967742,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,155,8
21.677419,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,19.375,0
24.774194,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,1,7
25.16129,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,155,8
27.870968,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,155,0
40.258065,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,19.375,0
43.354839,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,1,7
43.741935,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,155,8
46.451613,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,38.75,0
48,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,1,7
49.935484,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,155,8
52.645161,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,155,0
71.419355,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,193.75,2
71.806452,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,193.75,2
72.193548,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,193.75,2
72.580645,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,193.75,2
72.967742,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,193.75,2
73.354839,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,193.75,2
73.741935,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,193.75,2
74.129032,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,193.75,2
74.516129,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,193.75,2
74.903226,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,193.75,2
75.290323,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,193.75,2
75.677419,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,193.75,2
76.064516,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,193.75,2
76.451613,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,193.75,2
76.83871,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,193.75,2
77.225806,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,193.75,2
77.419355,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,155,8
79.741935,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,1,7
80.129032,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,155,8
89.612903,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,193.75,2
90,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,193.75,2
90.387097,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,193.75,2
90.774194,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,193.75,2
91.16129,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,193.75,2
91.354839,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,1,7
92.516129,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,155,8
102.193548,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,38.75,0
103.741935,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,1,7
104.129032,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,155,8
105.290323,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,1,0
105.677419,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,25.84,0
108,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,1,8
108.247,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,1,0
108.387097,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,77.5,0
136.258065,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Bye,355,0
