0.00000,1,sort,-26000,
0.00000,2,sort,-26000,
0.00000,3,sort,-26000,
0.06666,MOT_mc_special_01,intro,,
0.16665,MOT_all,cut0,,
1.79982,1,j1-3,,
1.79982,2,j1-3,,
1.79982,3,j1-3,,
2.29977,1,w3,,
2.29977,2,w3,,
2.29977,3,w3,,
3.69963,1,j3-2,,
3.69963,2,j3-2,,
3.69963,3,j3-2,,
4.09959,MOT_all,cut1,,
4.19958,1,w2,,
4.19958,2,w2,,
4.19958,3,w2,,
4.56621,1,j2-4,,
4.56621,2,2-4,l1,
4.56621,3,2-4,r1,
5.13282,1,w4,,
5.13282,2,w4,,
5.13282,3,w4,,
5.46612,1,j4-2,,
5.46612,2,j4-2,,
5.46612,3,j4-2,,
5.9994,3,sp2-3,,
6.166049999999999,1,sp2-3,,
6.3327,2,sp2-3,,
6.9993,1,3-1,,
6.9993,2,3-1,,
6.9993,3,3-1,,
7.36593,1,w1,,
7.36593,2,w1,,
7.36593,3,w1,,
7.8325499999999995,1,1-2,,
7.8325499999999995,2,1-2,,
7.8325499999999995,3,1-2,,
8.3325,MOT_all,cut2,,
8.3325,2,,lb0,
8.3325,3,,rb0,
8.73246,1,2-3,,
8.73246,2,2-3,,
8.73246,3,2-3,,
8.73246,2,,r1,
8.73246,3,,l1,
9.29907,MOT_mc_back_00,intro,,
9.29907,MOT_control_all,intro,,
9.29907,MOT_mc_stage_color_00,y,,
9.56571,1,3-4,,
9.56571,2,3-4,,
9.56571,3,3-4,,
10.03233,2,,rb0,
10.03233,3,,lb0,
10.26564,1,4-2,,
10.26564,2,4-2,,
10.26564,3,4-2,,
10.76559,1,lp2,,
10.76559,2,lp2,,
10.76559,3,lp2,,
11.3322,1,2-1,,
11.3322,2,2-1,,
11.3322,3,2-1,,
11.832149999999999,2,,l1,
11.832149999999999,3,,r1,
12.06546,2,,l2,
12.06546,3,,r2,
12.29877,1,1-4,,
12.29877,2,1-4,,
12.29877,3,1-4,,
12.59874,1,j4-2,,
12.732059999999999,2,j4-2,,
12.86538,3,j4-2,,
13.16535,2,w2,lb1,
13.16535,3,w2,rb1,
13.431989999999999,1,j2-3,,
13.431989999999999,2,j2-3,,
13.431989999999999,3,j2-3,,
13.965269999999999,1,w3,,
13.965269999999999,2,w3,,
13.965269999999999,3,w3,,
14.73186,2,,lb0,
14.73186,3,,rb0,
15.065159999999999,1,3-4,,
15.065159999999999,2,3-4,,
15.065159999999999,3,3-4,,
15.465119999999999,1,lp4,,
15.465119999999999,2,lp4,,
15.465119999999999,3,lp4,,
16.09839,1,j4-2,,
16.09839,2,4-2,r1,
16.09839,3,4-2,l1,
16.43169,2,,r2,
16.43169,3,,l2,
16.63167,1,w2,,
16.63167,2,w2,,
16.63167,3,w2,,
16.76499,1,2-1,,
16.76499,2,2-1,,
16.76499,3,2-1,,
17.131619999999998,1,lp1,,
17.131619999999998,2,lp1,,
17.131619999999998,3,lp1,,
17.83155,1,j1-3,,
17.83155,2,1-3,rb1,
17.83155,3,1-3,lb1,
18.26484,1,w3,,
18.26484,2,w3,rb0,
18.26484,3,w3,lb0,
18.59814,1,j3-2,,
18.93144,2,j3-2,,
19.23141,3,j3-2,,
19.564709999999998,1,sp2-3,,
19.564709999999998,2,sp2-3,,
19.564709999999998,3,sp2-3,,
21.06456,1,3-2,,
21.06456,2,3-1,,
21.06456,3,3-1,,
21.73116,1,w2,,
21.73116,2,w1,,
21.73116,3,w1,,
22.16445,2,1-4,,
22.26444,1,2-4,,
22.36443,3,1-4,,
22.56441,1,w4,,
22.56441,2,w4,,
22.6644,3,4-3,,
22.76439,1,4-3,,
22.86438,2,4-3,,
23.031029999999998,1,j3-2,,
23.16435,2,j3-2,,
23.331,3,j3-2,,
23.864279999999997,1,w2,,
23.864279999999997,2,w2,,
23.864279999999997,3,w2,,
24.030929999999998,MOT_mc_stage_color_00,stay,,
24.064259999999997,MOT_mc_special_01,cut02_01,,
24.064259999999997,MOT_control_all,cut1A_01,,
24.064259999999997,3,2-1,,f1
24.064259999999997,3,sort,-26000,
24.464219999999997,3,lp1,r1,
25.56411,3,1-3,rb0,
25.96407,3,lp3,l1,
26.83065,3,j3-4,,
26.83065,2,2-1,,
26.83065,1,2-1,,
27.19728,2,w1,,
27.19728,1,w1,,
27.36393,3,lp4,,
27.76389,3,4-2,lb0,
28.19718,3,lp2,r1,
29.297069999999998,3,,rb0,
29.697029999999998,3,,l1,
30.330299999999998,3,j2-1,,
30.79692,3,1-3,,
30.79692,2,1-3,,
30.79692,1,1-3,,
31.19688,3,lp3,,
31.19688,2,w3,,
31.19688,1,w3,,
31.63017,3,w3,,b0
31.63017,3,sort,-26000,
31.963469999999997,3,w3,,
31.9968,1,3-1,,f1
31.9968,1,sort,-26000,
32.3301,1,lp1,,
33.23001,1,1-3,r1,
33.23001,2,3-1,,
33.23001,3,3-1,,
33.62997,1,lp3,,
33.62997,2,w1,,
33.62997,3,w1,,
33.79662,MOT_all,cut3,,
34.46322,1,3-2,rb0,
34.92984,1,lp2,l1,
35.42979,1,2-1,l2,
35.82975,1,lp1,,
36.96297,1,,lb1,
36.96297,2,1-4,,
36.96297,3,1-4,,
37.36293,2,w4,,
37.36293,3,w4,,
37.69623,1,1-3,lb0,
38.06286,1,lp3,,
38.9961,1,,,b0
38.9961,1,sort,-26000,
39.3294,1,w3,,
39.46272,2,4-2,,f1
39.46272,2,sort,-26000,
39.962669999999996,2,sp2-3,,
41.06256,2,sj3,,
41.42919,2,lp3,,
41.82915,2,3-1,,
41.82915,3,4-1,,
41.82915,1,4-1,,
42.22911,2,lp1,,
42.22911,3,w1,,
42.22911,1,w1,,
42.862379999999995,2,,r1,
43.262339999999995,2,1-4,r2,
43.662299999999995,2,lp4,,
44.22891,2,4-1,rb1,
44.56221,2,j1-3,,
44.862179999999995,3,1-2,,
44.862179999999995,1,1-2,,
45.06216,2,lp3,,
45.262139999999995,3,w2,,
45.262139999999995,1,w2,,
45.595439999999996,2,,rb0,
46.52868,2,3-4,l1,
46.52868,3,2-3,,
46.52868,1,2-3,,
46.56201,MOT_mc_back_00,3C_01,,
46.92864,3,w3,,
46.92864,1,w3,,
47.09529,2,sp3-4,,
48.22851,2,hj4,,
48.9951,2,lp4,,
49.328399999999995,2,4-1,lb0,
49.661699999999996,MOT_mc_light_up_00,in,,
49.661699999999996,2,lp1,,
50.02833,2,j1-2,,
50.3283,1,3-2,,f1
50.3283,1,sort,-26000,
50.59494,3,3-2,,f1
50.59494,3,sort,-26000,
50.69493,2,lp2,,
50.69493,1,lp2,,
51.09489,1,sp2-3,,
51.09489,2,sp2-3,,
51.09489,3,sp2-3,,
51.89481,2,j3-1,,
51.9948,1,j3-1,,
52.06146,3,j3-1,,
52.594739999999994,1,lp1,,b0
52.594739999999994,2,lp1,,b0
52.594739999999994,3,lp1,,b0
52.594739999999994,1,sort,-26000,
52.594739999999994,2,sort,-26000,
52.594739999999994,3,sort,-26000,
53.427989999999994,1,sp3-4,,
53.427989999999994,2,sp3-4,,
53.427989999999994,3,sp3-4,,
53.56131,MOT_mc_special_01,stay,,
53.56131,MOT_all,cut4,,
53.56131,MOT_control_all,1C,,
53.56131,MOT_mc_stage_color_00,stay,,
54.06126,2,j4-2,,
54.194579999999995,1,j4-2,,
54.3279,3,j4-2,,
54.627869999999994,2,w2,,
54.76119,1,w2,,
54.89451,3,w2,,
55.19448,3,2-1,,
55.26114,1,2-1,,
55.327799999999996,2,2-1,,
55.69443,1,lp1,,
55.69443,2,lp1,,
55.69443,3,lp1,,
56.261039999999994,1,1-3,l1,
56.261039999999994,2,1-3,l1,
56.261039999999994,3,1-3,l1,
56.594339999999995,1,,lb0,
56.594339999999995,2,,lb0,
56.594339999999995,3,,lb0,
56.79432,1,lp3,,
56.79432,2,lp3,,
56.79432,3,lp3,,
56.92764,1,,r1,
56.92764,2,,r1,
56.92764,3,,r1,
57.22761,MOT_control_all,1C_01,,
57.52758,2,3-2,r2,
57.52758,1,w3,,
57.894209999999994,2,lp2,,
58.49415,2,2-4,rb1,
58.627469999999995,MOT_control_all,1C_02,,
58.76079,3,3-4,,
59.060759999999995,2,lp4,rb0,
59.3274,3,lp4,rb0,
59.62737,2,4-2,l1,
59.62737,3,4-2,l1,
59.794019999999996,MOT_control_all,1C_03,,
60.02733,2,lp2,,
60.02733,3,lp2,,
60.293969999999995,2,sp2-3,lb0,
60.293969999999995,3,sp2-3,lb0,
60.9939,MOT_all,cut5,,
61.027229999999996,2,sj2,,
61.093889999999995,3,sj2,,
61.26054,3,2-4,l1,
61.26054,1,,rb0,
61.427189999999996,1,2-4,l1,
61.493849999999995,MOT_mc_special_02,cut05,,
