id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,157,0,0
2,0,91,,,,0,0
3,3.214286,1,3,3,0,0,0
4,3.928571,1,4,3,0,0,0
5,4.642857,1,3,3,0,0,0
6,5.357143,1,4,3,0,0,0
7,6.071429,1,3,3,0,0,0
8,6.785714,1,4,3,0,0,0
9,7.5,1,3,3,0,0,0
10,8.214286,1,4,3,0,0,0
11,8.928571,1,3,3,0,0,0
12,9.642857,1,4,3,0,0,0
13,10.357143,1,3,3,0,0,0
14,11.071429,1,4,3,0,0,0
15,11.428571,2,3,3,0,0,0
16,12.5,2,3,3,0,0,0
17,12.857143,2,3,3,0,0,0
18,13.928571,2,3,3,0,0,0
19,14.285714,2,3,3,0,0,0
20,15.357143,2,3,3,0,0,0
21,15.714286,1,4,3,0,0,0
22,16.071429,1,3,3,0,0,0
23,16.428571,1,2,3,0,0,0
24,16.785714,1,1,3,0,0,0
25,17.5,1,3,3,0,0,0
26,18.214286,1,4,3,0,0,0
27,18.928571,1,3,3,0,0,0
28,19.642857,1,4,3,0,0,0
29,20.357143,1,3,3,0,0,0
30,21.071429,1,4,3,0,0,0
31,21.785714,1,3,3,0,0,0
32,22.5,1,4,3,0,0,0
33,22.857143,1,3,3,0,0,0
34,24.107143,1,3,3,0,0,0
35,25.714286,1,2,3,0,0,0
36,26.964286,2,2,3,0,0,0
37,27.678571,2,2,3,0,0,0
38,28.571429,1,3,3,0,0,0
39,29.821429,1,5,3,0,0,0
40,31.428571,1,3,3,0,0,0
41,32.678571,2,2,3,0,0,0
42,33.928571,2,2,3,0,0,0
43,34.285714,1,3,3,0,0,0
44,35.535714,1,2,3,0,0,0
45,37.142857,1,3,3,0,0,0
46,37.857143,1,2,3,0,0,0
47,38.392857,2,1,3,0,0,0
48,39.285714,2,1,3,0,0,0
49,40,1,3,3,0,0,0
50,41.25,1,5,3,0,0,0
51,42.857143,1,3,3,0,0,0
52,44.107143,2,1,3,0,0,0
53,45,2,1,3,0,0,0
54,45.714286,1,3,3,0,0,0
55,46.964286,1,2,3,0,0,0
56,48.571429,1,3,3,0,0,0
57,49.821429,1,3,3,0,0,0
58,50.178571,1,3,3,0,0,0
59,50.535714,2,3,3,0,0,0
60,51.071429,2,3,3,0,0,0
61,51.428571,2,3,3,0,0,0
62,52.142857,2,3,3,0,0,0
63,53.571429,1,4,3,0,0,0
64,54.285714,2,3,3,0,0,0
65,55,2,3,3,0,0,0
66,56.428571,1,4,3,0,0,0
67,57.142857,1,3,3,0,0,0
68,57.5,1,2,3,0,0,0
69,57.857143,1,1,3,0,0,0
70,59.285714,1,3,3,0,0,0
71,60,1,3,3,0,0,0
72,60.357143,1,2,3,0,0,0
