time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Uhoi,1,0
57.777778,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Uhoi,81,0
60.925926,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,PPPH,162,1
61.018519,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Pause,162,1
61.296296,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,PPPH,162,1
61.388889,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Pause,162,1
62.222222,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
62.592593,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
62.962963,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
63.333333,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
63.703704,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
64.074074,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
64.444444,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
64.814815,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
65.185185,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
65.555556,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
65.925926,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
66.296296,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
66.666667,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
67.037037,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
67.407407,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
67.777778,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
68.148148,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
68.518519,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
68.888889,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
69.259259,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
69.62963,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Uhoi,1,0
70.277778,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
70.648148,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
71.018519,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
71.388889,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,PPPH,162,0
71.574074,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Pause,162,1
71.851852,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,PPPH,162,1
71.944444,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Pause,162,1
72.407407,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,PPPH,162,1
72.5,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Pause,162,1
72.777778,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,PPPH,162,1
72.87037,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Pause,162,1
72.962963,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,PPPH,162,1
73.055556,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Pause,162,1
73.333333,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,PPPH,162,1
73.425926,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Pause,162,1
73.703704,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,PPPH,162,4
74.074074,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
74.444444,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
74.814815,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
75.185185,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
75.555556,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
75.925926,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
76.296296,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
76.666667,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
77.037037,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
77.407407,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
77.777778,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
78.148148,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
78.518519,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
78.888889,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
79.259259,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
79.62963,Uhoi,5,Random2,Green01,Blue01,,,,,,,,,Oioi,210,3
