time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Uhoi,1,0
1.777778,Bye,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Bye,60,0
3.555556,Bye,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Bye,300,0
10.222222,Oioi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Oioi,270,8
10.666667,Pause,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Pause,135,8
16,Oioi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Oioi,270,8
17.777778,Oioi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Oioi,270,8
29.777778,Oioi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Oioi,135,8
30.222222,Uhoi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Uhoi,22.5,0
32.888889,Uhoi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Uhoi,33.75,8
33.777778,Oioi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Oioi,135,0
46.222222,Pause,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Pause,135,0
46.444444,Oioi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Oioi,270,0
46.666667,Oioi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Oioi,270,8
47.555556,Oioi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Oioi,135,8
48,Oioi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Oioi,135,0
60.444444,Pause,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Pause,135,0
60.666667,Oioi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Oioi,270,0
60.888889,Oioi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Oioi,270,8
62.222222,Pause,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Pause,135,8
63.555556,Oioi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Oioi,135,8
64,Uhoi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Uhoi,45,0
65.333333,Uhoi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Uhoi,135,8
65.777778,Uhoi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Uhoi,45,0
67.111111,Uhoi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Uhoi,135,8
67.555556,Uhoi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Uhoi,45,0
68.888889,Uhoi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Uhoi,135,8
69.333333,Uhoi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Uhoi,135,0
76.444444,Uhoi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Uhoi,33.75,0
78.222222,Uhoi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Uhoi,270,8
78.444444,Oioi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Oioi,270,0
78.666667,Oioi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Oioi,270,8
121.333333,Oioi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Oioi,270,8
122.666667,Pause,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Pause,135,8
123.777778,Oioi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Oioi,540,8
122.666667,Pause,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Pause,135,8
123.777778,Oioi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Oioi,270,8
124.222222,Pause,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Pause,135,8
125.555556,Oioi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Oioi,270,8
126,Pause,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Pause,135,8
127.444444,Oioi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Oioi,270,8
127.888889,Pause,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Pause,135,8
128.777778,Oioi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Oioi,270,8
129.222222,Uhoi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Pause,135,8
130.666667,Oioi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Oioi,202.5,8
131,Uhoi,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Uhoi,16.875,1
134.555556,Pause,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Pause,16.875,1
140.444444,Bye,5,Random5,Purple06,Purple06,Pink01,Blue01,Yellow01,,,,,,Bye,300,1
