0.03333,MOT_mc_bg_black_00,seat100-0,,
2.03313,4,1-2,,
2.03313,5,1-2,,
2.09979,MOT_speaker_00,temp4,,
2.09979,MOT_mc_light_up_00,l1,,
2.09979,MOT_mc_bg_black_00,b80-65,,
2.3997599999999997,2,1-2,,
2.3997599999999997,3,1-2,,
2.43309,4,w2,,
2.43309,5,w2,,
2.46642,MOT_mc_stage_color_00,r,,
2.46642,MOT_mc_light_center_00,l1,,
2.46642,MOT_mc_light_under_00,l3,,
2.76639,2,w2,,
2.76639,3,w2,,
3.06636,1,1-3,,
3.36633,1,w3,,
3.6662999999999997,2,2-3,,
3.6662999999999997,3,2-3,,
3.6662999999999997,4,2-3,,
3.6662999999999997,5,2-3,,
4.19958,4,3-2,,
4.19958,5,3-2,,
4.56621,2,3-2,,
4.56621,3,3-2,,
4.899509999999999,1,3-4,,
4.899509999999999,2,j2-4,,
4.899509999999999,3,j2-4,,
4.899509999999999,4,j2-4,,
4.899509999999999,5,j2-4,,
5.4994499999999995,1,4-1,,
5.63277,2,4-1,l1,
5.63277,3,4-1,r1,
5.76609,4,4-1,l1,
5.76609,5,4-1,r1,
6.166049999999999,1,w1,,
6.166049999999999,2,w1,,
6.166049999999999,3,w1,,
6.166049999999999,4,w1,,
6.166049999999999,5,w1,,
6.73266,1,,l1,
7.232609999999999,1,1-3,,
7.36593,2,1-3,lb0,
7.36593,3,1-3,rb0,
7.49925,4,1-3,lb0,
7.49925,5,1-3,rb0,
7.89921,1,w3,,
7.89921,2,w3,,
7.89921,3,w3,,
7.89921,4,w3,,
7.89921,5,w3,,
8.29917,1,,lb0,
8.53248,1,3-2,,f1
8.565809999999999,MOT_mc_light_center_00,l3,,
8.565809999999999,MOT_mc_bg_black_00,b65-45,,
8.765789999999999,2,3-2,,
8.765789999999999,3,3-2,,
8.765789999999999,4,3-2,,
8.765789999999999,5,3-2,,
9.16575,1,,r1,
9.53238,2,2-1,,
9.53238,3,2-1,,
9.53238,4,2-1,,
9.53238,5,2-1,,
9.73236,1,,r2,
9.86568,4,1-4,,
9.86568,5,1-4,,
9.998999999999999,2,1-4,,
9.998999999999999,3,1-4,,
10.13232,1,2-4,r3,
10.46562,1,4-1,r4,
10.46562,2,sp3-4,,
10.46562,3,sp3-4,,
10.46562,4,sp3-4,,
10.46562,5,sp3-4,,
10.86558,1,w1,,
11.3322,1,1-3,,
11.43219,2,4-3,,
11.43219,3,4-3,,
11.53218,4,4-3,,
11.53218,5,4-3,,
11.59884,1,w3,rb3,
11.932139999999999,2,,l1,
11.932139999999999,3,,r1,
12.032129999999999,4,,l1,
12.032129999999999,5,,r1,
12.132119999999999,1,3-4,rb2,
12.49875,2,3-1,,
12.49875,3,3-1,,
12.49875,1,sj4,,
12.6654,4,3-1,,
12.6654,5,3-1,,
12.832049999999999,1,lp4,rb1,
13.06536,1,,rb0,
13.06536,2,w1,,
13.06536,3,w1,,
13.06536,4,w1,,
13.06536,5,w1,,
13.431989999999999,1,,l1,
13.731959999999999,1,4-3,l2,
14.03193,1,lp3,l3,
14.43189,1,,lb2,
14.69853,1,3-1,lb1,
14.865179999999999,2,,l2,
14.865179999999999,3,,r2,
14.865179999999999,4,,l2,
14.865179999999999,5,,r2,
15.03183,1,lp1,lb0,
15.23181,2,,l3,
15.23181,3,,r3,
15.23181,4,,l3,
15.23181,5,,r3,
15.63177,2,,l4,
15.63177,3,,r4,
15.63177,4,,l4,
15.63177,5,,r4,
15.9984,2,,l5,
15.9984,3,,r5,
15.9984,4,,l5,
15.9984,5,,r5,
15.9984,1,sj1,,
16.29837,1,1-2,,
16.49835,2,1-2,lb4,
16.69833,3,1-2,rb4,
16.89831,4,1-2,lb4,
17.09829,5,1-2,rb4,
17.46492,1,2-1,,
17.46492,2,2-1,,
17.46492,3,2-1,,
17.46492,4,2-1,,
17.46492,5,2-1,,
17.764889999999998,1,sj1,,
17.764889999999998,2,w1,,
17.764889999999998,3,w1,,
17.764889999999998,4,w1,,
17.764889999999998,5,w1,,
18.03153,1,lp1,l1,
18.03153,2,1-4,lb3,
18.03153,3,1-4,rb3,
18.03153,4,1-4,lb3,
18.03153,5,1-4,rb3,
18.39816,2,w4,,
18.39816,3,w4,,
18.39816,4,w4,,
18.39816,5,w4,,
18.59814,1,1-3,l2,
18.89811,1,sj3,,
19.23141,1,lp3,,
19.49805,1,3-4,lb1,
19.49805,2,4-2,lb2,
19.49805,3,4-2,rb2,
19.49805,4,4-2,lb2,
19.49805,5,4-2,rb2,
19.89801,1,4-2,lb0,
19.89801,2,2-1,lb1,
19.89801,3,2-1,rb1,
19.89801,4,2-1,lb1,
19.89801,5,2-1,rb1,
20.29797,1,lp2,,
20.56461,4,1-3,,
20.63127,2,1-3,,
20.69793,1,1-2,,
20.76459,3,1-3,,
20.83125,5,1-3,,
20.997899999999998,MOT_mc_light_center_00,l1,,
20.997899999999998,MOT_mc_stage_color_00,y-flash,,
21.13122,1,sj2,,
21.13122,2,w3,,
21.13122,3,w3,,
21.13122,4,w3,,
21.13122,5,w3,,
21.49785,1,lp2,,
21.797819999999998,2,sj3,,
21.797819999999998,3,sj3,,
21.797819999999998,4,sj3,,
21.797819999999998,5,sj3,,
22.06446,2,3-1,,
22.06446,3,3-1,,
22.06446,4,3-1,,
22.06446,5,3-1,,
22.3311,2,w1,,
22.3311,3,w1,,
22.3311,4,w1,,
22.3311,5,w1,,
22.49775,1,sj2,,
22.53108,MOT_mc_stage_color_00,y-flash,,
22.797719999999998,1,2-4,,
23.09769,1,lp4,,
23.29767,2,sj1,,
23.29767,3,sj1,,
23.29767,4,sj1,,
23.29767,5,sj1,,
23.56431,2,1-2,,
23.56431,3,1-2,,
23.56431,4,1-2,,
23.56431,5,1-2,,
23.830949999999998,2,w2,,
23.830949999999998,3,w2,,
23.830949999999998,4,w2,,
23.830949999999998,5,w2,,
24.09759,1,4-3,,
24.464219999999997,1,hj3,,
24.79752,2,2-1,,
24.79752,3,2-1,,
24.79752,4,2-1,,
24.79752,5,2-1,,
25.230809999999998,2,1-4,l2,
25.230809999999998,3,1-4,r2,
25.230809999999998,4,1-4,l2,
25.230809999999998,5,1-4,r2,
25.3308,1,lp3,,
25.53078,1,3-2,l1,
25.63077,2,w4,,
25.63077,3,w4,,
25.63077,4,w4,,
25.63077,5,w4,,
25.83075,1,w2,,
26.39736,1,2-1,lb0,
26.76399,1,w1,,
26.897309999999997,2,4-1,,
27.03063,3,4-1,,
27.16395,4,4-1,,
27.297269999999997,5,4-1,,
27.76389,1,j3-4,,
27.76389,2,w1,,
27.76389,3,w1,,
27.76389,4,w1,,
27.76389,5,w1,,
28.23051,1,lp4,,
28.39716,1,4-2,,
28.697129999999998,1,sj2,,
28.9971,1,sj2,,
29.26374,1,lp2,,
29.36373,2,,lb1,
29.36373,3,,rb1,
29.36373,4,,lb1,
29.36373,5,,rb1,
29.730359999999997,2,,lb0,
29.730359999999997,3,,rb0,
29.730359999999997,4,,lb0,
29.730359999999997,5,,rb0,
30.163649999999997,2,1-4,,
30.163649999999997,3,1-4,,
30.530279999999998,1,2-3,,
30.530279999999998,4,1-4,,
30.530279999999998,5,1-4,,
30.963569999999997,1,lp3,,
30.963569999999997,2,w4,,
30.963569999999997,3,w4,,
30.963569999999997,4,w4,,
30.963569999999997,5,w4,,
31.39686,MOT_mc_bg_black_00,b45-20,,
31.39686,MOT_mc_light_up_00,l4,,
31.39686,MOT_mc_light_center_00,l3,,
31.69683,1,3-2,l1,
31.86348,2,lp4,l1,
31.86348,3,lp4,l1,
31.86348,4,lp4,l1,
31.86348,5,lp4,l1,
31.930139999999998,MOT_mc_stage_color_00,r-flash,,
32.19678,1,lp2,l2,
32.296769999999995,2,,l2,
32.296769999999995,3,,l2,
32.296769999999995,4,,l2,
32.296769999999995,5,,l2,
32.49675,1,,l3,
32.630069999999996,2,,l3,
32.630069999999996,3,,l3,
32.630069999999996,4,,l3,
32.630069999999996,5,,l3,
33.096689999999995,1,2-3,lb2,
33.23001,2,4-2,lb2,
33.23001,3,4-2,lb2,
33.23001,4,4-2,lb2,
33.23001,5,4-2,lb2,
33.56331,1,lp3,lb1,
33.56331,2,lp2,,
33.56331,3,lp2,,
33.56331,4,lp2,,
33.56331,5,lp2,,
33.69663,2,,lb1,
33.69663,3,,lb1,
33.69663,4,,lb1,
33.69663,5,,lb1,
33.9966,1,,lb0,
34.12992,2,,lb0,
34.12992,3,,lb0,
34.12992,4,,lb0,
34.12992,5,,lb0,
34.39656,MOT_mc_stage_color_00,r-flash,,
34.39656,2,,l1,
34.39656,3,,r1,
34.39656,4,,l1,
34.39656,5,,r1,
34.56321,1,3-2,,
34.62987,4,2-3,,
34.696529999999996,2,2-3,,
34.76319,3,2-3,,
