time,lyrics,size
0,,
1.584254,キミと一緒に歩いてきた,
6.214419,この世界はどんな時だって,
10.85909,アイが溢れているよ,
14.67727,また紡ぎ出そうストーリー,
26.181818,,
37.58636,沢山の願いと,
41.95,沢山の涙を,
46.31364,重ねる度に　季節は巡り巡ってゆく,
54.505374,きっと出会いは偶然だけど,
58.860006,ずっと会えれば必然だったよね,
63.222727,もっと探そう笑顔のメモリー,
67.040909,大切な宝物,
71.95,SHALL WE MEET？,
72.904545,キセキ振り返って,
75.768182,楽しい SHALL WE TALK？,
77.268182,いつまでも語り合おう,
80.676693,SHALL WE GO？,
81.631818,さあ　ほら立ち上がって,
84.495455,手を繋ごう,
91.040909,夢の欠片探しながら,
95.677273,この旅路は続いている,
100.040909,諦めないでずっと駆けてきたから,
104.131818,今ココにいる,
108.495455,キミと一緒に歩いてきた,
113.131818,この世界はSO WONDERFULで,
117.768182,アイが溢れているよ,
121.586364,もっと紡ぎ出すストーリー,
133.090909,,
