0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,1,,,,Dbl
0.03333,2,,,,Dbl
0.03333,3,,,,Dbl
0.03333,4,,,,Dbl
0.03333,MOT_control_all,zoom1,,
0.03333,MOT_all,cut1,,
2.29977,1,1-2,,,
2.29977,2,1-2,,,
2.29977,3,1-2,,,
2.29977,4,1-2,,,
2.56641,MOT_mc_light_under_00,l1,,
2.96637,1,2-3,,,
2.96637,2,2-3,,,
2.96637,3,2-3,,,
2.96637,4,2-3,,,
3.3329999999999997,1,lp3,,,
3.3329999999999997,2,lp3,,,
3.3329999999999997,3,lp3,,,
3.3329999999999997,4,lp3,,,
4.2329099999999995,1,3-4,,,
4.2329099999999995,2,3-4,,,
4.63287,1,lp4,,,
4.63287,2,lp4,,,
4.899509999999999,3,3-4,,,
4.899509999999999,4,3-4,,,
5.2994699999999995,3,lp4,,,
5.2994699999999995,4,lp4,,,
7.59924,1,j4-1,,,
7.59924,2,j4-1,,,
7.59924,3,j4-1,,,
7.59924,4,j4-1,,,
8.23251,3,1-2,,,
8.23251,4,1-2,,,
8.63247,3,lp2,,,
8.63247,4,lp2,,,
8.665799999999999,2,w1,,,
8.665799999999999,1,w1,,,
8.865779999999999,1,1-2,,,
8.865779999999999,2,1-2,,,
9.26574,1,lp2,,,
9.26574,2,lp2,,,
9.6657,1,2-3,,,
9.6657,2,2-3,,,
9.6657,3,2-3,,,
9.6657,4,2-3,,,
10.06566,1,j3-4,,,
10.06566,2,j3-4,,,
10.06566,3,j3-4,,,
10.06566,4,j3-4,,,
10.43229,1,lp4,,,
10.43229,2,lp4,,,
10.43229,3,lp4,,,
10.43229,4,lp4,,,
11.53218,1,j4-1,,,
11.53218,2,j4-1,,,
11.53218,3,j4-1,,,
11.53218,4,j4-1,,,
11.89881,1,lp1,,,
11.89881,2,lp1,,,
11.89881,3,lp1,,,
11.89881,4,lp1,,,
13.26534,1,1-2,,,
13.26534,2,1-2,,,
13.26534,3,1-2,,,
13.26534,4,1-2,,,
13.9986,MOT_mc_bg_black_00,b80-45,,
13.9986,4,j2-3,,,
14.065259999999999,3,j2-3,,,
14.13192,1,j2-3,,,
14.19858,2,j2-3,,,
14.465219999999999,MOT_mc_stage_color_00,b-flash,,
14.49855,1,,,,Lbl
14.49855,2,,,,Lbl
14.49855,3,,,,Lbl
14.49855,4,,,,Lbl
14.53188,1,lp3,,,
14.53188,2,lp3,,,
14.53188,3,lp3,,,
14.53188,4,lp3,,,
16.531679999999998,1,3-4,,,
16.531679999999998,2,3-4,,,
16.531679999999998,3,3-4,,,
16.531679999999998,4,3-4,,,
17.03163,1,j4-1,,,
17.03163,2,j4-1,,,
17.03163,3,j4-1,,,
17.03163,4,j4-1,,,
17.531579999999998,1,j1-2,,,
17.531579999999998,2,j1-2,,,
17.531579999999998,3,j1-2,,,
17.531579999999998,4,j1-2,,,
17.93154,1,lp2,,,
17.93154,2,lp2,,,
17.93154,3,lp2,,,
17.93154,4,lp2,,,
18.86478,4,j2-3,,,
18.93144,3,j2-3,,,
18.9981,1,j2-3,,,
19.06476,2,j2-3,,,
19.598039999999997,4,j3-4,,,
19.6647,3,j3-4,,,
19.73136,1,j3-4,,,
19.798019999999998,2,j3-4,,,
20.13132,1,lp4,,,
20.13132,2,lp4,,,
20.13132,3,lp4,,,
20.13132,4,lp4,,,
21.13122,3,4-1,l1,,
21.13122,4,4-1,l1,,
21.13122,1,4-1,r1,,
21.13122,2,4-1,r1,,
21.797819999999998,3,1-2,lb0,,
21.797819999999998,4,1-2,lb0,,
21.797819999999998,1,1-2,rb0,,
21.797819999999998,2,1-2,rb0,,
22.36443,1,j2-3,,,
22.36443,2,j2-3,,,
22.36443,3,j2-3,,,
22.36443,4,j2-3,,,
22.73106,1,sp3-4,,,
22.73106,2,sp3-4,,,
22.73106,3,sp3-4,,,
22.73106,4,sp3-4,,,
23.630969999999998,1,j4-1,,,
23.630969999999998,2,j4-1,,,
23.630969999999998,3,j4-1,,,
23.630969999999998,4,j4-1,,,
24.16425,1,sj1,,,
24.230909999999998,3,sj1,,,
24.29757,2,sj1,,,
24.36423,4,sj1,,,
24.664199999999997,1,w1,,,
24.73086,3,w1,,,
24.79752,2,w1,,,
24.79752,1,j1-2,,,
24.79752,2,j1-2,,,
24.79752,3,j1-2,,,
24.79752,4,j1-2,,,
25.030829999999998,MOT_mc_stage_color_00,b-flash,,
25.030829999999998,MOT_mc_bg_black_00,b45-80,,
25.030829999999998,1,,,,D80
25.030829999999998,2,,,,D80
25.030829999999998,3,,,,D80
25.030829999999998,4,,,,D80
25.864079999999998,4,w2,,,
25.864079999999998,3,w2,,,
25.864079999999998,2,w2,,,
25.864079999999998,1,w2,,,
26.497349999999997,1,j2-3,,,
26.497349999999997,2,j2-3,,,
26.497349999999997,3,j2-3,,,
26.497349999999997,4,j2-3,,,
26.863979999999998,1,lp3,,,
26.863979999999998,2,lp3,,,
26.863979999999998,3,lp3,,,
26.863979999999998,4,lp3,,,
27.79722,1,3-4,,,
27.79722,2,3-4,,,
27.79722,3,3-4,,,
27.79722,4,3-4,,,
28.097189999999998,MOT_mc_stage_color_00,r-flash,,
28.097189999999998,MOT_mc_bg_black_00,b80-65,,
28.097189999999998,1,,,,D60
28.097189999999998,2,,,,D60
28.097189999999998,3,,,,Lred
28.097189999999998,4,,,,D60
28.56381,3,j4-1,,,
28.730459999999997,4,w4,,,
28.730459999999997,2,w4,,,
28.730459999999997,1,w4,,,
28.930439999999997,3,1-2,,,
29.297069999999998,3,j2-3,,,
29.63037,3,lp3,,,
30.330299999999998,3,3-4,,,
30.6636,3,j4-1,,,
30.9969,3,lp1,,,
31.363529999999997,3,j1-2,,,
31.69683,3,lp2,,,
32.06346,3,2-3,,,
32.39676,3,lp3,,,
33.72996,3,j3-4,,,
34.06326,3,4-1,,,
34.42989,3,j1-2,,,
34.79652,3,lp2,,,
35.69643,MOT_mc_stage_color_00,r-flash,,
35.72976,3,hj2,,,
35.72976,2,hj4,,,
35.76309,2,,,,Lred
36.22971,MOT_mc_stage_color_00,r-flash,,
36.296369999999996,3,lp2,,,
36.296369999999996,2,lp4,,,
36.762989999999995,3,2-3,,,
36.762989999999995,2,4-1,,,
37.129619999999996,3,3-4,,,
37.129619999999996,2,1-2,,,
37.496249999999996,3,lp4,,,
37.496249999999996,2,lp2,,,
38.49615,3,j4-1,,,
38.59614,2,j2-3,,,
38.92944,MOT_mc_stage_color_00,b-flash,,
38.9961,2,,,,D60
38.9961,3,,,,D60
38.9961,4,,,,Lbl
39.129419999999996,4,4-1,,,
39.46272,4,j1-2,,,
39.562709999999996,3,w1,,,
