time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random2,Pink06,Pink06,,,,,,,,,Oioi,0,0
3.75,Uhoi,5,Random2,Pink06,Pink06,,,,,,,,,Oioi,128,8
4.101563,Uhoi,5,Random2,Pink06,Pink06,,,,,,,,,Oioi,128,2
4.804688,Uhoi,5,Random2,Pink06,Pink06,,,,,,,,,Oioi,128,2
5.507813,Uhoi,5,Random2,Pink06,Pink06,,,,,,,,,Oioi,128,2
6.210938,Uhoi,5,Random2,Pink06,Pink06,,,,,,,,,Oioi,128,2
6.914063,Uhoi,5,Random2,Pink06,Pink06,,,,,,,,,Oioi,128,2
7.265625,Uhoi,5,Random2,Pink06,Pink06,,,,,,,,,Pause,128,0
8.90625,Uhoi,5,Random2,Pink06,Pink06,,,,,,,,,Oioi,128,8
80.625,Uhoi,5,Random2,Pink06,Pink06,,,,,,,,,Pause,128,8
83.4375,Uhoi,5,Random2,Pink06,Pink06,,,,,,,,,Oioi,128,0
84.375,Uhoi,5,Random2,Pink06,Pink06,,,,,,,,,Pause,128,0
85.3125,Uhoi,5,Random2,Pink06,Pink06,,,,,,,,,Oioi,128,0
86.25,Uhoi,5,Random2,Pink06,Pink06,,,,,,,,,Pause,128,0
87.1875,Uhoi,5,Random2,Pink06,Pink06,,,,,,,,,Oioi,128,0
88.125,Uhoi,5,Random2,Pink06,Pink06,,,,,,,,,Pause,128,0
89.0625,Uhoi,5,Random2,Pink06,Pink06,,,,,,,,,Oioi,128,0
95.625,Uhoi,5,Random2,Pink06,Pink06,,,,,,,,,Oioi,128,8
95.976563,Uhoi,5,Random2,Pink06,Pink06,,,,,,,,,Oioi,128,2
96.328125,Uhoi,5,Random2,Pink06,Pink06,,,,,,,,,Pause,128,0
97.5,Uhoi,5,Random2,Pink06,Pink06,,,,,,,,,Oioi,128,0
121.875,Uhoi,5,Random2,Pink06,Pink06,,,,,,,,,Pause,128,0
