0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,MOT_control_all,zoom1,,
0.03333,MOT_all,cut1,,
0.03333,2,sort,-500,
0.03333,3,sort,-500,
3.8662799999999997,1,j1-2,,
3.8662799999999997,2,j1-2,,
3.8662799999999997,3,j1-2,,
3.8662799999999997,4,j1-2,,
3.8662799999999997,5,j1-2,,
4.16625,MOT_mc_stage_color_00,b-flash,,
4.16625,MOT_mc_speaker_00,l1,,
4.16625,MOT_mc_light_up_00,l2,,
4.16625,MOT_mc_light_under_00,l2,,
4.93284,3,w2,,
4.93284,2,w2,,
4.93284,5,w2,,
4.93284,4,w2,,
4.93284,1,2-3,,
4.93284,2,2-3,,
4.93284,3,2-3,,
4.93284,4,2-3,,
4.93284,5,2-3,,
5.36613,1,sj3,,
5.36613,2,sj3,,
5.36613,3,sj3,,
5.36613,4,sj3,,
5.36613,5,sj3,,
5.73276,1,lp3,,
5.73276,2,lp3,,
5.73276,3,lp3,,
5.73276,4,lp3,,
5.73276,5,lp3,,
7.26594,1,3-4,,
7.26594,2,3-4,,
7.26594,3,3-4,,
7.26594,4,3-4,,
7.26594,5,3-4,,
7.69923,1,lp4,,
7.69923,2,lp4,,
7.69923,3,lp4,,
7.69923,4,lp4,,
7.69923,5,lp4,,
9.26574,1,j4-1,,
9.6657,2,j4-1,,
9.6657,3,j4-1,,
10.098989999999999,4,j4-1,,
10.098989999999999,5,j4-1,,
10.3323,1,w1,,
10.46562,1,lp1,,
10.46562,2,lp1,,
10.46562,3,lp1,,
10.46562,4,lp1,,
10.46562,5,lp1,,
11.23221,1,1-2,,
11.23221,2,1-2,,
11.23221,3,1-2,,
11.23221,4,1-2,,
11.23221,5,1-2,,
11.59884,1,lp2,,
11.59884,2,lp2,,
11.59884,3,lp2,,
11.59884,4,lp2,,
11.59884,5,lp2,,
13.19868,1,2-3,,
13.19868,2,2-3,,
13.19868,3,2-3,,
13.19868,4,2-3,,
13.19868,5,2-3,,
13.531979999999999,1,lp3,,
13.531979999999999,2,lp3,,
13.531979999999999,3,lp3,,
13.531979999999999,4,lp3,,
13.531979999999999,5,lp3,,
16.19838,1,3-4,,
16.19838,2,3-4,,
16.19838,3,3-4,,
16.19838,4,3-4,,
16.19838,5,3-4,,
17.131619999999998,3,w4,,
17.131619999999998,2,w4,,
17.131619999999998,5,w4,,
17.131619999999998,4,w4,,
17.131619999999998,1,w4,,
17.764889999999998,1,j4-1,,
17.764889999999998,2,j4-1,,
17.764889999999998,3,j4-1,,
17.764889999999998,4,j4-1,,
17.764889999999998,5,j4-1,,
17.9982,MOT_mc_light_center_00,fire,,
18.09819,MOT_mc_stage_color_00,y-flash,,
18.164849999999998,MOT_mc_speaker_00,l2,,
18.164849999999998,MOT_mc_light_up_00,l3,,
18.164849999999998,MOT_mc_light_under_00,l1,,
18.164849999999998,1,1-2,,
18.164849999999998,2,1-2,,
18.164849999999998,3,1-2,,
18.164849999999998,4,1-2,,
18.164849999999998,5,1-2,,
18.564809999999998,MOT_mc_stage_color_00,b-flash,,
18.59814,1,sj2,,
18.59814,2,sj2,,
18.59814,3,sj2,,
18.59814,4,sj2,,
18.59814,5,sj2,,
19.09809,3,w2,,
19.09809,2,w2,,
19.09809,5,w2,,
19.09809,4,w2,,
19.09809,1,w2,,
19.09809,MOT_mc_stage_color_00,r-flash,,
19.164749999999998,1,2-3,,
19.164749999999998,2,2-3,,
19.164749999999998,3,2-3,,
19.164749999999998,4,2-3,,
19.164749999999998,5,2-3,,
19.564709999999998,1,3-4,,
19.564709999999998,2,3-4,,
19.564709999999998,3,3-4,,
19.564709999999998,4,3-4,,
19.564709999999998,5,3-4,,
19.93134,1,j4-1,,
19.964669999999998,2,j4-1,,
19.964669999999998,3,j4-1,,
19.997999999999998,4,j4-1,,
19.997999999999998,5,j4-1,,
20.69793,MOT_mc_stage_color_00,r-flash,,
20.86458,1,sj1,,
20.86458,2,sj1,,
20.86458,3,sj1,,
20.86458,4,sj1,,
20.86458,5,sj1,,
21.26454,1,lp1,,
21.26454,2,lp1,,
21.26454,3,lp1,,
21.26454,4,lp1,,
21.26454,5,lp1,,
21.69783,1,j1-2,,
21.69783,2,j1-2,,
21.69783,3,j1-2,,
21.69783,4,j1-2,,
21.69783,5,j1-2,,
22.197779999999998,1,2-3,,
22.197779999999998,2,2-3,,
22.197779999999998,3,2-3,,
22.197779999999998,4,2-3,,
22.197779999999998,5,2-3,,
22.597739999999998,1,3-4,,
22.597739999999998,2,3-4,,
22.597739999999998,3,3-4,,
22.597739999999998,4,3-4,,
22.597739999999998,5,3-4,,
23.031029999999998,1,4-1,,
23.031029999999998,2,4-1,,
23.031029999999998,3,4-1,,
23.031029999999998,4,4-1,,
23.031029999999998,5,4-1,,
23.46432,1,j1-2,,
23.46432,2,j1-2,,
23.46432,3,j1-2,,
23.46432,4,j1-2,,
23.46432,5,j1-2,,
23.864279999999997,1,lp2,,
23.864279999999997,2,lp2,,
23.864279999999997,3,lp2,,
23.864279999999997,4,lp2,,
23.864279999999997,5,lp2,,
24.664199999999997,1,,l1,
24.664199999999997,2,,l1,
24.664199999999997,3,,l1,
24.664199999999997,4,,l1,
24.664199999999997,5,,l1,
25.39746,1,,lb0,
25.39746,2,,lb0,
25.39746,3,,lb0,
25.39746,4,,lb0,
25.39746,5,,lb0,
25.897409999999997,1,2-3,,
25.897409999999997,2,2-3,,
25.897409999999997,3,2-3,,
25.897409999999997,4,2-3,,
25.897409999999997,5,2-3,,
26.264039999999998,1,3-4,,
26.264039999999998,2,3-4,,
26.264039999999998,3,3-4,,
26.264039999999998,4,3-4,,
26.264039999999998,5,3-4,,
26.63067,1,lp4,,
