0.03333,MOT_mc_bg_black_00,seat100-0,,
1.3332,MOT_mc_light_up_00,l1,,
1.3332,MOT_mc_light_center_00,l1,,
1.3332,MOT_mc_stage_color_00,b-flash,,
1.3332,MOT_mc_light_under_00,l2,,
1.3998599999999999,MOT_speaker_00,temp4,,
1.3998599999999999,MOT_mc_bg_black_00,b80-45,,
2.1664499999999998,1,1-2,,f1
2.4997499999999997,1,lp2,,
4.39956,1,2-4,,
4.69953,1,lp4,,
7.89921,1,j4-3,,
8.03253,2,1-4,,
8.03253,3,1-4,,
8.03253,4,1-4,,
8.03253,5,1-4,,
8.3325,2,w4,,
8.3325,3,w4,,
8.3325,4,w4,,
8.3325,5,w4,,
8.365829999999999,1,lp3,,
11.098889999999999,1,3-1,r1,
11.43219,1,lp1,,
11.96547,1,1-2,,
12.09879,2,4-3,,
12.09879,3,4-3,,
12.09879,4,4-3,,
12.09879,5,4-3,,
12.29877,1,lp2,,
12.432089999999999,2,w3,,
12.432089999999999,3,w3,,
12.432089999999999,4,w3,,
12.432089999999999,5,w3,,
13.76529,1,2-3,,
14.165249999999999,1,lp3,,
14.965169999999999,1,,rb0,
16.531679999999998,1,3-1,,
16.531679999999998,2,3-1,,
16.531679999999998,3,3-1,,
16.531679999999998,4,3-1,,
16.531679999999998,5,3-1,,
16.931639999999998,1,lp1,,
16.931639999999998,2,w1,,
16.931639999999998,3,w1,,
16.931639999999998,4,w1,,
16.931639999999998,5,w1,,
19.3314,1,1-4,l1,
19.3314,2,1-4,l1,
19.3314,3,1-4,l1,
19.3314,4,1-4,l1,
19.3314,5,1-4,l1,
19.73136,1,lp4,,
19.73136,2,w4,,
19.73136,3,w4,,
19.73136,4,w4,,
19.73136,5,w4,,
20.89791,1,j4-1,,
21.36453,1,lp1,,
22.431089999999998,1,1-4,,
22.831049999999998,1,lp4,,
23.96427,1,4-2,lb0,
23.96427,2,4-2,lb0,
23.96427,3,4-2,lb0,
23.96427,4,4-2,lb0,
23.96427,5,4-2,lb0,
24.39756,1,lp2,,
24.39756,2,w2,,
24.39756,3,w2,,
24.39756,4,w2,,
24.39756,5,w2,,
26.064059999999998,1,2-1,l1,
26.064059999999998,2,2-1,l1,
26.064059999999998,3,2-1,l1,
26.064059999999998,4,2-1,l1,
26.064059999999998,5,2-1,l1,
26.497349999999997,1,lp1,,
26.497349999999997,2,w1,,
26.497349999999997,3,w1,,
26.497349999999997,4,w1,,
26.497349999999997,5,w1,,
28.23051,1,j1-4,,
28.730459999999997,1,lp4,,
29.297069999999998,2,1-2,,
29.297069999999998,4,1-2,,
29.730359999999997,3,1-2,,
29.730359999999997,5,1-2,,
29.730359999999997,2,w2,,
29.730359999999997,4,w2,,
30.130319999999998,3,w2,,
30.130319999999998,5,w2,,
31.363529999999997,2,2-1,lb0,
