time,lyrics,size
0,,
7.354,よぉおぉぉぉぉぉぉぉぉぉお !  !  !,
8.898,じゅげむ　じゅげむ　ごこうのすりきれ,
10.455,かいじゃりすいぎょの　すいぎょうまつ,
11.934,うんらいまつ　ふうらいまつ,
13.429,くうねるところにすむところ,
14.912,やぶらこうじのぶらこうじ,
16.436,ぱいぽ　ぱいぽ　ぱいぽのしゅーりんがん,
20.938,しゅーりんがんのぐーりんだい,
22.454,ぐーりんだいのぽんぽこぴーの,
23.992,ぽんぽこなーの　ちょうきゅうめいの,
25.42,ちょうすけ ! ,
29.938,ちょいと　お時間　いただきます,
35.76,ご清聴ください,
37.454,整いました ! ,
39.116,笑うことと　かけまして（はっ ! ）,
41.949,お祭り野郎と　ときます（ソイヤ）,
45.114,その　こころは？　その　こころは？,
47.969,どちらも　ハッピ（法被）になるでしょう,
50.903,おあとがよろしいようで,
52.057,笑おう　笑おう　さあ　笑いましょ,
55.059,こんな時代こそ　笑いましょ,
58.07,笑おう（ソイヤ　ソイヤ）　泣いたら負けだ,
60.95,やけくそ　笑いましょ,
64.06,波乱万丈　酸いも甘いも,
67.065,乗り越えた　あっぱれ　日本人,
70.062,笑おう　どんな時でも,
73.06,なにくそ　笑いましょ,
79.5,,
88.443,小娘のたわごと、と　切り捨てないで,
94.427,しかめつら　なんか　変な顔,
97.446,笑顔を　見たいから,
101.571,笑おう　笑おう　さあ　笑いましょ,
104.555,こんな時代こそ　笑いましょ,
107.558,笑おう（ソイヤ　ソイヤ）　泣いたら負けだ,
110.563,やけくそ　笑いましょ,
113.558,波乱万丈　酸いも甘いも,
116.556,乗り越えた　あっぱれ　日本人,
119.553,笑おう　どんな時でも,
122.567,なにくそ　笑いましょ,
125.564,ひたすら　笑いましょ,
128.924,ぐわっはっは（ぐわっはっは）\nにょっほっほ（にょっほっほ）,
131.925,空気なんて　読まずに　笑っとけ,
134.93,笑顔（笑顔 ! ）笑顔 ! （笑顔 ! ）,
137.923,笑う門には　福来たる !  ,
144.375,,
