id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,392,0,0
2,0,91,,,,0,0
3,2.696629,3,3,3,0,0,9
4,3.033708,3,4,4,0,0,9
5,3.370787,3,3,3,0,0,9
6,3.707865,3,4,4,0,0,9
7,4.044944,3,2,2,0,0,9
8,4.382022,3,2,3,0,0,9
9,4.719101,3,3,4,0,0,9
10,5.05618,3,4,2,0,0,9
11,5.393258,3,3,3,0,0,9
12,5.730337,3,4,4,0,0,9
13,6.067416,3,3,3,0,0,9
14,6.404494,3,4,4,0,0,9
15,6.741573,3,2,2,0,0,9
16,7.078652,3,2,3,0,0,9
17,7.41573,3,3,4,0,0,9
18,7.752809,3,4,2,0,0,9
19,8.089888,3,3,3,0,0,9
20,8.426966,3,4,4,0,0,9
21,8.764045,3,3,3,0,0,9
22,9.101124,3,4,4,0,0,9
23,9.438202,3,2,2,0,0,9
24,9.775281,3,2,3,0,0,9
25,10.11236,3,3,4,0,0,9
26,10.449438,3,4,2,0,0,9
27,10.786517,3,2,3,0,0,9
28,11.123596,3,3,4,0,0,9
29,11.460674,3,2,3,0,0,9
30,11.797753,3,3,4,0,0,9
31,12.134831,3,2,3,0,0,9
32,12.47191,3,2,4,0,0,9
33,12.808989,3,3,5,0,0,9
34,13.146067,3,5,3,0,0,9
35,13.483146,3,3,4,0,0,9
36,13.820225,3,4,5,0,0,9
37,14.157303,3,3,4,0,0,9
38,14.325843,3,5,5,0,0,9
39,14.494382,3,5,4,0,0,9
40,14.662921,3,5,3,0,0,9
41,14.831461,3,5,2,0,0,9
42,15,3,5,1,0,0,9
43,15.337079,3,1,3,0,0,9
44,15.505618,3,3,3,0,0,17
45,15.674157,3,2,2,0,0,17
46,16.011236,3,2,4,0,0,17
47,16.179775,1,3,3,0,0,0
48,16.516854,1,3,3,0,0,0
49,16.685393,1,3,3,0,0,0
50,17.022472,1,3,3,0,0,0
51,17.359551,1,3,3,0,0,0
52,18.202247,1,3,3,0,0,0
53,18.539326,1,3,3,0,0,0
54,18.876404,1,3,3,0,0,0
55,19.213483,1,3,3,0,0,0
56,19.382022,1,3,3,0,0,0
57,19.719101,1,3,3,0,0,0
58,20.05618,3,3,3,0,0,8
59,21.235955,3,3,1,0,0,8
60,21.573034,1,3,3,0,0,0
61,21.910112,1,3,3,0,0,0
62,22.078652,1,4,3,0,0,0
63,22.41573,1,2,3,0,0,0
64,22.752809,1,2,3,0,0,0
65,23.258427,1,3,3,0,0,0
