time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,1,Random2,Blue01,Blue01,,,,,,,,,Uhoi,1,0
2.874251,Oioi,1,Random2,Blue01,Blue01,,,,,,,,,Oioi,167,0
27.664671,Uhoi,1,Random2,Blue01,Blue01,,,,,,,,,Uhoi,167,0
33.053892,Uhoi,1,Random2,Blue01,Blue01,,,,,,,,,Uhoi,1,0
34.441018,Uhoi,1,Random2,Blue01,Blue01,,,,,,,,,Uhoi,55.67,0
35.518862,Uhoi,1,Random2,Blue01,Blue01,,,,,,,,,Uhoi,167,8
35.878144,Uhoi,1,Random2,Blue01,Blue01,,,,,,,,,Uhoi,55.67,0
36.955988,Uhoi,1,Random2,Blue01,Blue01,,,,,,,,,Uhoi,167,8
37.315269,Uhoi,1,Random2,Blue01,Blue01,,,,,,,,,Uhoi,55.67,0
38.393114,Uhoi,1,Random2,Blue01,Blue01,,,,,,,,,Uhoi,167,8
38.752395,Uhoi,1,Random2,Blue01,Blue01,,,,,,,,,Uhoi,55.67,0
39.88024,Uhoi,1,Random2,Blue01,Blue01,,,,,,,,,Uhoi,1,8
40.598802,Uhoi,1,Random2,Blue01,Blue01,,,,,,,,,Uhoi,167,8
40.958084,Oioi,1,Random2,Blue01,Blue01,,,,,,,,,Oioi,167,0
