time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Oioi,5,All1,Orange03,,,,,,,,,,Oioi,1,0
1.935484,Oioi,5,All1,Orange03,,,,,,,,,,Oioi,124,0
7.741935,Oioi,5,All1,Orange03,,,,,,,,,,Uhoi,41.33333,0
9.193548,Oioi,5,All1,Orange03,,,,,,,,,,Uhoi,1,7
9.677419,Oioi,5,All1,Orange03,,,,,,,,,,Oioi,248,3
29.032258,Oioi,5,All1,Orange03,,,,,,,,,,Uhoi,1,7
29.153226,Oioi,5,All1,Orange03,,,,,,,,,,Pause,1,7
32.903226,Oioi,5,All1,Orange03,,,,,,,,,,Oioi,124,0
52.258065,Oioi,5,All1,Orange03,,,,,,,,,,Oioi,248,3
60,Oioi,5,All1,Orange03,,,,,,,,,,Uhoi,41.33333,0
61.451613,Oioi,5,All1,Orange03,,,,,,,,,,Pause,41.33333,7
62.419355,Oioi,5,All1,Orange03,,,,,,,,,,Fufu,124,13
63.870968,Oioi,5,All1,Orange03,,,,,,,,,,Fufu,1,6
64.354839,Oioi,5,All1,Orange03,,,,,,,,,,Fufu,93,7
64.83871,Oioi,5,All1,Orange03,,,,,,,,,,Fufu,1,13
65.322581,Oioi,5,All1,Orange03,,,,,,,,,,Fufu,93,14
65.806452,Oioi,5,All1,Orange03,,,,,,,,,,Fufu,124,5
79.354839,Oioi,5,All1,Orange03,,,,,,,,,,Fufu,1,6
79.83871,Oioi,5,All1,Orange03,,,,,,,,,,Fufu,93,7
80.322581,Oioi,5,All1,Orange03,,,,,,,,,,Fufu,1,13
80.806452,Oioi,5,All1,Orange03,,,,,,,,,,Fufu,93,14
81.290323,Oioi,5,All1,Orange03,,,,,,,,,,Fufu,124,5
97.5,Oioi,5,All1,Orange03,,,,,,,,,,Uhoi,248,8
97.741935,Oioi,5,All1,Orange03,,,,,,,,,,Uhoi,62.66667,0
98.467742,Oioi,5,All1,Orange03,,,,,,,,,,Uhoi,248,8
98.709677,Oioi,5,All1,Orange03,,,,,,,,,,Uhoi,41.33333,0
100.16129,Oioi,5,All1,Orange03,,,,,,,,,,Uhoi,1,7
102.580645,Oioi,5,All1,Orange03,,,,,,,,,,Oioi,248,3
125.806452,Oioi,5,All1,Orange03,,,,,,,,,,Bye,360,0
