time,lyrics,size
0,,
6.45,New bright stars,
7.853,link the world 無限に広がってく,
13.6,未来の翼で…,
16.217,飛ぼう !  We are!,
20.75,,
33.65,時々ライバル　いつだって親友,
39.233,いろんな景色　みんなで探しに行こう,
44.75,大切なのは　挑戦すること,
50.4,失敗だって怖くないさ　そうでしょ？,
55.433,ねえどんな姿を　目指しているの？,
58.633,語りあってきたよね,
61.467,ぶつかり合うこと（称え合うこと）,
66.85,何年先も変わらないもの,
69.583,お互いの決意を,
72.367,Feel!  重ねてみよう !,
75.167,Fight!  磨いてゆこう !,
83.183,Yeah!,
83.75,今が未来へと繋がって,
86.167,bright stars 新しく,
89.133,なんどでも　なんどでも,
91.217,自分をこえて行く,
94.183,そう心がもっと踊る方へ,
97.1,My hearts ときめく,
100.4,全てがWe are live,
102.55,私たちは生きていく,
109.983,, 
