id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,93,0,0
2,0,91,,,,0,0
3,3.488372,1,1,2,0,1,0
4,3.488372,1,4,5,0,1,0
5,4.883721,1,2,1,0,1,0
6,4.883721,1,5,4,0,1,0
7,6.27907,1,1,2,0,1,0
8,6.27907,1,4,5,0,1,0
9,7.674419,1,2,1,0,1,0
10,7.674419,1,5,4,0,1,0
11,9.069767,1,1,1,0,0,0
12,10.465116,1,2,2,0,0,0
13,11.860465,1,3,3,0,0,0
14,13.255814,1,4,4,0,0,0
15,13.953488,1,2,1,0,0,0
16,15.348837,1,4,5,0,0,0
17,16.744186,1,4,3,0,0,0
18,18.139535,1,3,4,0,0,0
19,19.534884,1,3,2,0,0,0
20,20.930233,1,2,3,0,0,0
21,22.325581,1,3,2,0,0,0
22,23.72093,2,4,5,0,1,0
23,23.72093,2,2,1,0,1,0
24,24.418605,2,4,5,0,1,0
25,24.418605,2,2,1,0,1,0
26,25.116279,1,2,1,0,0,0
27,26.511628,1,4,5,0,0,0
28,27.906977,1,4,3,0,0,0
29,29.302326,1,3,4,0,0,0
30,30.697674,2,4,5,0,1,0
31,30.697674,2,2,1,0,1,0
32,31.395349,2,4,5,0,1,0
33,31.395349,2,2,1,0,1,0
34,32.093023,1,2,3,0,0,0
35,33.488372,2,2,1,0,0,0
36,34.883721,2,2,1,0,0,0
37,36.27907,1,3,2,0,0,0
38,37.674419,1,3,4,0,0,0
39,39.069767,1,3,2,0,0,0
40,40.465116,1,2,3,0,0,0
41,41.860465,1,2,1,0,0,0
42,43.255814,1,3,4,0,0,0
43,44.651163,2,4,5,0,0,0
44,46.046512,2,4,5,0,0,0
45,47.44186,1,3,2,0,0,0
46,48.837209,1,3,4,0,0,0
47,50.232558,1,4,5,0,0,0
48,51.627907,1,3,2,0,0,0
49,53.023256,1,4,5,0,0,0
50,54.418605,1,4,5,0,0,0
51,55.813953,1,5,4,0,0,0
52,57.209302,1,2,1,0,0,0
53,58.604651,1,2,1,0,1,0
54,58.604651,1,2,3,0,1,0
55,60,1,4,3,0,1,0
56,60,1,4,5,0,1,0
57,61.395349,1,2,1,0,0,0
58,62.790698,1,3,4,0,0,0
59,64.186047,1,4,5,0,0,0
60,65.581395,1,3,2,0,0,0
61,66.976744,1,3,2,0,0,0
62,68.372093,1,3,4,0,0,0
63,69.767442,1,2,1,0,0,0
64,71.162791,1,3,4,0,0,0
65,72.55814,1,2,1,0,0,0
66,73.953488,1,3,4,0,0,0
67,75.348837,1,4,5,0,0,0
68,76.744186,1,4,3,0,0,0
69,78.139535,2,3,2,0,0,0
70,79.534884,2,3,2,0,0,0
71,80.930233,1,2,3,0,0,0
72,82.325581,1,2,1,0,0,0
73,83.72093,1,3,2,0,0,0
74,85.116279,1,4,5,0,0,0
75,86.511628,1,2,1,0,0,0
76,87.906977,1,3,4,0,0,0
77,89.302326,2,2,1,0,0,0
78,92.093023,2,2,1,0,0,0
79,94.883721,1,4,5,0,0,0
80,97.674419,1,3,2,0,0,0
81,100.465116,1,2,1,0,0,0
82,103.255814,1,2,1,0,0,0
83,104.651163,1,3,4,0,0,0
84,106.046512,1,4,5,0,0,0
85,107.44186,1,4,3,0,0,0
86,108.837209,2,3,2,0,0,0
87,110.232558,2,3,2,0,0,0
88,111.627907,1,2,3,0,0,0
89,113.023256,1,2,1,0,0,0
90,114.418605,1,3,2,0,0,0
91,115.813953,1,4,5,0,0,0
92,117.209302,1,2,1,0,0,0
93,118.604651,1,3,4,0,0,0
94,120,2,2,1,0,0,0
95,122.790698,2,2,1,0,0,0
96,126.27907,92,,,,0,0
