time,lyrics,size
0,,
5.972297,頑張っChai Maxx,
8.873126,冗談？Chai MaxX,
12.064039,勇敢な挑戦者たちが,
14.743041,リングサイドにあらわれた（BABABABA--N!,
17.933953,惨敗のトラウマを脱いで,
20.749465,Dance or Die、星をつかむまで（We Go!,
24.147105,手強すぎる夢は、最高のパートナーでライバル,
29.451954,高めあって（Chai Maxx）勝負する（Chai Maxx）,
35.56076,Gong、Chime、MAX!,
43.222363,本気で本気で本気で本気で,
44.903164,獲りにいくから　とんできて,
47.442846,ここはニュートラルChanceへの下克上,
50.730393,成りあがっちゃいます,
52.428713,試されChai Maxx,
53.955434,こんなん困難なんていえないよ,
56.975709,突き破っちゃいMAX,
58.579698,Fight! サバイバルな、MisMatch GAME,
60.95,だって Success Dream を,
63.016261,びゅんびゅんびゅんびゅんびゅんびゅん\nびゅんびゅんびゅんびゅんびゅんびゅん,
67.384569,立ちむかう,
69.844,クルリン　チラリン　キラリン　スルリン　1Round,
71.93,Milkyでクセもの Chai Maxx,
78.049384,Ah,
86.855,,
91.307883,ほんとのほんとのほんとのほんとの,
92.991,本気で本気で本気で本気で,
94.532923,まだ開いてない　わたしの未来と、,
97.450816,MisMatch GAMEだって Success Dream を,
100.454028,闘ってこその　新境地を目指せ,
103.474304,敵は自分のなかにあった,
106.511643,かなえたいVisionに　限界はないんだから,
109.423605,永遠延長戦のラヴ・アンド・ピースを,
112.466876,びゅんびゅんびゅんびゅんびゅんびゅん\nびゅんびゅんびゅんびゅんびゅんびゅん,
117.05276,駆けぬける,
119.514186,ヒラリン　スラリン　ニヤリン　逆転 Winner!,
121.476512,おかわりちょうだいChai Maxx,
127.482936,,
