0.03333,MOT_control_all,zoom1,,
0.03333,MOT_all,cut1,,
3.59964,1,1-2,,,
3.59964,2,1-2,,,
3.59964,3,1-2,,,
4.06626,1,sp2-3,,,
4.06626,2,sp2-3,,,
4.06626,3,sp2-3,,,
4.999499999999999,1,j3-4,,,
4.999499999999999,2,j3-4,,,
4.999499999999999,3,j3-4,,,
5.3994599999999995,1,lp4,,,
5.3994599999999995,2,lp4,,,
5.3994599999999995,3,lp4,,,
5.966069999999999,1,,,f1,
5.966069999999999,2,,,f1,
5.966069999999999,3,,,f1,
6.69933,1,,,b0,
6.69933,2,,,b0,
6.69933,3,,,b0,
7.432589999999999,1,j4-1,,,
7.432589999999999,2,j4-1,,,
7.432589999999999,3,j4-1,,,
7.76589,1,lp1,,,
7.76589,2,lp1,,,
7.76589,3,lp1,,,
8.165849999999999,1,j1-2,,,
8.165849999999999,2,j1-2,,,
8.165849999999999,3,j1-2,,,
8.53248,1,lp2,,,
8.53248,2,lp2,,,
8.53248,3,lp2,,,
9.09909,1,j2-3,,,
9.16575,2,j2-3,,,
9.23241,3,j2-3,,,
9.53238,1,j3-4,,,
9.53238,2,j3-4,,,
9.53238,3,j3-4,,,
10.06566,1,4-1,,,
10.06566,2,4-1,,,
10.06566,3,4-1,,,
10.43229,1,lp1,,,
10.43229,2,lp1,,,
10.43229,3,lp1,,,
11.06556,1,j1-2,,,
11.06556,2,j1-2,,,
11.06556,3,j1-2,,,
11.43219,1,lp2,,,
11.43219,2,lp2,,,
11.43219,3,lp2,,,
11.96547,1,j2-3,,,
11.96547,2,j2-3,,,
11.96547,3,j2-3,,,
12.46542,1,3-4,,,
12.46542,2,3-4,,,
12.46542,3,3-4,,,
12.832049999999999,1,sp4-1,,,
12.832049999999999,2,sp4-1,,,
12.832049999999999,3,sp4-1,,,
13.6653,1,j1-2,,,
13.6653,2,j1-2,,,
13.6653,3,j1-2,,,
14.03193,1,lp2,,,
14.03193,2,lp2,,,
14.03193,3,lp2,,,
16.731659999999998,1,2-3,,,
16.731659999999998,2,2-3,,,
16.731659999999998,3,2-3,,,
17.09829,1,lp3,,,
17.09829,2,lp3,,,
17.09829,3,lp3,,,
18.23151,3,j3-4,,,
18.63147,2,j3-4,,,
18.63147,3,lp4,,,
19.03143,1,j3-4,,,
19.03143,2,lp4,,,
19.398059999999997,1,lp4,,,
19.83135,1,4-1,,,
19.83135,2,4-1,,f1,
19.83135,3,4-1,,,
20.23131,2,lp1,,,
20.76459,3,w1,,,
20.76459,1,w1,,,
21.09789,2,1-2,,,
21.431189999999997,2,lp2,,,
23.36433,2,2-3,,,
23.73096,2,3-4,,,
24.09759,2,lp4,,,
24.93084,2,j4-1,,,
25.29747,2,lp1,,,
25.897409999999997,2,,r1,,
26.23071,2,,rb0,,
26.79732,2,j1-2,,,
27.36393,2,j2-3,,,
27.730559999999997,2,lp3,,,
28.83045,2,3-4,,,
29.16375,2,4-1,,,
29.56371,2,sj1,,,
29.930339999999998,2,sj1,,,
30.296969999999998,2,sj1,,,
30.6636,2,j1-2,,,
31.03023,2,sp2-3,,,
31.763489999999997,2,3-4,,b0,
32.696729999999995,2,w4,,,
32.696729999999995,3,1-2,,f1,
32.696729999999995,1,1-2,,,
32.696729999999995,2,4-1,,,
33.096689999999995,3,lp2,,,
33.56331,3,2-3,,,
33.62997,2,w1,,,
33.62997,1,w2,,,
33.896609999999995,3,lp3,,,
35.76309,3,3-4,,,
36.12972,3,4-1,,,
36.56301,3,sj1,,,
36.96297,3,sj1,,,
37.3296,3,j1-2,,,
37.69623,3,lp2,,,
38.29617,3,,l1,,
38.62947,3,,lb0,,
39.196079999999995,3,j2-3,,,
39.76269,3,j3-4,,,
40.12932,3,sp4-1,,,
41.195879999999995,3,1-2,,b0,
41.562509999999996,3,sj2,,,
41.629169999999995,1,sj2,,,
41.69583,2,sj1,,,
42.029129999999995,1,sj2,,,
42.029129999999995,3,sj2,,,
42.029129999999995,2,sj1,,,
42.395759999999996,1,sj2,,,
42.395759999999996,2,sj1,,,
42.395759999999996,3,sj2,,,
42.762389999999996,1,sj2,,,
42.762389999999996,2,sj1,,,
42.762389999999996,3,sj2,,,
43.12902,1,sj2,,,
43.12902,2,sj1,,,
43.12902,3,sj2,,,
43.52898,1,sj2,,,
43.52898,2,sj1,,,
43.52898,3,sj2,,,
44.028929999999995,3,w2,,,
44.028929999999995,2,w1,,,
44.028929999999995,1,w2,,,
44.76219,1,2-3,,f1,
45.12882,1,lp3,,,
46.12872,1,j3-4,,,
46.462019999999995,2,1-2,,,
46.462019999999995,3,2-3,,,
46.495349999999995,1,lp4,,,
46.79532,2,lp2,,,
46.79532,3,lp3,,,
47.12862,2,j2-3,,,
47.12862,3,j3-4,,,
47.89521,1,j4-1,,,
48.19518,3,w4,,,
48.19518,2,w3,,,
48.26184,1,lp1,,,
49.16175,1,j1-2,,,
49.52838,1,lp2,,,
49.59504,2,3-4,,,
