0.00000,1,sort,-12000,
0.00000,2,sort,-12000,
0.03333,MOT_mc_special_01,stay,,
0.03333,MOT_all,stay,,
1.8331499999999998,MOT_mc_special_01,scene01,,
2.23311,1,sj1,,
2.23311,2,sj1,,
2.83305,1,sj1,,
2.83305,2,sj1,,
3.6662999999999997,1,j1-2,,
3.6662999999999997,2,j1-2,,
4.1329199999999995,1,sj2,,
4.1329199999999995,2,sj2,,
4.93284,1,j2-3,,
4.93284,2,j2-3,,
5.43279,1,sj3,,
5.43279,2,sj3,,
5.89941,1,j3-4,,
5.89941,2,j3-4,,
6.39936,1,sj4,,
6.39936,2,sj4,,
6.932639999999999,1,j4-1,,
6.932639999999999,2,j4-1,,
7.39926,1,lp1,,
7.39926,2,lp1,,
8.765789999999999,1,j1-2,,
8.765789999999999,2,j1-2,,
9.16575,1,lp2,,
9.16575,2,lp2,,
10.63227,1,2-3,,
10.63227,2,2-3,,
11.03223,1,lp3,,
11.03223,2,lp3,,
12.232109999999999,MOT_all,cut01,,
12.232109999999999,MOT_mc_back_00,cut01,,
12.432089999999999,1,sj3,,
12.432089999999999,2,sj3,,
12.89871,1,j3-4,,
12.89871,2,j3-4,,
13.36533,1,j4-1,,
13.36533,2,j4-1,,
13.731959999999999,1,lp1,,
13.731959999999999,2,lp1,,
14.39856,1,1-2,,
14.39856,2,1-2,,
14.765189999999999,1,2-3,,
14.765189999999999,2,2-3,,
15.09849,1,sj3,,
15.09849,2,sj3,,
15.43179,1,lp3,,
15.43179,2,lp3,,
16.26504,1,3-4,l1,
16.26504,2,3-4,l1,
16.63167,1,4-1,lb0,
16.63167,2,4-1,lb0,
17.03163,1,j1-3,,
17.03163,2,j1-3,,
17.43159,1,lp3,,
17.43159,2,lp3,,
18.19818,1,j3-2,,
18.19818,2,j3-2,,
18.83145,1,j2-1,,
18.83145,2,j2-1,,
19.198079999999997,1,1-3,,
19.198079999999997,2,1-3,,
19.53138,1,3-2,,
19.53138,2,3-2,,
19.798019999999998,1,lp2,,
19.798019999999998,2,lp2,,
19.997999999999998,MOT_mc_special_01,scene02,,
34.82985,MOT_mc_special_01,scene04,,
49.19508,1,lp1,,
49.19508,2,lp1,,
50.02833,MOT_mc_special_01,scene06,,
50.22831,2,j1-2,,
50.62827,2,sj2,,
50.62827,1,1-3,,
51.02823,2,2-3,r1,
51.02823,1,lp3,,
51.46152,2,lp3,,
51.49485,1,3-2,l1,
51.794819999999994,1,2-3,lb0,
52.094789999999996,2,3-1,,
52.094789999999996,1,sj3,,
52.46142,2,lp1,,
52.46142,1,j3-2,,
53.09469,1,2-1,r1,
53.361329999999995,2,,rb0,
53.52798,MOT_control_all,zoom0,,
53.62797,2,1-3,,
54.09459,1,,rb0,
54.36123,1,1-3,,
54.6612,1,3-1,,
54.6612,2,3-1,,
55.027829999999994,1,sj1,,
55.027829999999994,2,sj1,,
55.394459999999995,1,sj1,,
55.394459999999995,2,sj1,,
55.794419999999995,1,1-2,,
55.794419999999995,2,1-2,,
56.227709999999995,1,2-1,,
56.227709999999995,2,2-1,,
56.627669999999995,1,lp1,,
56.627669999999995,2,lp1,,
56.92764,MOT_control_all,zoom0_2,,
57.19428,1,1-2,,
57.62757,1,2-3,,
58.09419,1,j3-1,,
58.46082,MOT_control_all,zoom0_3,,
58.52748,1,1-2,,
58.72746,2,1-2,,
59.12742,2,lp2,,
59.494049999999994,2,2-3,,
59.927339999999994,2,j3-1,,
60.327299999999994,1,,,f1
60.327299999999994,1,sort,-18000,
60.56061,MOT_control_all,zoom0_4,,
60.76059,1,2-3,,
61.26054,2,,,f1
61.26054,2,sort,-18000,
61.26054,1,lp3,,
61.69383,2,1-3,,
62.06046,2,lp3,,
62.693729999999995,1,j3-1,,
62.693729999999995,2,j3-1,,
63.19368,MOT_control_all,zoom1,,
63.22701,1,lp1,,
63.22701,2,lp1,,
63.59364,1,j1-4,,
63.59364,2,j1-4,,
64.29357,1,sj4,,
64.29357,2,sj4,,
64.6602,1,hj4,,
64.6602,2,hj4,,
64.6602,1,sort,-18000,
64.6602,2,sort,-18000,
65.22681,MOT_mc_special_01,scene07,,
66.19337999999999,MOT_mc_special_01,scene08,,
66.19337999999999,MOT_control_all,zoom2,,
71.82615,MOT_mc_special_01,scene09,,
77.45891999999999,MOT_mc_special_01,scene10,,
80.95857,MOT_mc_special_01,scene11,,
88.25784,MOT_mc_special_01,scene12,,
88.25784,MOT_mc_back_00,last,,
88.25784,MOT_mc_light_center_00,stay,,
88.25784,MOT_mc_speaker_00,l1,,
88.25784,MOT_mc_light_up_00,l3,,
88.25784,MOT_mc_light_under_00,l2,,
92.3241,1,5-8,,
92.3241,2,6-8,,
93.42398999999999,1,8-7,,
93.42398999999999,2,8-5,,
93.82395,1,lp7,,
93.82395,2,lp5,,
93.89061,MOT_all,cut02,,
94.52387999999999,1,7-7,,
94.52387999999999,2,5-6,,
94.89050999999999,1,lp7,,
94.89050999999999,2,lp6,,
95.45711999999999,1,7-5,,
95.45711999999999,2,6-5,,
95.72376,MOT_mc_special_01,scene13,,
95.79042,1,5-7,,
95.79042,2,5-7,,
96.12371999999999,1,lp7,,
96.12371999999999,2,lp7,,
96.49034999999999,1,j7-8,,
96.49034999999999,2,j7-8,,
97.49024999999999,2,8-7,l1,
97.49024999999999,1,8-7,r1,
97.82355,1,7-8,,
97.82355,2,7-8,,
98.15684999999999,1,lp8,,
98.15684999999999,2,lp8,,
98.59013999999999,1,j8-6,,
98.59013999999999,2,j8-6,,
99.15675,1,j6-5,,
99.15675,2,j6-5,,
99.82334999999999,1,j5-7,,
99.82334999999999,2,j5-7,,
100.22331,1,lp7,,
100.22331,2,lp7,,
100.98989999999999,1,sj7,,
100.98989999999999,2,sj7,,
101.35652999999999,1,7-8,,
101.35652999999999,2,7-8,,
101.72316,1,j8-5,,
101.72316,2,j8-5,,
102.12312,1,hj5,,
102.12312,2,hj5,,
102.78971999999999,1,sj5,,
102.78971999999999,2,sj5,,
102.82305,MOT_mc_special_01,scene14,,
108.6558,1,,rb0,
108.6558,2,,rb0,
113.92193999999999,1,5-6,,
114.3219,2,5-6,,
114.72185999999999,1,j6-8,,
114.72185999999999,2,j6-8,,
114.82185,MOT_mc_special_01,scene15,,
115.15514999999999,1,j8-7,,
115.15514999999999,2,j8-7,,
115.62177,1,lp7,,
115.62177,2,lp7,,
116.05506,1,,l1,
116.05506,2,,l1,
116.78832,1,,l2,
116.78832,2,,l2,
117.15495,1,7-8,,
117.15495,2,7-8,,
117.48825,1,8-5,,
117.48825,2,8-5,,
117.82154999999999,1,j5-7,,
117.82154999999999,2,j5-7,,
118.22151,1,lp7,,
118.22151,2,lp7,,
118.52148,1,,lb1,
118.52148,2,,lb1,
118.92143999999999,1,,lb0,
118.92143999999999,2,,lb0,
119.25474,1,j7-8,,
119.25474,2,j7-8,,
119.72135999999999,1,8-6,,
119.72135999999999,2,8-6,,
119.95467,MOT_mc_special_01,scene16,,
