time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Oioi,0,0
11.1067,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Oioi,0,0
11.25,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Oioi,128,0
41.25,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Uhoi,96,0
41.953125,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Uhoi,256,8
42.1875,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Uhoi,96,0
42.890625,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Uhoi,256,8
43.125,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Uhoi,96,0
43.828125,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Uhoi,256,8
44.0625,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Uhoi,96,0
44.765625,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Uhoi,256,8
45,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Uhoi,96,0
45.703125,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Uhoi,256,8
45.9375,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Uhoi,96,0
46.640625,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Uhoi,256,8
46.875,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Uhoi,96,0
47.578125,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Uhoi,256,8
47.8125,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Uhoi,96,0
48.515625,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Uhoi,256,8
48.75,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Uhoi,96,0
49.453125,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Uhoi,256,8
49.6875,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Uhoi,96,0
50.390625,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Uhoi,256,8
50.625,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Uhoi,96,0
51.328125,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Uhoi,256,8
51.5625,Uhoi,5,Random3,Blue15,Blue15,Blue15,,,,,,,,Uhoi,96,0
