0.03333,MOT_mc_bg_black_00,seat100-0,,
0.36663,1,,,,D40
0.36663,2,,,,D40
0.36663,3,,,,D40
0.36663,4,,,,D40
0.36663,5,,,,D40
3.1330199999999997,4,sp1-2,,,
3.1330199999999997,5,sp1-2,,,
3.29967,2,sp1-2,,,
3.29967,3,sp1-2,,,
3.4663199999999996,1,sp1-2,,,
3.59964,MOT_mc_stage_color_00,b-flash,,
3.59964,MOT_mc_bg_black_00,b80-65,,
3.59964,1,,,,L20
3.59964,2,,,,L20
3.59964,3,,,,L20
3.59964,4,,,,L20
3.59964,5,,,,L20
3.59964,MOT_mc_light_up_00,l2,,
3.59964,MOT_mc_light_center_00,l2,,
3.59964,MOT_mc_light_under_00,l1,,
3.59964,MOT_mc_speaker_00,temp3,,
3.59964,1,2-3,,,
3.59964,2,2-3,,,
3.59964,3,2-3,,,
3.59964,4,2-3,,,
3.59964,5,2-3,,,
4.49955,1,3-4,,,
4.53288,5,w3,,,
4.53288,4,w3,,,
4.53288,3,w3,,,
4.53288,2,w3,,,
5.43279,1,4-1,,,
6.366029999999999,1,w1,,,
6.466019999999999,2,3-4,,,
6.466019999999999,4,3-4,,,
6.9659699999999996,3,3-4,,,
6.9659699999999996,5,3-4,,,
7.39926,4,w4,,,
7.39926,2,w4,,,
7.432589999999999,1,1-2,,,
7.89921,5,w4,,,
7.89921,3,w4,,,
7.89921,4,4-1,,,
8.165849999999999,2,4-1,,,
8.365829999999999,1,w2,,,
8.39916,1,2-3,,,
8.63247,3,4-1,,,
8.83245,4,w1,,,
8.865779999999999,5,4-1,,,
9.09909,2,w1,,,
9.3324,1,w3,,,
9.36573,MOT_mc_stage_color_00,b-flash,,
9.36573,4,j1-2,,,
9.36573,5,j1-2,,,
9.56571,3,w1,,,
9.73236,MOT_mc_stage_color_00,b-flash,,
9.76569,2,j1-2,,,
9.76569,3,j1-2,,,
10.06566,MOT_mc_stage_color_00,b-flash,,
10.098989999999999,1,j3-4,,,
10.198979999999999,4,2-3,,,
10.198979999999999,5,2-3,,,
10.298969999999999,MOT_mc_stage_color_00,b-flash,,
10.298969999999999,2,2-3,,,
10.298969999999999,3,2-3,,,
10.398959999999999,1,sp4-1,,,
10.53228,1,1-2,,f1,
10.76559,MOT_mc_stage_color_00,b-flash,,
11.13222,5,w3,,,
11.13222,4,w3,,,
11.13222,MOT_mc_stage_color_00,b-flash,,
11.13222,MOT_mc_bg_black_00,b65-45,,
11.13222,1,,,,L0
11.13222,1,2-3,r1,,
11.13222,2,lp3,,,
11.13222,3,lp3,,,
11.13222,4,lp3,,,
11.13222,5,lp3,,,
11.63217,1,3-4,,,
12.09879,1,4-1,r2,,
12.79872,1,sp1-2,,,
13.56531,1,2-3,,,
14.49855,1,w3,,,
14.865179999999999,MOT_mc_stage_color_00,b-flash,,
14.865179999999999,1,3-4,rb1,,
15.365129999999999,1,,rb0,,
15.79842,1,w4,,,
15.865079999999999,1,4-1,,,
16.49835,1,1-2,l1,,
16.79832,1,,l2,,
17.06496,1,j2-3,,,
17.59824,1,3-4,,,
18.164849999999998,2,j3-4,,,
18.164849999999998,3,j3-4,,,
18.53148,1,w4,,,
18.6648,4,j3-4,,,
18.6648,5,j3-4,,,
19.164749999999998,MOT_mc_stage_color_00,r-flash,,
19.198079999999997,1,4-1,lb1,,
19.198079999999997,2,lp4,,,
19.198079999999997,3,lp4,,,
19.198079999999997,4,lp4,,,
19.198079999999997,5,lp4,,,
19.6647,1,1-2,,,
20.164649999999998,1,2-3,lb0,,
21.06456,1,3-4,,,
21.69783,1,lp4,,,
22.231109999999997,1,4-1,,,
23.16435,1,w1,,,
23.231009999999998,2,4-1,,,
23.39766,3,4-1,,,
23.56431,4,4-1,,,
23.73096,5,4-1,,,
24.16425,2,w1,,,
24.3309,3,w1,,,
24.3309,MOT_mc_stage_color_00,r-flash,,
24.3309,1,1-2,,,
24.3309,2,1-2,,,
24.3309,3,1-2,,,
24.49755,4,w1,,,
24.664199999999997,5,w1,,,
24.76419,MOT_mc_stage_color_00,r-flash,,
24.76419,1,2-3,,,
24.76419,4,1-2,,,
24.76419,5,1-2,,,
25.230809999999998,MOT_mc_stage_color_00,r-flash,,
25.230809999999998,1,sp3-4,,,
25.230809999999998,2,sp2-3,,,
25.230809999999998,3,sp2-3,,,
25.230809999999998,4,sp2-3,,,
25.230809999999998,5,sp2-3,,,
25.53078,MOT_mc_stage_color_00,r-flash,,
25.53078,1,j4-1,,,
25.53078,2,j3-4,,,
25.53078,3,j3-4,,,
25.53078,4,j3-4,,,
25.53078,5,j3-4,,,
26.19738,MOT_mc_stage_color_00,y-flash,,
26.39736,1,1-2,l1,,
26.39736,4,4-1,l1,,
26.39736,5,4-1,r1,,
26.59734,3,w4,,,
26.59734,2,4-1,l1,,
26.59734,3,4-1,r1,,
26.76399,1,,l2,,
27.097289999999997,1,sp2-3,,,
27.097289999999997,2,sp1-2,,,
27.097289999999997,3,sp1-2,,,
27.097289999999997,4,sp1-2,,,
27.097289999999997,5,sp1-2,,,
27.463919999999998,1,sj3,,,
27.463919999999998,2,2-3,,,
27.463919999999998,3,2-3,,,
27.463919999999998,4,2-3,,,
27.463919999999998,5,2-3,,,
27.96387,1,w3,,,
27.9972,1,3-4,lb1,,
27.9972,2,lp3,,,
27.9972,3,lp3,,,
28.39716,5,w3,,,
28.39716,4,w3,,,
28.43049,1,,lb0,,
28.43049,4,lp3,,,
28.43049,5,lp3,,,
28.86378,1,4-1,,,
28.86378,2,3-4,,,
28.86378,3,3-4,,,
28.86378,4,3-4,,,
28.86378,5,3-4,,,
29.23041,MOT_mc_stage_color_00,b-flash,,
29.26374,1,j1-2,,,
29.26374,2,j4-1,,,
29.26374,3,j4-1,,,
29.26374,4,j4-1,,,
29.26374,5,j4-1,,,
29.930339999999998,1,2-3,,,
30.06366,2,lp1,,,
30.06366,3,lp1,,,
30.296969999999998,4,lp1,,,
30.296969999999998,5,lp1,,,
30.330299999999998,1,3-4,,,
30.79692,1,lp4,,,
31.19688,1,4-1,,,
31.19688,2,1-2,,,
31.19688,3,1-2,,,
31.19688,4,1-2,,,
31.19688,5,1-2,,,
31.6635,1,1-2,r1,,
31.6635,2,2-3,lb0,,
31.6635,3,2-3,r2,,
31.6635,4,2-3,lb0,,
31.6635,5,2-3,r2,,
32.13012,1,2-3,,,
32.13012,2,3-4,,,
32.13012,3,3-4,,,
32.13012,4,3-4,,,
32.13012,5,3-4,,,
32.663399999999996,1,3-4,rb0,,
32.663399999999996,2,4-1,l1,,
32.663399999999996,3,4-1,rb1,,
32.663399999999996,4,4-1,l1,,
32.663399999999996,5,4-1,rb1,,
33.063359999999996,MOT_mc_stage_color_00,b-flash,,
33.096689999999995,1,hj4,,,
33.096689999999995,2,hj1,,,
33.096689999999995,3,hj1,,,
33.096689999999995,4,hj1,,,
33.096689999999995,5,hj1,,,
34.12992,1,4-1,r1,,
34.12992,2,1-2,,,
34.12992,3,1-2,,,
34.329899999999995,5,w1,,,
34.329899999999995,4,w1,,,
34.62987,1,,r2,,
34.62987,4,1-2,,,
34.62987,5,1-2,,,
35.063159999999996,3,w2,,,
35.063159999999996,2,w2,,,
35.063159999999996,1,w1,,,
35.096489999999996,1,1-2,,,
35.56311,5,w2,,,
35.56311,4,w2,,,
36.02973,1,2-3,rb1,,
36.02973,4,2-3,lb0,,
36.02973,5,2-3,rb0,,
36.52968,1,,rb0,,
36.52968,2,2-3,lb0,,
36.52968,3,2-3,rb0,,
36.96297,5,w3,,,
36.96297,4,w3,,,
36.96297,1,w3,,,
37.02963,1,3-4,,,
37.36293,MOT_mc_stage_color_00,b-flash,,
37.42959,1,4-1,,,
37.42959,2,3-4,,,
37.42959,3,3-4,,,
37.42959,4,3-4,,,
37.42959,5,3-4,,,
38.16285,1,lp1,,,
38.16285,2,lp4,,,
