time,lyrics,size
0,,
11.1067,$image(1),
12.75,砂の風に乗って,
14.732,$image(2),
16.5563,飛び乗った,
17.0368,$image(3),
19.018,遠い国の空の下の物語,
26.2684,$image(4),
27.167,過ごす語らいの時と,
30.00,心に受け取った,
31.5,$image(5),
34.0764,大変でもぽかぽかな,
37.304,$image(6),
41.0677,静かな月の光,
45.6533,見上げては願いを口にすれば,
48.467,魔法のランプは誘う,
54.2265,$image(7),
57.517,変わる　運命が,
61.2503,歌う　誰も皆,
65.0092,笑う,
66.3654,$image(8),
68.712,ここで　さぁ、踊ろう !,
70.6415,$image(9),
74.35,まるで物語のように,
78.2089,$image(10),
81.8933,幸せを今宵共に,
85.6,優しい星の輝きを繋いだ,
91.933,$image(11),
93.1,続きを今ここに,
97.783,物語は続く,
101.5119,遠く遠く海を超え,
105.283,物語は続く,
109.0172,どこまでもいつまでも,
112.783,優しさのふるさとへ,
116.533,伝えよう,
118.183,$image(12),
123.28125,,
