0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,MOT_control_all,zoom1,,
0.89991,MOT_all,cut1,,
2.13312,MOT_control_all,z01,,
2.19978,1,1-2,,
2.46642,MOT_mc_speaker_00,temp1,,
2.46642,MOT_mc_light_under_00,l2,,
2.46642,MOT_mc_light_center_00,l3,,
2.46642,MOT_mc_light_up_00,l2,,
2.46642,MOT_mc_stage_color_00,b-flash,,
2.63307,1,lp2,,
3.93294,1,j2-4,,
4.56621,1,lp4,,
4.76619,1,4-3,,
5.199479999999999,1,lp3,,
6.79932,1,3-1,,
7.06596,1,j1-3,,
7.09929,MOT_mc_stage_color_00,r-flash,,
7.46592,1,lp3,,
8.365829999999999,MOT_control_all,z02,,
9.03243,1,,l1,
9.53238,MOT_mc_bg_black_00,b80-45,,
9.53238,MOT_mc_stage_color_00,r-flash,,
9.73236,1,,lb0,
10.13232,1,3-4,,
10.598939999999999,1,lp4,,
11.69883,1,,r1,
12.39876,1,,rb0,
12.79872,1,j4-3,,
13.26534,1,lp3,,
14.3319,1,j3-2,,
14.93184,1,lp2,,
16.09839,1,2-1,,
16.56501,1,j1-4,,
17.164949999999997,1,lp4,,
18.39816,1,4-2,,
18.964769999999998,1,lp2,,
19.89801,1,2-1,,
20.03133,MOT_all,cut2,,
20.29797,1,w1,,
20.3313,MOT_mc_bg_black_00,b45-65,,
20.3313,MOT_mc_stage_color_00,r-b,,
20.89791,MOT_mc_light_center_00,l1,,
20.89791,MOT_mc_light_up_00,l1,,
20.997899999999998,1,1-2,l1,
21.36453,1,lp2,,
22.49775,1,2-4,l2,
22.89771,1,lp4,,
23.76429,1,4-1,l3,
24.16425,1,lp1,,
25.19748,1,1-4,lb2,
25.59744,1,lp4,,
26.43069,1,sp3-4,lb1,
27.497249999999998,1,sj4,,
27.897209999999998,1,4-1,lb0,
28.36383,1,lp1,,
29.297069999999998,1,1-4,r1,
29.730359999999997,1,lp4,,
30.59694,1,4-2,rb0,
31.03023,1,lp2,,
31.89681,1,2-3,l1,
32.49675,1,sp2-3,,
33.463319999999996,1,lp3,l2,
34.36323,1,3-1,,
34.76319,1,sj1,,
35.16315,1,lp1,,
36.16305,1,1-4,lb1,
36.59634,1,lp4,,
37.42959,1,4-1,lb0,
37.529579999999996,MOT_mc_stage_color_00,b-flash,,
37.86288,1,lp1,,
38.729459999999996,1,1-4,r1,
39.129419999999996,1,lp4,,
40.06266,1,4-2,,
40.52928,1,lp2,rb0,
41.3292,1,2-3,l1,
41.39586,MOT_all,cut3,,
41.69583,1,lp3,,
42.56241,MOT_control_all,z03,,
42.56241,MOT_mc_bg_black_00,b65-80,,
42.56241,MOT_mc_stage_color_00,b-y,,
42.59574,1,3-1,l2,
42.92904,MOT_mc_speaker_00,temp4,,
42.92904,MOT_mc_light_under_00,l3,,
42.92904,MOT_mc_light_center_00,l2,,
42.92904,MOT_mc_light_up_00,l3,,
43.06236,1,1-4,l3,
43.49565,1,lp4,,
44.428889999999996,1,4-3,,
44.795519999999996,1,lp3,,
45.52878,1,3-1,lb2,
45.92874,1,lp1,,
46.495349999999995,1,1-3,lb1,
46.92864,1,lp3,,
48.26184,1,3-4,lb0,
48.72846,1,lp4,,
49.661699999999996,1,4-2,,f1
50.094989999999996,1,lp2,,
50.894909999999996,1,j2-1,,
51.361529999999995,MOT_control_all,z04,,
51.394859999999994,1,1-2,,
51.728159999999995,1,lp2,,
52.194779999999994,1,j2-4,,
52.62807,MOT_all,cut4,,
52.6614,1,lp4,,
53.794619999999995,1,j4-1,,
53.96127,MOT_mc_bg_black_00,b80-45,,
54.26124,MOT_control_all,z05,,
54.29457,MOT_mc_speaker_00,temp2,,
54.29457,MOT_mc_light_under_00,l1,,
54.29457,MOT_mc_light_center_00,l3,,
54.29457,MOT_mc_light_up_00,l4,,
54.29457,MOT_mc_stage_color_00,b-flash,,
54.42789,1,sj1,,
54.79452,1,1-2,,
55.06116,1,j2-3,,
55.461119999999994,1,sj3,,
55.69443,MOT_mc_stage_color_00,b-flash,,
55.827749999999995,1,sj3,,
56.194379999999995,1,3-4,,
56.52768,1,lp4,,
56.86098,1,,r1,
57.49425,1,,r2,
57.860879999999995,1,,rb1,
58.56081,1,,rb0,
58.89411,1,4-1,,
59.26074,1,1-2,,
59.460719999999995,MOT_control_all,z06,,
59.59404,1,lp2,,
59.6607,MOT_mc_stage_color_00,b-flash,,
60.02733,1,j2-3,,
60.49395,1,lp3,,
60.82725,1,3-4,l1,
61.19388,1,lp4,l2,
61.76049,1,j2-3,,
62.260439999999996,1,lp3,,
62.86038,1,3-2,lb1,
63.22701,1,j2-1,,
63.69363,1,lp1,lb0,
64.6602,MOT_mc_stage_color_00,r-flash,,
64.69353,1,1-4,,
64.9935,MOT_mc_stage_color_00,r-flash,,
65.06016,1,lp4,,
65.82675,1,sp3-4,,
66.72666,1,4-1,r1,
67.12662,1,lp1,r2,
67.69323,1,3-4,r3,
68.15984999999999,1,lp4,,
68.59313999999999,MOT_mc_stage_color_00,y-flash,,
68.72646,1,4-2,rb2,
68.92644,MOT_mc_stage_color_00,y-flash,,
69.15975,1,lp2,rb1,
69.32639999999999,MOT_mc_stage_color_00,y-flash,,
69.59304,1,,rb0,
70.25963999999999,1,2-4,l1,
70.49295,MOT_control_all,z07,,
70.6596,1,lp4,,
71.9928,1,4-2,lb0,
72.42609,1,lp2,,
72.75939,1,sp2-3,,
73.45931999999999,1,j3-1,,
73.9926,1,lp1,,
74.95917,1,1-3,,
75.09249,MOT_mc_bg_black_00,b45-80,,
