time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random4,Yellow01,Orange03,Yellow01,Orange03,,,,,,,Uhoi,1,0
16.5,Uhoi,5,Random4,Yellow01,Orange03,Yellow01,Orange03,,,,,,,Uhoi,40,0
17.85,Uhoi,5,Random4,Yellow01,Orange03,Yellow01,Orange03,,,,,,,Uhoi,0.1,7
21,Uhoi,5,Random4,Yellow01,Orange03,Yellow01,Orange03,,,,,,,Oioi,160,0
67.5,Uhoi,5,Random4,Yellow01,Orange03,Yellow01,Orange03,,,,,,,Uhoi,106.667,0
68.0625,Uhoi,5,Random4,Yellow01,Orange03,Yellow01,Orange03,,,,,,,Uhoi,320,8
68.25,Uhoi,5,Random4,Yellow01,Orange03,Yellow01,Orange03,,,,,,,Uhoi,160,0
68.625,Uhoi,5,Random4,Yellow01,Orange03,Yellow01,Orange03,,,,,,,Uhoi,320,8
68.8125,Uhoi,5,Random4,Yellow01,Orange03,Yellow01,Orange03,,,,,,,Uhoi,106.667,0
69.375,Uhoi,5,Random4,Yellow01,Orange03,Yellow01,Orange03,,,,,,,Uhoi,0.1,8
70.875,Uhoi,5,Random4,Yellow01,Orange03,Yellow01,Orange03,,,,,,,Uhoi,80,0
71.625,Uhoi,5,Random4,Yellow01,Orange03,Yellow01,Orange03,,,,,,,Uhoi,0.1,8
72,Uhoi,5,Random4,Yellow01,Orange03,Yellow01,Orange03,,,,,,,Oioi,160,0
94.5,Uhoi,5,Random4,Yellow01,Orange03,Yellow01,Orange03,,,,,,,Oioi,320,0
102.75,Uhoi,5,Random4,Yellow01,Orange03,Yellow01,Orange03,,,,,,,Oioi,320,0
104.625,Uhoi,5,Random4,Yellow01,Orange03,Yellow01,Orange03,,,,,,,Oioi,640,0
104.90625,Uhoi,5,Random4,Yellow01,Orange03,Yellow01,Orange03,,,,,,,Oioi,213,8
105.1875,Uhoi,5,Random4,Yellow01,Orange03,Yellow01,Orange03,,,,,,,Oioi,320,0
105.5625,Uhoi,5,Random4,Yellow01,Orange03,Yellow01,Orange03,,,,,,,Uhoi,106.667,0
106.125,Uhoi,5,Random4,Yellow01,Orange03,Yellow01,Orange03,,,,,,,Uhoi,160,8
106.5,Uhoi,5,Random4,Yellow01,Orange03,Yellow01,Orange03,,,,,,,Uhoi,40,0
108,Uhoi,5,Random4,Yellow01,Orange03,Yellow01,Orange03,,,,,,,Uhoi,0.1,8
114,Uhoi,5,Random4,Yellow01,Orange03,Yellow01,Orange03,,,,,,,Bye,350,0
