time,lyrics,size
0,,
14.18,カギをかけた引出しの奥,
17.08,言葉とじたビオトープ,
19.7,葉と葉と葉と　かさなって森,
22.4,陽の目は見ない　ひやけはいたい,
24.93,それは都会に佇む秘密の園,
28.05,語感包み込む　やさしみの雲,
30.88,人とは違うスタイルな価値観,
33.8,This is 自分ismな美学,
36.58,そんな自信なんて持ってない,
39.43,方位磁針でもって迷わせたい,
42.3,ぐるぐるぐると　らうんだばうと,
45.13,かうんとぜろの　わんだーらんど,
47.5,そこにコーヒーカップにメリーゴーラウンド,
50.62,可愛いダンスのマスコット,
53.53,輪になり踊ろうパーティー,
55.65,フリースタイルなアンダーグラウンド,
59.25,もぐるもぐらと　もぐりのひと,
62.2,まぢかすぎると　まぶしすぎる,
64.5,ならばサングラスかけておしゃれにおでかけ？,
67.7,バックパック片手おしゃべりも目当て,
70.5,一体どこまで？　きみの世界まで,
73.15,うまく話せない　でも構わない,
75.75,気のむくままに,
79.42,ぶらり、行きましょう,
81.1,ノートの中のテラリウム,
84.32,言葉の舟に乗って,
86.62,私ときみとのペーパートリップ,
89.95,心の奥の方へ,
92.43,HBでなぞる軌跡,
95.55,かさなってダイヤモンド,
97.9,このきらきら　きみならなんて言うのかな？,
103.62,えんぴつ　想い願い,
106.87,まだ書き足りないや,
109.25,夕焼けに　トロイメライ,
112.55,やまないで　もう少し,
115.05,消しゴムと一緒に悩もう,
118.15,とっておきのフィナーレ,
120.48,このきらきら　ふたり結ぶ1ページ,
127.13,,
