time,lyrics,size
0.00 ,,
3.283 ,スパイスパラダイス,
7.367 ,ラララ　ラララ　イェイイェイイェ,
10.933 ,ラララ　ラララ　カモーン!!,
15.980 ,,
22.817 ,調子はどう？そこそこな感じ↓,
26.267 ,足りてないのニコニコリアンダー,
29.733 ,だったらいっそ全部まとめてぐるぐる!!（We can!!）,
33.667 ,扉開け（スパイス!! スパイス!!）,
35.150 ,愛を注入（スパイス!! スパイス!!）,
37.050 ,君のハートかき混ぜちゃお,
40.483 ,そしたらきっと楽しい時間の出来上がり!!,
44.700 ,Don't stopです　でも焦り　what?（ノーセンキュー）,
48.150,スローライフでLet's get the chance（フー!!）,
51.817,心豊かに 5、4、3、2、1（イェー!!）,
58.383,スパイス効かせて頑張りまっしょい!!,
62.033,未来は無限のタカラモノ,
65.467,一歩ずつ一歩ずつ,
68.033,さあ胸張って前を向いて行きましょい!!,
72.700,スパイス感じて張り切りまっしょい!!（わっしょい!!）,
76.367,想いは未来をカエルモノ（よっしゃー!!）,
79.817,少しずつ少しずつでいい,
83.367,楽しんで自信持ってアゲてきましょい!!（イェー!!）,
86.933,みんなの願いを叶えるパラダイス（おいーす!!）,
90.483,最高のポジティブを届けるよ,
94.083,クミン ! ターメリック ! レッドチリ !,
97.600,スパイスをアナタに,
101.150,ポジティブをアナタに,
104.700,スパイスパラダイス,
107.833,フー !,
110.778,,
