time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Oioi,5,All1,Green04,,,,,,,,,,Oioi,1,0
2.068966,Oioi,5,All1,Green04,,,,,,,,,,Oioi,116,0
8.275862,Oioi,5,All1,Green04,,,,,,,,,,Uhoi,59.5,0
9.310345,Oioi,5,All1,Green04,,,,,,,,,,Uhoi,116,8
9.827586,Oioi,5,All1,Green04,,,,,,,,,,Uhoi,29.75,0
11.896552,Oioi,5,All1,Green04,,,,,,,,,,Uhoi,116,8
12.413793,Oioi,5,All1,Green04,,,,,,,,,,Oioi,116,0
18.62069,Oioi,5,All1,Green04,,,,,,,,,,Oioi,116,0
35.172414,Oioi,5,All1,Green04,,,,,,,,,,Oioi,116,0
51.724138,Oioi,5,All1,Green04,,,,,,,,,,Uhoi,38.66666667,0
53.275862,Oioi,5,All1,Green04,,,,,,,,,,Uhoi,116,8
53.793103,Oioi,5,All1,Green04,,,,,,,,,,Uhoi,38.66666667,0
55.344828,Oioi,5,All1,Green04,,,,,,,,,,Uhoi,116,8
55.862069,Oioi,5,All1,Green04,,,,,,,,,,Uhoi,38.66666667,0
57.413793,Oioi,5,All1,Green04,,,,,,,,,,Uhoi,116,8
57.931034,Oioi,5,All1,Green04,,,,,,,,,,Uhoi,38.66666667,0
59.482759,Oioi,5,All1,Green04,,,,,,,,,,Uhoi,116,8
60,Oioi,5,All1,Green04,,,,,,,,,,Uhoi,38.66666667,0
61.551724,Oioi,5,All1,Green04,,,,,,,,,,Uhoi,116,8
62.068966,Oioi,5,All1,Green04,,,,,,,,,,Uhoi,38.66666667,0
63.62069,Oioi,5,All1,Green04,,,,,,,,,,Uhoi,116,8
64.137931,Oioi,5,All1,Green04,,,,,,,,,,Uhoi,23.2,0
66.724138,Oioi,5,All1,Green04,,,,,,,,,,Pause,23.2,0
67.758621,Oioi,5,All1,Green04,,,,,,,,,,Uhoi,116,8
68.275862,Oioi,5,All1,Green04,,,,,,,,,,Oioi,116,0
76.551724,Oioi,5,All1,Green04,,,,,,,,,,Oioi,116,0
88.965517,Oioi,5,All1,Green04,,,,,,,,,,Oioi,116,0
119.482759,Oioi,5,All1,Green04,,,,,,,,,,Oioi,116,10
119.87069,Oioi,5,All1,Green04,,,,,,,,,,Uhoi,29,0
121.551724,Oioi,5,All1,Green04,,,,,,,,,,Uhoi,116,8
122.068966,Oioi,5,All1,Green04,,,,,,,,,,Oioi,116,0
123.87931,Oioi,5,All1,Green04,,,,,,,,,,Oioi,116,4
124.008621,Oioi,5,All1,Green04,,,,,,,,,,Oioi,116,0
124.008621,Oioi,5,All1,Green04,,,,,,,,,,Pause,116,0
124.525862,Oioi,5,All1,Green04,,,,,,,,,,Oioi,116,0
124.525862,Oioi,5,All1,Green04,,,,,,,,,,Pause,116,0
124.525862,Oioi,5,All1,Green04,,,,,,,,,,Oioi,116,0
125.043103,Oioi,5,All1,Green04,,,,,,,,,,Pause,116,0
125.689655,Oioi,5,All1,Green04,,,,,,,,,,Oioi,116,8
126.206897,Oioi,5,All1,Green04,,,,,,,,,,Oioi,116,0
132.413793,Oioi,5,All1,Green04,,,,,,,,,,Oioi,116,0
132.931034,Oioi,5,All1,Green04,,,,,,,,,,Pause,116,0
137.586207,Uhoi,5,All1,Green04,,,,,,,,,,Bye,360,0
