0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,MOT_all,cut1,,
2.6664,MOT_mc_light_up_00,l3,,
2.6664,MOT_mc_light_center_00,l1,,
2.6664,MOT_mc_speaker_00,temp4,,
2.6664,MOT_mc_stage_color_00,b,,
2.6664,MOT_mc_light_under_00,l2,,
2.6664,1,1-2,,
2.6664,2,1-2,,
2.6664,3,1-2,,
3.09969,1,lp2,,
3.09969,2,lp2,,
3.09969,3,lp2,,
5.3994599999999995,1,2-3,,
5.3994599999999995,2,2-3,,
5.3994599999999995,3,2-3,,
5.83275,1,lp3,,
5.83275,2,lp3,,
5.83275,3,lp3,,
7.56591,1,3-4,,
7.56591,2,3-4,,
7.56591,3,3-4,,
7.89921,1,4-1,,
7.89921,2,4-1,,
7.89921,3,4-1,,
8.3325,1,j1-2,,
8.3325,2,j1-2,,
8.3325,3,j1-2,,
9.3324,1,lp2,l1,
9.3324,2,lp2,l1,
9.3324,3,lp2,l1,
10.13232,1,,lb0,
10.13232,2,,lb0,
10.13232,3,,lb0,
10.83225,1,,r1,
10.83225,2,,r1,
10.83225,3,,r1,
11.23221,1,,rb0,
11.23221,2,,rb0,
11.23221,3,,rb0,
11.23221,1,2-3,,
11.23221,2,2-3,,
11.23221,3,2-3,,
11.56551,1,3-1,,
11.56551,2,3-1,,
11.56551,3,3-1,,
11.9988,1,lp1,,
11.9988,2,lp1,,
11.9988,3,lp1,,
12.96537,1,1-4,,
12.96537,2,1-4,,
12.96537,3,1-4,,
13.39866,1,4-3,,
13.39866,2,4-3,,
13.39866,3,4-3,,
13.831949999999999,1,3-1,,
13.831949999999999,2,3-1,,
13.831949999999999,3,3-1,,
14.265239999999999,MOT_mc_bg_black_00,b80-45,,
14.265239999999999,1,1-2,,f1
14.265239999999999,2,j1-2,,
14.265239999999999,3,j1-2,,
14.59854,1,lp2,,
14.69853,2,w2,,
14.69853,3,w2,,
14.83185,MOT_mc_speaker_00,temp1,,
14.83185,MOT_mc_light_under_00,l3,,
14.83185,MOT_mc_stage_color_00,r-flash,,
14.83185,MOT_mc_light_center_00,l2,,
15.19848,1,2-3,,
15.83175,1,3-4,,
16.331699999999998,1,lp4,,
17.49825,1,,l1,
18.23151,1,4-1,,
18.73146,1,lp1,,
19.598039999999997,1,,l2,
19.598039999999997,2,2-3,,
19.598039999999997,3,2-3,,
20.164649999999998,2,w3,,
20.164649999999998,3,w3,,
20.46462,1,1-2,,
20.96457,1,lp2,,
21.96447,1,2-1,,
22.397759999999998,1,lp1,,
22.86438,1,1-4,,
23.26434,1,4-2,,
23.73096,1,lp2,,
24.93084,1,2-3,,
25.56411,1,sj3,,
25.96407,1,sj3,,
26.43069,1,sj3,,
26.43069,2,3-4,,
26.43069,3,3-4,,
26.83065,MOT_mc_stage_color_00,r-flash,,
26.897309999999997,1,w3,,
26.897309999999997,2,w4,,
26.897309999999997,3,w4,,
27.23061,1,3-2,,
27.23061,2,w4,,
27.23061,3,w4,,
27.663899999999998,1,2-4,,
28.130519999999997,1,lp4,,
29.46372,1,4-1,,
30.19698,1,1-2,,
30.6636,1,lp2,,
31.59684,2,4-1,,
31.59684,3,4-1,,
31.59684,1,,lb1,
32.09679,2,w1,,
32.09679,3,w1,,
32.39676,1,j2-1,,
32.96337,1,lp1,,
33.96327,1,,lb0,
34.663199999999996,1,,r1,
35.42979,1,,r2,
36.22971,1,1-3,,
36.59634,1,3-4,,
36.9963,1,4-1,,
37.46292,1,w1,,
37.929539999999996,MOT_mc_bg_black_00,b45-80,,
37.929539999999996,2,1-2,,
37.929539999999996,3,1-2,,
37.929539999999996,1,1-2,,b0
38.42949,2,w2,,
38.42949,3,w2,,
38.52948,1,w2,r3,
38.86278,MOT_mc_speaker_00,temp4,,
38.86278,MOT_mc_light_under_00,l2,,
38.86278,MOT_mc_stage_color_00,b-flash,,
40.02933,1,,r4,
40.762589999999996,1,2-3,,
41.46252,1,sj3,,
41.86248,1,lp3,rb3,
42.26244,1,,rb2,
42.59574,1,,rb1,
42.9957,1,,rb0,
44.3289,1,j3-4,,
45.06216,1,4-1,,
45.52878,1,lp1,,
47.36193,1,j1-2,,
47.86188,1,lp2,,
49.728359999999995,1,2-3,,
49.728359999999995,2,2-3,,
49.728359999999995,3,2-3,,
50.561609999999995,1,j3-4,,
50.561609999999995,2,,r1,
50.561609999999995,3,,l1,
51.26154,1,lp4,,
51.26154,2,3-4,r2,
51.26154,3,3-4,l2,
51.92814,1,j4-1,,
51.92814,2,j4-1,,
51.92814,3,j4-1,,
52.46142,1,lp1,,
52.46142,2,lp1,,
52.46142,3,lp1,,
53.427989999999994,1,1-2,,
53.427989999999994,2,1-2,,
53.427989999999994,3,1-2,,
53.86128,1,lp2,,
53.86128,2,lp2,,
53.86128,3,lp2,,
54.29457,2,,rb1,
54.29457,3,,lb1,
54.994499999999995,2,,rb0,
54.994499999999995,3,,lb0,
55.9944,1,2-3,,
55.9944,2,2-3,,
55.9944,3,2-3,,
56.36103,1,j3-4,,
56.36103,2,j3-4,,
56.36103,3,j3-4,,
57.19428,1,sj4,,
57.19428,2,sj4,,
57.19428,3,sj4,,
57.56091,1,4-1,,
57.56091,2,4-1,,
57.56091,3,4-1,,
57.894209999999994,1,j1-2,,
57.894209999999994,2,j1-2,,
57.894209999999994,3,j1-2,,
58.76079,1,sj2,,
58.76079,2,sj2,,
58.76079,3,sj2,,
59.12742,1,2-3,,
59.12742,2,2-3,,
59.12742,3,2-3,,
59.6607,1,3-3,,
59.6607,2,3-3,,
59.6607,3,3-3,,
59.860679999999995,MOT_mc_bg_black_00,b80-65,,
59.994,1,sp3-4,,
59.994,2,sp3-4,,
59.994,3,sp3-4,,
61.62717,1,j3-1,,
61.62717,2,j3-1,,
61.62717,3,j3-1,,
62.16045,1,lp1,,
62.16045,2,lp1,,
62.16045,3,lp1,,
63.62697,1,1-1,,
63.62697,2,1-1,,
63.62697,3,1-1,,
64.02693,1,,l1,
64.02693,2,,l1,
64.02693,3,,l1,
64.02693,1,lp1,,
64.02693,2,lp1,,
64.02693,3,lp1,,
64.29357,MOT_mc_stage_color_00,b-flash,,
64.39356,1,,lb0,
64.39356,2,,lb0,
64.39356,3,,lb0,
64.49355,MOT_mc_stage_color_00,r-flash,,
64.76019,1,,r1,
64.76019,2,,r1,
64.76019,3,,r1,
64.89350999999999,MOT_mc_stage_color_00,y-flash,,
65.12682,1,,rb0,
65.12682,2,,rb0,
65.12682,3,,rb0,
65.26013999999999,MOT_mc_stage_color_00,b-flash,,
65.42679,MOT_mc_bg_black_00,b65-45,,
65.46012,1,,,f1
65.46012,1,1-1,,
65.46012,2,1-1,,
65.46012,3,1-1,,
65.82675,MOT_mc_speaker_00,temp2,,
65.82675,MOT_mc_light_under_00,l1,,
65.82675,MOT_mc_stage_color_00,r-flash,,
66.09339,1,j1-2,,
66.09339,2,w1,,
66.09339,3,w1,,
66.62666999999999,1,lp2,,
66.99329999999999,2,sj1,,
67.09329,3,sj1,,
67.25994,1,sj2,,
67.6599,1,j2-3,,
67.6599,2,j1-3,,
67.6599,3,j1-3,,
68.49315,1,3-4,,
68.49315,2,3-4,,
68.49315,3,3-4,,
68.89311,1,lp4,,
68.89311,2,lp4,,
68.89311,3,lp4,,
70.79292,1,sj4,,
70.79292,2,sj4,,
70.79292,3,sj4,,
71.12622,1,sj4,,
71.12622,2,sj4,,
71.12622,3,sj4,,
71.45952,1,j4-1,,
71.45952,2,j4-1,,
71.45952,3,j4-1,,
72.12612,1,j1-2,,
72.12612,2,j1-2,,
72.12612,3,j1-2,,
72.62607,1,2-3,,
72.62607,2,2-3,,
72.62607,3,2-3,,
72.95936999999999,1,lp3,,
72.95936999999999,2,w3,,
72.95936999999999,3,w3,,
74.45922,1,3-4,,
74.45922,2,3-4,,
74.45922,3,3-4,,
74.82585,1,lp4,,
74.82585,2,w4,,
74.82585,3,w4,,
76.79231999999999,1,4-3,,
76.79231999999999,2,4-2,,
76.79231999999999,3,4-2,,
77.12562,1,3-2,,
77.12562,2,2-1,,
77.12562,3,2-1,,
77.39226,1,j2-1,,
77.45891999999999,2,w1,,
77.45891999999999,3,w1,,
77.82554999999999,MOT_mc_stage_color_00,r-flash,,
78.09219,1,j1-2,,
78.62546999999999,1,lp2,,
78.9921,2,sj1,,
79.09209,3,sj1,,
79.25874,1,sj2,,
79.6587,1,j2-3,,
79.6587,2,j1-3,,
79.6587,3,j1-3,,
80.49195,1,3-4,,
80.49195,2,3-4,,
80.49195,3,3-4,,
80.89191,1,lp4,,
80.89191,2,lp4,,
80.89191,3,lp4,,
82.79172,1,sj4,,
82.79172,2,sj4,,
82.79172,3,sj4,,
83.12501999999999,1,sj4,,
83.12501999999999,2,sj4,,
83.12501999999999,3,sj4,,
83.45832,1,j4-1,,
83.45832,2,j4-1,,
83.45832,3,j4-1,,
84.12492,1,j1-2,,
84.12492,2,j1-2,,
84.12492,3,j1-2,,
84.62487,1,2-3,,
84.62487,2,2-3,,
84.62487,3,2-3,,
84.95817,1,lp3,,
84.95817,2,w3,,
84.95817,3,w3,,
86.45801999999999,1,3-4,,
86.45801999999999,2,3-4,,
86.45801999999999,3,3-4,,
86.82464999999999,1,lp4,,
86.82464999999999,2,w4,,
86.82464999999999,3,w4,,
87.92454,3,sj4,,
88.02453,2,sj4,,
88.19118,1,sj4,,
88.59114,1,j4-1,,
88.59114,2,j4-1,,
88.59114,3,j4-1,,
89.12442,1,1-2,,
89.12442,2,1-2,,
89.12442,3,1-2,,
89.35772999999999,MOT_mc_bg_black_00,b45-20,,
89.42439,MOT_all,hanikami01,,
89.45772,1,,,f2
89.45772,2,,,f1
89.45772,3,,,f1
89.75769,MOT_mc_stage_color_00,b-flash,,
90.05766,1,j2-3,,
90.05766,2,j2-3,,
90.05766,3,j2-3,,
90.55761,1,sj3,,
90.55761,2,sj3,,
90.55761,3,sj3,,
90.92424,1,sp3-4,,
90.92424,2,sp3-4,,
90.92424,3,sp3-4,,
91.59084,1,j4-1,,
91.59084,2,j4-1,,
91.59084,3,j4-1,,
92.35743,1,j1-4,,
92.35743,2,j1-4,,
92.35743,3,j1-4,,
92.82405,1,lp4,,
92.82405,2,lp4,,
92.82405,3,lp4,,
94.75719,1,sj4,,
94.75719,2,sj4,,
94.75719,3,sj4,,
95.09049,1,sj4,,
95.09049,2,sj4,,
95.09049,3,sj4,,
95.42379,1,j4-1,,
95.42379,2,j4-1,,
95.42379,3,j4-1,,
96.09039,1,j1-2,,
96.09039,2,j1-2,,
96.09039,3,j1-2,,
96.59034,1,2-3,,
96.59034,2,2-3,,
96.59034,3,2-3,,
96.92363999999999,1,lp3,,
96.92363999999999,2,w3,,
96.92363999999999,3,w3,,
98.42349,1,3-4,,
98.42349,2,3-4,,
98.42349,3,3-4,,
98.79012,1,lp4,,
98.79012,2,w4,,
98.79012,3,w4,,
100.75658999999999,1,4-1,,
100.75658999999999,2,4-1,,
100.75658999999999,3,4-1,,
101.08989,1,1-2,,
101.08989,2,1-2,,
101.08989,3,1-2,,
101.38986,1,j2-4,,
101.38986,2,lp2,l1,
101.38986,3,lp2,r1,
101.75649,MOT_mc_stage_color_00,r-flash,,
102.18978,1,,,
102.18978,2,,l2,
102.18978,3,,r2,
102.88971,1,4-3,,
102.88971,2,2-3,,
102.88971,3,2-3,,
103.323,1,lp3,,
103.323,2,lp3,,
103.323,3,lp3,,
103.82294999999999,1,sp3-4,,
103.82294999999999,2,sp3-4,,
103.82294999999999,3,sp3-4,,
104.78952,1,j3-1,,
104.78952,2,j3-1,,
104.78952,3,j3-1,,
105.48944999999999,1,j1-2,,
105.48944999999999,2,w1,,
105.48944999999999,3,w1,,
106.05606,1,lp2,,
106.62267,1,2-3,,
106.62267,2,,,
106.62267,3,,,
107.28927,1,j3-4,,
107.28927,2,,,
107.28927,3,,,
107.35593,2,1-4,,
107.35593,3,1-4,,
107.78922,1,lp4,,
107.78922,2,lp4,,
107.78922,3,lp4,,
108.95577,1,4-2,,
108.95577,2,4-2,,
108.95577,3,4-2,,
108.95577,1,,,b1
108.95577,2,,,b0
108.95577,3,,,b0
109.35573,MOT_mc_speaker_00,temp4,,
109.35573,MOT_mc_light_under_00,l2,,
109.35573,MOT_mc_stage_color_00,r-flash,,
109.35573,MOT_mc_bg_black_00,b20-45,,
109.38906,1,lp2,,
109.38906,2,lp2,,
109.38906,3,lp2,,
111.45551999999999,1,2-3,,
111.45551999999999,2,2-3,,
111.45551999999999,3,2-3,,
111.82215,1,j3-4,,
111.82215,2,j3-4,,
111.82215,3,j3-4,,
112.32209999999999,1,lp4,,
112.32209999999999,2,lp4,,
112.32209999999999,3,lp4,,
113.12201999999999,2,4-1,,
113.12201999999999,3,4-1,,
113.35533,1,j4-1,,
113.85528,1,1-2,,
113.85528,2,1-2,,
113.85528,3,1-2,,
114.25524,1,2-3,,
114.25524,2,2-3,,
114.25524,3,2-3,,
114.55520999999999,1,j3-4,,
114.55520999999999,2,j3-4,,
114.55520999999999,3,j3-4,,
114.88851,MOT_all,hanikami02,,
115.05516,1,lp4,,
115.05516,2,lp4,,
115.05516,3,lp4,,
115.55511,1,j4-1,,
115.55511,2,j4-1,,
115.55511,3,j4-1,,
115.92174,MOT_mc_bg_black_00,b45-80,,
116.05506,1,lp1,,
116.05506,2,lp1,,
116.05506,3,lp1,,
122.38776,1,1-2,,
122.38776,2,1-2,,
122.38776,3,1-2,,
122.82105,1,w2,,
122.82105,2,w2,,
122.82105,3,w2,,
122.92103999999999,MOT_mc_speaker_00,stay,,
122.92103999999999,MOT_mc_light_up_00,l1,,
