time,lyrics,size
0.00 ,,
15.600 ,相も変わらず　探しているよ,
20.017 ,あの夏の日　言えなかった言葉を,
24.933 ,見ていたい　見ていたいの,
28.217 ,空も海も風も　夏の続きも,
33.433 ,期待して　ニヤけちゃいそうね,
37.34 ,ガッカリして　また嬉しくて　忙しいよね,
41.78 ,せわしなくて汗もひかない,
45.967 ,あぁ　それならいっそ,
50.067 ,飛んで行っちゃいたいの　君の所に,
55.133 ,波打ち際　飛び跳ねながら,
59.633 ,君に恋だね　でも言ったらダメ,
61.967 ,ずっと見てたいの　終わらない続きを,
68.817 ,(hot hot summer days),
70.73 ,いつかの未来で,
73.3 ,(hot hot summer days),
75.083 ,君と笑えるように,
77.383,怖気付いてたら　仕方がないから,
82.515,あぁ　今すぐにでも,
86.35 ,飛んで行っちゃいたいの　君の所に,
90.567,波打ち際　飛び跳ねながら,
95.067,夢の先まで　あっためちゃえ　HotなSummer days,
99.433,いつまでも覚めないように,
103.45 ,飛んで行っちゃいたいの　君の所に,
108.433,波打つハート　今届けに,
112.9  ,君に恋だね　でも言ったらダメ,
115.367,ずっと見てたいの　終わらない続きを,
122.133,そんな勇気が　あったらいいんだけどっ,
127.757,,
