time,lyrics,size
0,,
10,さあ旅立とう,
13.95,胸の奥に光る希望とさ,
18.45,冒険心を持って,
22.06,仲間との出会いとか,
24.92,忘れ得ぬ思い出も,
27.76,全て受け止めるさ,
29.93,この風のように　ずっと,
38.93,立ち止まり俯いても,
41.82,運命が導くさ,
44.5,どんな困難も,
47.37,キミの絆と乗り越える,
52.57,あの白い白い雲を越え,
55.85,空の彼方へと　そして,
58.86,まだ見ぬ星を目指し,
61.57,飛び立つ青い空,
64.11,あの高い高い山も越え,
67.33,虹の向こうへと　きっと,
70.37,どこまでも行こうよ,
73.06,仲間と一緒に,
76.12,さあ飛ぼうキミと一緒に,
81.85,そうすれば怖くないさ,
87.59,ねえ僕ら共に生きる,
93.35,そうずっと、二人で一つ,
99.47,何があっても,
101.95,きっと二人で微笑みを,
107.19,あの白い白い雲を越え,
110.43,空の彼方へと 　そして,
113.48,まだ見ぬ星を目指し,
116.15,飛び立つ青い空,
118.68,あの高い高い山も越え,
121.91,虹の向こうへと　きっと,
124.96,どこまでも行こうよ,
127.65,仲間と一緒に,
135.15,,
