time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Uhoi,1,0
2.742857,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Oioi,175,0
4.8,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Uhoi,35,0
6.514286,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Uhoi,175,8
6.857143,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Oioi,175,0
10.8,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Oioi,175,4
11.142857,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Oioi,175,4
11.485714,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Oioi,175,4
11.828571,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Oioi,175,4
12.342857,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Oioi,175,0
15.085714,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Pause,175,0
15.6,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Oioi,262.5,1
15.771429,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Pause,262.5,1
16.114286,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Oioi,262.5,8
16.285714,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Oioi,262.5,0
16.285714,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Pause,262.5,0
16.971429,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Oioi,262.5,1
17.142857,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Pause,262.5,1
17.657143,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Oioi,262.5,8
17.828571,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Uhoi,58.33333333,0
18.857143,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Uhoi,175,8
19.2,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Uhoi,58.33333333,0
20.228571,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Uhoi,175,8
20.571429,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Uhoi,58.33333333,0
21.6,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Uhoi,175,8
21.942857,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Uhoi,58.33333333,0
22.971429,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Uhoi,175,8
23.314286,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Uhoi,58.33333333,0
24.342857,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Uhoi,175,8
24.685714,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Uhoi,58.33333333,0
25.714286,Uhoi,5,Random4,Red02,Purple02,Yellow01,Pink04,,,,,,,Uhoi,175,8
