0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,1,,,,Dbl
0.03333,2,,,,Dbl
0.03333,3,,,,Dbl
0.03333,2,sort,-4000,
0.03333,3,sort,-4000,
0.03333,4,,,,Dbl
0.03333,5,,,,Dbl
1.26654,MOT_mc_special_01,open,,
1.3332,MOT_mc_stage_color_00,y-flash,,
1.3332,MOT_mc_light_up_00,l1,,
1.3332,MOT_mc_light_under_00,l1,,
1.3332,MOT_all,cut1,,
1.46652,MOT_mc_back_00,a01,,
1.53318,1,1-2,,,
1.53318,2,1-2,,,
1.53318,3,1-2,,,
1.53318,4,1-2,,,
1.53318,5,1-2,,,
1.96647,1,j2-3,,,
1.96647,2,j2-3,,,
1.96647,3,j2-3,,,
1.96647,4,j2-3,,,
1.96647,5,j2-3,,,
2.13312,MOT_control_all,zoom00_01,,
2.4997499999999997,1,lp3,,,
2.4997499999999997,4,lp3,,,
2.4997499999999997,5,lp3,,,
2.4997499999999997,1,3-4,,f1,Dbl_out
2.89971,1,sp4-1,,,
3.0330299999999997,3,w3,,,
3.0330299999999997,2,w3,,,
3.7662899999999997,2,lp3,,,
3.7662899999999997,3,lp3,,,
3.7662899999999997,1,sj1,,,
3.9662699999999997,1,hj1,,,
4.53288,MOT_control_all,zoom00_02,,
4.76619,1,j1-2,,,
4.76619,4,3-4,,f1,Dbl_out
4.76619,5,3-4,,f1,Dbl_out
4.76619,3,3-4,,f1,Dbl_out
4.76619,2,3-4,,f1,Dbl_out
4.76619,3,sort,-4000,
4.76619,2,sort,-4000,
5.2994699999999995,1,j2-3,,,
5.2994699999999995,4,j4-1,,,
5.2994699999999995,5,j4-1,,,
5.2994699999999995,2,j4-1,,,
5.2994699999999995,3,j4-1,,,
5.79942,1,sp3-4,,,
5.79942,4,sp1-2,,,
5.79942,5,sp1-2,,,
5.79942,2,sp1-2,,,
5.79942,3,sp1-2,,,
6.266039999999999,1,hj4,,,
6.266039999999999,4,hj2,,,
6.266039999999999,5,hj2,,,
6.3327,2,hj2,,,
6.3327,3,hj2,,,
6.79932,MOT_control_all,zoom00_03,,
7.032629999999999,1,4-1,,b0,
7.032629999999999,4,2-3,,b0,
7.032629999999999,5,2-3,,b0,
7.032629999999999,2,2-3,,b0,
7.032629999999999,3,2-3,,b0,
7.032629999999999,2,sort,-4000,
7.032629999999999,3,sort,-4000,
7.9325399999999995,1,1-2,,,
7.9325399999999995,4,3-4,,,
7.9325399999999995,5,3-4,,,
7.9325399999999995,2,3-4,,,
7.9325399999999995,3,3-4,,,
8.29917,1,2-3,,,
8.29917,4,4-1,,,
8.29917,5,4-1,,,
8.29917,2,4-1,,,
8.29917,3,4-1,,,
8.59914,1,sj3,,,
8.59914,4,sj1,,,
8.59914,5,sj1,,,
8.59914,2,sj1,,,
8.59914,3,sj1,,,
8.96577,1,3-4,,b-1,
8.96577,4,1-2,,b-1,
8.96577,5,1-2,,b-1,
8.96577,2,1-2,,b-1,
8.96577,3,1-2,,b-1,
8.96577,2,sort,-4000,
8.96577,3,sort,-4000,
9.3324,1,sj4,,,
9.3324,4,sj2,,,
9.3324,5,sj2,,,
9.3324,2,sj2,,,
9.3324,3,sj2,,,
9.599039999999999,1,j4-1,,,
9.599039999999999,4,j2-3,,,
9.599039999999999,5,j2-3,,,
9.599039999999999,2,j2-3,,,
9.599039999999999,3,j2-3,,,
9.6657,MOT_control_all,zoom01,,
10.06566,MOT_mc_stage_color_00,b-flash,,
10.06566,MOT_mc_light_up_00,l2,,
10.06566,5,3-4,,f0,
10.06566,1,,,,Dbl
10.06566,2,,,,Dbl
10.06566,3,,,,Dbl
10.06566,4,,,,Dbl
10.598939999999999,5,4-1,l1,,
10.6656,3,w3,,,
10.6656,2,w3,,,
10.6656,4,w3,,,
10.6656,1,w1,,,
11.098889999999999,5,j1-2,,,
11.46552,5,2-3,lb0,,
11.76549,5,,r1,,
11.9988,1,1-2,,,
11.9988,2,3-4,,,
11.9988,3,3-4,,,
11.9988,4,3-4,,,
11.9988,5,3-4,,,
12.46542,5,j4-1,,,
12.832049999999999,5,1-2,rb0,,
12.932039999999999,3,w4,,,
12.932039999999999,2,w4,,,
12.932039999999999,4,w4,,,
12.932039999999999,1,w2,,,
13.331999999999999,1,2-3,,,
13.331999999999999,2,4-1,,,
13.331999999999999,3,4-1,,,
13.331999999999999,4,4-1,,,
13.331999999999999,5,2-3,,,
13.46532,MOT_control_all,zoom02,,
13.76529,1,sj3,,,
13.76529,2,sj1,,,
13.76529,3,sj1,,,
13.76529,4,sj1,,,
13.76529,5,sj3,,,
13.9986,4,1-2,,f0,Dbl_out
13.9986,5,3-4,,b-1,Dbl
14.265239999999999,3,w1,,,
14.265239999999999,2,w1,,,
14.265239999999999,1,w3,,,
14.29857,4,lp2,,,
14.49855,4,2-3,,,
14.79852,4,lp3,,,
14.93184,5,w4,,,
15.065159999999999,4,3-4,r1,,
15.565109999999999,4,j4-1,,,
15.93174,1,3-4,,,
15.93174,2,1-2,,,
15.93174,3,1-2,,,
15.93174,5,4-1,,,
15.93174,4,1-2,,,
16.26504,4,lp2,,,
16.665,4,2-3,rb0,,
16.86498,3,w2,,,
16.86498,2,w2,,,
16.86498,5,w1,,,
16.86498,1,w4,,,
16.931639999999998,4,lp3,,,
17.26494,1,4-1,,,
17.26494,2,2-3,,,
17.26494,3,2-3,,,
17.26494,4,3-4,,,
17.26494,5,1-2,,,
17.46492,1,j1-2,,,
17.46492,2,j3-4,,,
17.46492,3,j3-4,,,
17.46492,4,j4-1,,,
17.46492,5,j2-3,,,
17.63157,MOT_control_all,zoom03,,
17.89821,3,4-1,,f0,Dbl_out
17.89821,3,sort,-4000,
17.89821,4,1-2,,b-1,Dbl
18.164849999999998,3,lp1,,,
18.49815,3,1-2,,,
18.53148,2,w4,,,
18.53148,5,w3,,,
18.53148,1,w2,,,
18.83145,4,w2,,,
18.9981,1,2-3,,,
18.9981,2,4-1,,,
18.9981,4,2-3,,,
18.9981,5,3-4,,,
18.9981,3,j2-3,,,
19.398059999999997,3,3-4,l1,,
19.93134,2,w1,,,
19.93134,5,w4,,,
19.93134,4,w3,,,
19.93134,1,w3,,,
19.997999999999998,3,sj4,,,
20.26464,3,4-1,,,
20.73126,3,1-2,lb0,,
21.431189999999997,2,1-2,,f0,Dbl_out
21.431189999999997,3,2-3,,b-1,Dbl
21.431189999999997,2,sort,-4000,
21.431189999999997,3,sort,-4000,
21.46452,MOT_control_all,zoom04,,
21.96447,2,hj2,,,
22.36443,3,w3,,,
22.73106,2,sj2,,,
23.06436,2,hj2,,,
23.13102,1,j3-4,,,
23.13102,3,j3-4,,,
