time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,1,0
2.117647,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
2.823529,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
3.176471,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
3.882353,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
4.235294,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
4.941176,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
5.294118,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
6,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
6.352941,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
7.058824,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
7.411765,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
8.117647,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
8.470588,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,26,0
10.778281,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,1,7
13.980035,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,171,8
14.330912,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,1,0
16.448632,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,84.5,0
17.158692,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,169,8
17.513721,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,21.3,0
20.326221,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,1,7
21.263721,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,128,8
21.732471,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,1,0
46.085412,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
46.791295,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
47.144236,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
47.850118,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
48.203059,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
48.908942,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
49.261883,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
49.967765,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
50.320707,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
51.026589,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
51.37953,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
52.085412,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
52.438354,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
53.144236,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
53.497177,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
54.203059,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
54.556001,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
55.261883,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
55.614824,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
56.320707,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
56.673648,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,80,0
57.423648,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,160,8
57.798648,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,26.66,0
60.048648,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,1,0
62.232471,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
62.938354,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
63.291295,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
63.997177,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
64.350118,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
65.056001,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
65.408942,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
66.114824,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
66.467765,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
67.173648,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
67.526589,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
68.232471,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
68.585412,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
69.291295,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
69.644236,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
70.350118,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
70.703059,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
71.408942,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
71.761883,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
72.467765,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
72.820707,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
73.526589,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
73.87953,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
74.585412,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
74.938354,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
75.644236,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
75.997177,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,1,0
86.585412,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
87.291295,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
87.644236,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
88.350118,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
88.703059,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
89.408942,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
89.761883,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
90.467765,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
90.820707,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
91.526589,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
91.87953,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
92.585412,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
92.938354,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
93.644236,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
93.997177,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
94.703059,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
95.056001,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
95.761883,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
96.114824,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
96.820707,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
97.173648,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
97.87953,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
98.232471,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
98.938354,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
99.291295,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
99.997177,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
100.350118,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
101.056001,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
101.408942,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
102.114824,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
102.467765,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
103.173648,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
103.526589,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,85,0
104.232471,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,170,8
104.585412,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,1,0
112.477845,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,15.125,0
116.444787,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,1,7
117.93239,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,121,8
118.428258,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Uhoi,1,0
122.102233,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Oioi,130,0
124.409925,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Oioi,1,7
124.871464,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Oioi,162.5,8
125.102233,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Oioi,162.5,3
125.563771,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Oioi,162.5,3
125.794541,Oioi,10,Random3,Pink07,Red05,Purple08,,,,,,,,Oioi,1,7
