0.03333,MOT_mc_bg_black_00,seat100-0,,
2.03313,1,1-2,,,
2.03313,2,1-2,,,
2.03313,3,1-2,,,
2.03313,4,1-2,,,
2.03313,5,1-2,,,
2.0664599999999997,MOT_all,cut1,,
2.1664499999999998,MOT_mc_stage_color_00,y-flash,,
2.1664499999999998,MOT_mc_light_under_00,l1,,
2.1664499999999998,MOT_mc_special_02,as,,
2.63307,1,lp2,,,
2.63307,2,lp2,,,
2.63307,3,lp2,,,
2.63307,4,lp2,,,
2.63307,5,lp2,,,
3.09969,1,2-3,,,
3.09969,2,2-3,,,
3.09969,3,2-3,,,
3.09969,4,2-3,,,
3.09969,5,2-3,,,
3.73296,1,sj3,,,
3.73296,2,sj3,,,
3.73296,3,sj3,,,
3.73296,4,sj3,,,
3.73296,5,sj3,,,
4.2329099999999995,5,w3,,,
4.2329099999999995,4,w3,,,
4.2329099999999995,3,w3,,,
4.2329099999999995,2,w3,,,
4.2329099999999995,1,w3,,,
4.26624,1,sp3-4,,,
4.26624,2,sp3-4,,,
4.26624,3,sp3-4,,,
4.26624,4,sp3-4,,,
4.26624,5,sp3-4,,,
5.26614,1,sj4,,,
5.26614,2,sj4,,,
5.26614,3,sj4,,,
5.26614,4,sj4,,,
5.26614,5,sj4,,,
5.76609,5,w4,,,
5.76609,4,w4,,,
5.76609,3,w4,,,
5.76609,2,w4,,,
5.76609,1,w4,,,
6.29937,1,4-1,,,
6.29937,2,4-1,,,
6.29937,3,4-1,,,
6.29937,4,4-1,,,
6.29937,5,4-1,,,
6.83265,1,1-2,,,
6.89931,2,1-2,,,
6.89931,3,1-2,,,
6.9659699999999996,4,1-2,,,
6.9659699999999996,5,1-2,,,
7.332599999999999,1,j2-3,,,
7.332599999999999,2,j2-3,,,
7.332599999999999,3,j2-3,,,
7.332599999999999,4,j2-3,,,
7.332599999999999,5,j2-3,,,
7.8325499999999995,1,lp3,,,
7.8325499999999995,2,lp3,,,
7.8325499999999995,3,lp3,,,
7.8325499999999995,4,lp3,,,
7.8325499999999995,5,lp3,,,
8.065859999999999,4,3-4,,,
8.09919,2,3-4,,,
8.13252,1,3-4,,,
8.165849999999999,3,3-4,,,
8.19918,5,3-4,,,
8.49915,MOT_mc_special_02,castle,,
8.53248,1,lp4,,,
8.53248,2,lp4,,,
8.53248,3,lp4,,,
8.53248,4,lp4,,,
8.53248,5,lp4,,,
9.29907,4,4-1,,,
9.3324,2,4-1,,,
9.36573,1,4-1,,,
9.39906,3,4-1,,,
9.43239,5,4-1,,,
9.699029999999999,1,lp1,,,
9.699029999999999,2,lp1,,,
9.699029999999999,3,lp1,,,
9.699029999999999,4,lp1,,,
9.699029999999999,5,lp1,,,
10.198979999999999,1,j1-2,,,
10.23231,2,j1-2,,,
10.23231,3,j1-2,,,
10.26564,4,j1-2,,,
10.26564,5,j1-2,,,
10.598939999999999,1,lp2,,,
10.598939999999999,2,lp2,,,
10.598939999999999,3,lp2,,,
10.598939999999999,4,lp2,,,
10.598939999999999,5,lp2,,,
11.03223,MOT_all,cut2,,
11.89881,MOT_mc_special_02,castle_out,,
11.89881,MOT_mc_bg_black_00,b80-45,,
13.59864,2,j2-3,,,
13.59864,3,j2-3,,,
13.76529,1,j2-3,,,
13.76529,4,j2-3,,,
13.76529,5,j2-3,,,
13.89861,2,j3-4,,,
13.89861,3,j3-4,,,
14.29857,2,j4-1,,,
14.29857,3,j4-1,,,
14.63187,1,j3-4,,,
14.63187,4,j3-4,,,
14.63187,5,j3-4,,,
14.79852,2,j1-2,,,
14.79852,3,j1-2,,,
14.93184,1,j4-1,,,
14.93184,4,j4-1,,,
14.93184,5,j4-1,,,
15.3318,2,j2-3,,,
15.3318,3,j2-3,,,
15.69843,2,j3-4,,,
15.69843,3,j3-4,,,
15.865079999999999,1,j1-2,,,
15.865079999999999,4,j1-2,,,
15.865079999999999,5,j1-2,,,
15.9984,2,j4-1,,,
15.9984,3,j4-1,,,
16.39836,2,j1-2,,,
16.39836,3,j1-2,,,
16.79832,1,j2-3,,,
16.79832,4,j2-3,,,
16.79832,5,j2-3,,,
16.96497,2,j2-3,,,
16.96497,3,j2-3,,,
17.09829,1,j3-4,,,
17.09829,4,j3-4,,,
17.09829,5,j3-4,,,
17.164949999999997,MOT_all,cut3,,
17.46492,1,sp4-1,,,
17.49825,2,sp3-4,,,
17.49825,3,sp3-4,,,
17.531579999999998,4,sp4-1,,,
17.531579999999998,5,sp4-1,,,
18.3315,5,1-2,,,
18.39816,3,4-1,,,
18.46482,1,1-2,,,
18.53148,2,4-1,,,
18.59814,4,1-2,,,
18.89811,4,2-3,,,
18.964769999999998,2,1-2,,,
19.03143,1,2-3,,,
19.09809,3,1-2,,,
19.164749999999998,5,2-3,,,
19.43139,5,3-4,,,
19.49805,3,2-3,,,
19.564709999999998,1,3-4,,,
19.63137,2,2-3,,,
19.69803,4,3-4,,,
20.36463,5,w4,,,
20.43129,3,w3,,,
20.49795,1,w4,,,
20.56461,2,w3,,,
20.63127,4,w4,,,
21.53118,1,4-1,,f1,
22.031129999999997,2,3-4,,f1,
22.031129999999997,3,3-4,,f1,
22.231109999999997,MOT_control_all,zoom01,,
22.397759999999998,4,4-1,,f1,
22.397759999999998,5,4-1,,f1,
22.46442,1,w1,,,
22.69773,MOT_mc_stage_color_00,b-flash,,
22.69773,MOT_mc_light_up_00,l2,,
22.797719999999998,4,1-2,,b0,
22.797719999999998,5,1-2,,b0,
22.797719999999998,1,1-2,,b0,
22.797719999999998,2,4-1,,b0,
22.797719999999998,3,j4-1,,,
23.19768,3,1-2,,,
23.630969999999998,3,2-3,l1,,
23.73096,5,w2,,,
23.73096,4,w2,,,
23.73096,2,w1,,,
23.73096,1,w2,,,
23.93094,3,lp3,,,
24.16425,3,3-4,lb0,,
24.49755,3,lp4,,,
24.830849999999998,3,4-1,r1,,
25.16415,3,lp1,,,
25.39746,3,j1-2,,,
25.73076,3,lp2,,,
25.897409999999997,3,2-3,,,
26.297369999999997,3,3-4,rb0,,
26.3307,MOT_control_all,zoom02,,
26.663999999999998,3,lp4,,,
26.79732,MOT_all,cut4,,
26.9973,3,4-1,,b0,
26.9973,2,1-2,,f1,
27.36393,2,lp2,,,
27.63057,2,j2-3,,,
27.930539999999997,3,w1,,,
28.06386,2,3-4,r1,,
28.39716,2,j4-1,,,
28.930439999999997,2,1-2,rb0,,
29.330399999999997,2,lp2,,,
29.59704,4,2-3,,,
29.6637,1,2-3,,,
29.730359999999997,3,1-2,,,
29.79702,5,2-3,,,
30.096989999999998,5,3-4,,,
30.163649999999997,3,2-3,,,
30.23031,1,3-4,,,
30.26364,MOT_control_all,zoom03,,
30.296969999999998,2,2-3,,,
30.363629999999997,4,3-4,,,
30.763589999999997,MOT_all,cut5,,
30.9969,MOT_mc_special_01,kakashi1,,
30.9969,2,3-4,,b0,
30.9969,1,4-1,,f1,
31.03023,5,w4,,,
31.09689,3,w3,,,
31.29687,4,w4,,,
31.530179999999998,1,1-2,l1,,
31.89681,1,lp2,,,
31.930139999999998,2,w4,,,
32.53008,1,j2-3,,,
32.89671,1,lp3,,,
33.29667,MOT_mc_special_01,kakashi2,,
33.29667,1,3-4,l2,,
33.62997,1,lp4,,,
33.96327,1,4-1,lb1,,
34.263239999999996,1,lp1,,,
34.696529999999996,1,1-2,lb0,,
35.063159999999996,1,lp2,,,
35.26314,MOT_all,cut6,,
35.39646,1,2-3,,b0,
35.39646,4,4-1,,f1,
35.86308,4,1-2,r1,,
36.02973,4,,r2,,
36.296369999999996,4,lp2,,,
36.329699999999995,1,w3,,,
36.663,4,2-3,rb1,,
36.96297,4,,rb0,,
37.22961,4,lp3,,,
37.29627,MOT_all,cut7,,
37.46292,4,3-4,,b0,
37.46292,5,4-1,,f1,
37.79622,5,1-2,,,
38.06286,5,2-3,l1,,
38.362829999999995,5,lp3,,,
38.396159999999995,4,w4,,,
38.69613,5,3-4,,,
38.96277,5,4-1,lb0,,
39.26274,5,lp1,,,
39.36273,3,3-4,,,
39.42939,1,3-4,,,
39.49605,MOT_mc_special_01,kakashi_out,,
39.49605,2,4-1,,,
39.562709999999996,4,4-1,,,
39.562709999999996,MOT_all,cut8,,
39.69603,1,4-1,,f1,
39.69603,5,1-2,,b0,
39.962669999999996,1,1-2,r1,,
40.26264,1,lp2,,,
40.29597,3,w4,,,
40.42929,2,w1,,,
40.49595,4,w1,,,
40.62927,5,w2,,,
40.62927,1,2-3,rb0,,
41.36253,1,3-4,,,
41.79582,1,sp4-1,,,
42.762389999999996,1,hj1,,,
42.829049999999995,2,j1-2,,,
42.829049999999995,3,j4-1,,,
42.89571,4,j1-2,,,
42.89571,5,j2-3,,,
43.36233,1,lp1,,,
43.79562,MOT_all,cut9,,
43.89561,3,w1,,,
43.89561,2,w2,,,
43.89561,1,1-2,,b0,
43.89561,2,2-3,,f1,
43.96227,5,w3,,,
43.96227,4,w2,,,
44.29557,2,3-4,r1,,
44.59554,2,lp4,,,
44.828849999999996,1,w2,,,
45.02883,2,4-1,r2,,
45.295469999999995,2,j1-2,,,
45.628769999999996,2,lp2,,,
45.96207,2,2-3,rb1,,
46.3287,2,lp3,,,
47.06196,2,3-4,rb0,,
47.42859,2,j4-1,,,
47.56191,4,j2-3,,,
47.56191,5,j3-4,,,
47.82855,1,j2-3,,,
47.82855,3,j1-2,,,
47.89521,MOT_all,cut10,,
48.061859999999996,MOT_mc_special_01,kakashi_prince1,,
48.095189999999995,4,sp3-4,,f1,
48.095189999999995,2,1-2,,b0,
48.62847,5,w4,,,
48.72846,MOT_all,cut11,,
48.895109999999995,3,w2,,,
48.895109999999995,1,w3,,,
48.895109999999995,5,sp4-1,,f1,
48.895109999999995,4,sj4,,,
48.9951,MOT_mc_special_01,kakashi_prince2,,
49.02843,2,w2,,,
49.39506,4,w4,,,
49.79502,MOT_all,cut12,,
49.96167,3,sp2-3,,f1,
49.96167,5,sj1,,,
50.29497,3,j3-4,,,
50.461619999999996,5,w1,,,
50.72826,3,sp4-1,l1,,
51.394859999999994,3,sj1,,,
51.728159999999995,3,lp1,,,
52.22811,3,1-2,lb0,,
52.594739999999994,3,lp2,,,
53.761289999999995,MOT_mc_special_01,pumpking,,
53.86128,MOT_all,cut13,,
54.02793,1,3-4,,f1,
54.02793,2,2-3,,f1,
54.02793,3,2-3,,,
54.02793,4,4-1,,,
54.02793,5,1-2,,,
54.561209999999996,1,4-1,,,
54.561209999999996,2,3-4,,,
54.561209999999996,3,3-4,,,
54.561209999999996,4,1-2,,,
54.561209999999996,5,2-3,,,
54.927839999999996,1,j1-2,,,
54.927839999999996,2,j4-1,,,
54.927839999999996,3,j4-1,,,
54.927839999999996,4,j2-3,,,
54.927839999999996,5,j3-4,,,
55.26114,1,lp2,,,
55.26114,2,lp1,,,
55.26114,3,lp1,,,
55.26114,4,lp3,,,
55.26114,5,lp4,,,
55.52778,1,2-3,,,
55.52778,2,1-2,,,
55.52778,3,1-2,,,
55.52778,4,3-4,,,
55.52778,5,4-1,,,
55.89441,1,j3-4,,,
55.89441,2,j2-3,,,
55.89441,3,j2-3,,,
55.89441,4,j4-1,,,
55.89441,5,j1-2,,,
56.261039999999994,1,lp4,,,
56.261039999999994,2,lp3,,,
56.261039999999994,3,lp3,,,
56.261039999999994,4,lp1,,,
56.261039999999994,5,lp2,,,
56.660999999999994,1,4-1,l1,,
56.660999999999994,2,3-4,l1,,
56.660999999999994,3,3-4,l1,,
56.660999999999994,4,1-2,l1,,
56.660999999999994,5,2-3,l1,,
57.027629999999995,1,1-2,,,
57.027629999999995,2,4-1,,,
57.027629999999995,3,4-1,,,
57.027629999999995,4,2-3,,,
57.027629999999995,5,3-4,,,
57.360929999999996,1,lp2,,,
57.360929999999996,2,lp1,,,
57.360929999999996,3,lp1,,,
57.360929999999996,4,lp3,,,
57.360929999999996,5,lp4,,,
57.6609,1,2-3,lb0,,
57.6609,2,1-2,lb0,,
57.6609,3,1-2,lb0,,
57.6609,4,3-4,lb0,,
57.6609,5,4-1,lb0,,
57.92754,1,lp3,,,
57.92754,2,lp2,,,
57.92754,3,lp2,,,
57.92754,4,lp4,,,
57.92754,5,lp1,,,
58.194179999999996,5,1-2,,,
58.260839999999995,3,2-3,,,
58.3275,1,3-4,,,
58.39416,2,2-3,,,
58.46082,4,4-1,,,
58.694129999999994,4,1-2,,,
58.76079,2,3-4,,,
58.82745,1,4-1,,,
58.89411,3,3-4,,,
58.96077,5,2-3,,,
59.19408,5,3-4,,,
59.26074,3,4-1,,,
59.3274,1,1-2,,,
59.394059999999996,2,4-1,,,
59.460719999999995,4,2-3,,,
60.12732,5,w4,,,
60.193979999999996,3,w1,,,
60.260639999999995,1,w2,,,
60.327299999999994,2,w1,,,
60.39396,4,w3,,,
60.9939,1,j2-3,,,
60.9939,2,j1-2,,,
60.9939,3,j1-2,,,
60.9939,4,j3-4,,,
60.9939,5,j4-1,,,
60.9939,MOT_all,cut14,,
61.060559999999995,MOT_control_all,zoom12,,
61.36053,MOT_mc_special_01,pumpking_light,,
61.427189999999996,1,j3-4,,,
61.427189999999996,2,j2-3,,,
61.427189999999996,3,j2-3,,,
61.427189999999996,4,j4-1,,,
61.427189999999996,5,j1-2,,,
61.79382,1,4-1,,,
61.79382,2,3-4,,,
61.79382,3,3-4,,,
61.79382,4,1-2,,,
61.79382,5,2-3,,,
61.9938,MOT_mc_stage_color_00,r-flash,,
61.9938,MOT_mc_light_up_00,l3,,
61.9938,MOT_mc_light_up_00,l3,,
61.9938,MOT_mc_special_03,onpu,,
61.9938,MOT_mc_bg_black_00,b45-0,,
61.9938,MOT_mc_back_00,l2,,
62.09379,1,1-2,r1,,
62.09379,2,4-1,r1,,
62.09379,3,4-1,r1,,
62.09379,4,2-3,r1,,
62.09379,5,3-4,r1,,
62.42709,1,lp2,,,
62.42709,2,lp1,,,
62.42709,3,lp1,,,
62.42709,4,lp3,,,
62.42709,5,lp4,,,
63.093689999999995,1,2-3,r2,,
63.093689999999995,2,1-2,r2,,
63.093689999999995,3,1-2,r2,,
63.093689999999995,4,3-4,r2,,
63.093689999999995,5,4-1,r2,,
63.460319999999996,1,lp3,,,
63.460319999999996,2,lp2,,,
63.460319999999996,3,lp2,,,
63.460319999999996,4,lp4,,,
63.460319999999996,5,lp1,,,
64.19358,1,3-4,rb1,,
64.19358,2,2-3,rb1,,
64.19358,3,2-3,rb1,,
64.19358,4,4-1,rb1,,
64.19358,5,1-2,rb1,,
64.52687999999999,1,lp4,,,
64.52687999999999,2,lp3,,,
64.52687999999999,3,lp3,,,
64.52687999999999,4,lp1,,,
64.52687999999999,5,lp2,,,
64.96016999999999,1,j4-1,,,
64.96016999999999,2,j3-4,,,
64.96016999999999,3,j3-4,,,
64.96016999999999,4,j1-2,,,
64.96016999999999,5,j2-3,,,
65.32679999999999,1,1-2,rb0,,
65.32679999999999,2,4-1,rb0,,
65.32679999999999,3,4-1,rb0,,
65.32679999999999,4,2-3,rb0,,
