time,lyrics,size
0.00 ,,
4.35 ,ワンディ ! （ワンディ ! ）,
5.667 ,気が付けば周りは,
8.067 ,ドーナツだらけの世界 ! （世界 ! ）,
10.4 ,美味しい顔が増えてくよ,
13.867 ,クッキング ! （クッキング ! ）,
15.033 ,ホワイトチョコに　クラシック,
17.383 ,カスタード　抹茶　いちご ! （いちご ! ）,
19.767 ,口の中はもうアトラクション,
23.167 ,（ドドド　ドーナツ）青空シャイニング,
25.617 ,（ドドド　ドーナツ）キッチンもライティング,
27.967 ,（ドドド　ドーナツ）万全ステージ,
30.450 ,（ドドド　ドーナツ）愛情込めて,
32.800 ,（ドドド　ドーナツ）作るよドーナツ,
34.983 ,（ドドド　ドーナツ）にっこりドーナツ,
37.333 ,（ドドド　ドーナツ）ドドドドどんどん,
39.617 ,世界の輪よ広がれ !,
42.017,プライスレス　ドーナッCyu♡Cyu♡,
43.683,ココロがぴょん♡ぴょん♡　一口でハッピー♡,
46.783,みんなで食べましょ,
48.667,かけがえのない時間　増量Cyu♡（Cyu♡）,
51.500,プライスレス　ドーナッCyu♡Cyu♡,
53.150,嬉しさ拡散するよ　投げキッス !,
56.183,君におすそ分け　限定　新食感,
59.510,プライスレス　ドーナッCyu♡,
61.050,（Chu♡Chu♡Chu♡Chu♡Cyu♡）\nサクサクドーナツ,
63.000,（ぴょん♡ぴょん♡ぴょ♡ぴょん♡ぴょん♡）\nモチモチドーナツ,
65.488,（Chu♡Chu♡Chu♡Chu♡Cyu♡）\n幸せドーナツ　召し上がれ♡,
69.817,ブラックコーヒー似合う女性になって,
74.400,おでこにマル　なぞってもらえたら,
79.263,きっと一生忘れられないプライスレス,
83.967,ドーナツパワーで　高みへジャンプだ,
86.450,いちにのさんで　ドーナツ !,
88.617,プライスレス　ドーナッCyu♡Cyu♡,
90.600,ココロがぴょん♡ぴょん♡　一口でハッピー♡,
93.483,みんなで食べましょ,
95.383,かけがえのない時間　増量Cyu♡（Cyu♡）,
98.150,プライスレス　ドーナッCyu♡Cyu♡,
99.983,嬉しさ拡散するよ　投げキッス !,
102.933,君におすそ分け　限定　新食感,
106.900,ちょっとだけ特別,
108.700,プライスレス　ドーナッCyu♡,
109.867,（Chu♡Chu♡Chu♡Chu♡Cyu♡）\nサクサクドーナツ,
112.167,（ぴょん♡ぴょん♡ぴょ♡ぴょん♡ぴょん♡）\nモチモチドーナツ,
114.600,（Chu♡Chu♡Chu♡Chu♡Cyu♡）\nプライスレス　ドーナッ,
116.883,Chu♡Chu♡Chu♡Chu♡Cyu♡\n幸せドーナツ　召し上がれ♡,
123.633,,
