0.03333,MOT_mc_bg_black_00,seat100-0,,
0.06666,1,,,,D80
0.06666,2,,,,D80
0.06666,3,,,,D80
0.06666,4,,,,D80
0.06666,5,,,,D80
0.26664,MOT_control_all,zoom01,,
0.6666,MOT_all,cut01,,
1.89981,1,1-2,,,
1.89981,2,1-2,,,
1.89981,3,1-2,,,
1.89981,4,1-2,,,
1.89981,5,1-2,,,
2.3331,1,lp2,,,
2.3331,2,lp2,,,
2.3331,3,lp2,,,
2.3331,4,lp2,,,
2.3331,5,lp2,,,
2.93304,1,2-3,,,
2.93304,2,2-3,,,
2.93304,3,2-3,,,
2.93304,4,2-3,,,
2.93304,5,2-3,,,
3.53298,1,3-4,,,
3.53298,2,3-4,,,
3.53298,3,3-4,,,
3.53298,4,3-4,,,
3.53298,5,3-4,,,
4.26624,MOT_mc_stage_color_00,b-flash,,
4.26624,MOT_mc_special_02,l1,,
4.3328999999999995,1,4-1,,f1,L0
4.46622,5,w4,,,
4.46622,4,w4,,,
4.46622,3,w4,,,
4.46622,2,w4,,,
4.899509999999999,1,sp1-2,,,
5.53278,1,j2-3,,,
6.166049999999999,1,lp3,,,
6.5660099999999995,1,3-4,l1,,
7.032629999999999,1,lp4,,,
7.36593,1,j4-1,,,
8.065859999999999,1,sj1,,,
8.565809999999999,1,w1,,,
8.59914,1,lp1,,,
9.43239,1,1-2,,,
9.93234,1,2-3,lb0,,
10.498949999999999,1,lp3,,,
10.83225,1,j3-4,,,
11.398859999999999,1,lp4,,,
11.73216,1,4-1,r1,,
12.39876,1,lp1,,,
12.86538,1,1-2,,,
13.46532,1,lp2,,,
14.29857,2,4-1,,,
14.29857,3,4-1,,,
14.29857,4,4-1,,,
14.29857,5,4-1,,,
14.29857,1,2-3,rb0,,
14.83185,1,lp3,,,
15.23181,5,w1,,,
15.23181,4,w1,,,
15.23181,3,w1,,,
15.23181,2,w1,,,
15.49845,1,3-4,,,
15.9984,1,lp4,,,
16.36503,1,4-1,,,
16.96497,1,sj1,,,
17.46492,1,w1,,,
17.531579999999998,1,sp1-2,,,
18.49815,1,j2-3,,,
18.73146,MOT_control_all,zoom02,,
18.83145,MOT_all,cut03,,
19.29807,1,3-4,,b0,
19.86468,1,lp4,,,
20.29797,MOT_mc_stage_color_00,y-flash,,
20.29797,MOT_mc_bg_black_00,b80-50,,
20.29797,MOT_mc_special_02,l2,,
20.3313,1,j4-1,,,
20.3313,3,j1-2,,,L0
20.3313,5,j1-2,,,L0
20.3313,2,,,,L0
20.3313,4,,,,L0
20.397959999999998,2,j1-2,,,
20.397959999999998,4,j1-2,,,
21.06456,1,j1-2,,,
21.06456,2,j2-3,,,
21.06456,3,j2-3,,,
21.06456,4,j2-3,,,
21.06456,5,j2-3,,,
22.13112,5,w3,,,
22.13112,4,w3,,,
22.13112,3,w3,,,
22.13112,2,w3,,,
22.13112,1,w2,,,
22.16445,1,j2-3,,,
22.431089999999998,2,j3-4,,,
22.431089999999998,3,j3-4,,,
22.73106,4,j3-4,,,
22.73106,5,j3-4,,,
23.231009999999998,1,3-4,l1,,
23.231009999999998,2,4-1,l1,,
23.231009999999998,3,4-1,l1,,
23.231009999999998,4,4-1,l1,,
23.231009999999998,5,4-1,l1,,
23.69763,1,lp4,,,
23.69763,2,lp1,,,
23.69763,3,lp1,,,
23.69763,4,lp1,,,
23.69763,5,lp1,,,
24.13092,1,4-1,,,
24.13092,2,1-2,,,
24.13092,3,1-2,,,
24.13092,4,1-2,,,
24.13092,5,1-2,,,
24.59754,1,lp1,,,
24.59754,2,lp2,,,
24.59754,3,lp2,,,
24.59754,4,lp2,,,
24.59754,5,lp2,,,
25.49745,1,1-2,lb0,,
25.49745,2,2-3,lb0,,
25.49745,3,2-3,lb0,,
25.49745,4,2-3,lb0,,
25.49745,5,2-3,lb0,,
25.96407,1,lp2,,,
25.96407,2,lp3,,,
25.96407,3,lp3,,,
25.96407,4,lp3,,,
25.96407,5,lp3,,,
27.063959999999998,1,2-3,,,
27.063959999999998,2,3-4,,,
27.063959999999998,3,3-4,,,
27.063959999999998,4,3-4,,,
27.063959999999998,5,3-4,,,
27.53058,1,lp3,,,
27.53058,2,lp4,,,
27.53058,3,lp4,,,
27.53058,4,lp4,,,
27.53058,5,lp4,,,
29.697029999999998,1,3-4,r1,,
29.697029999999998,2,4-1,r1,,
29.697029999999998,3,4-1,r1,,
29.697029999999998,4,4-1,r1,,
29.697029999999998,5,4-1,r1,,
30.19698,1,lp4,,,
30.19698,2,lp1,,,
30.19698,3,lp1,,,
30.19698,4,lp1,,,
30.19698,5,lp1,,,
30.963569999999997,1,j4-1,,,
31.23021,2,j1-2,,,
31.23021,3,j1-2,,,
31.530179999999998,4,j1-2,,,
31.530179999999998,5,j1-2,,,
31.83015,1,1-2,rb0,,
31.83015,2,2-3,rb0,,
31.83015,3,2-3,rb0,,
31.83015,4,2-3,rb0,,
31.83015,5,2-3,rb0,,
32.3301,1,lp2,,,
32.3301,2,lp3,,,
32.3301,3,lp3,,,
32.3301,4,lp3,,,
32.3301,5,lp3,,,
32.96337,MOT_all,cut04,,
33.13002,1,j2-3,,,
33.13002,2,j3-4,,,
33.13002,3,j3-4,,,
33.13002,4,j3-4,,,
33.13002,5,j3-4,,,
33.76329,1,lp3,,,
33.76329,2,lp4,,,
33.76329,3,lp4,,,
33.76329,4,lp4,,,
33.76329,5,lp4,,,
34.06326,MOT_control_all,zoom03,,
34.296569999999996,MOT_mc_stage_color_00,r-flash,,
34.296569999999996,MOT_mc_special_02,l3,,
34.36323,2,4-1,,f1,L0
34.36323,1,,,,D40
34.36323,3,,,,D40
34.36323,4,,,,D40
34.36323,5,,,,D40
34.96317,2,lp1,,,
36.42969,2,1-2,l1,,
36.96297,2,lp2,,,
37.562909999999995,2,j2-3,,,
38.29617,2,j3-4,,,
38.86278,2,lp4,,,
39.562709999999996,2,j4-1,,,
40.12932,2,lp1,,,
40.59594,2,1-2,lb0,,
41.02923,2,lp2,,,
41.195879999999995,2,j2-3,,,
41.79582,2,lp3,,,
43.02903,MOT_control_all,zoom04,,
43.262339999999995,MOT_mc_stage_color_00,b-flash,,
43.262339999999995,MOT_mc_special_02,l4,,
43.329,3,4-1,,f1,L0
43.329,2,3-4,,b0,D40
43.92894,3,lp1,,,
44.12892,3,1-2,,,
44.26224,2,w4,,,
44.72886,3,lp2,,,
45.39546,3,2-3,r1,,
45.96207,3,lp3,,,
46.3287,3,j3-4,,,
46.96197,3,lp4,,,
47.39526,3,4-1,rb0,,
48.095189999999995,3,lp1,,,
48.59514,3,1-2,,,
49.06176,3,lp2,,,
49.59504,3,j2-3,,,
50.29497,3,lp3,,,
50.86158,3,3-4,,,
51.294869999999996,3,sj4,,,
51.794819999999994,3,j4-1,,,
52.161449999999995,MOT_control_all,zoom05,,
52.46142,MOT_mc_special_02,l5,,
52.528079999999996,MOT_mc_stage_color_00,b-flash,,
52.528079999999996,4,,,f1,L0
52.528079999999996,3,1-2,,b0,D40
52.528079999999996,1,j3-4,,,L0
53.19468,4,j4-1,,,
53.19468,1,lp4,,,
53.46132,3,w2,,,
53.89461,4,lp1,,,
54.194579999999995,4,1-2,r1,,
54.69453,4,lp2,,,
55.16115,4,2-3,rb0,,
55.69443,4,lp3,,,
56.09439,MOT_control_all,zoom06,,
56.46102,MOT_mc_special_02,l6,,
56.52768,5,4-1,,f1,L0
56.52768,4,3-4,,b0,D40
56.52768,1,j4-1,,,
57.027629999999995,5,lp1,,,
57.12762,1,lp1,,,
57.427589999999995,5,hj1,,,
57.460919999999994,4,w4,,,
58.3275,5,1-2,,,
58.89411,5,j2-3,,,
59.460719999999995,5,lp3,,,
59.56071,MOT_all,cut05,,
59.794019999999996,5,3-4,,,
60.56061,5,4-1,,,
60.79392,MOT_control_all,zoom07,,
61.16055,MOT_mc_stage_color_00,r-flash,,
61.16055,MOT_mc_special_02,l7,,
61.22721,2,4-1,,f1,L0
61.22721,5,1-2,,b0,D40
61.22721,1,j1-2,,,
61.79382,2,lp1,,,
61.827149999999996,1,lp2,,,
62.06046,2,1-2,r1,,
62.16045,5,w2,,,
62.59374,2,lp2,,,
62.9937,2,2-3,rb0,,
63.526979999999995,2,lp3,,,
64.06026,2,j3-4,,,
64.62687,2,lp4,,,
64.69353,MOT_control_all,zoom08,,
65.06016,MOT_mc_special_02,l8,,
65.12682,MOT_mc_stage_color_00,b-flash,,
65.12682,3,2-3,,f1,L0
65.12682,2,4-1,,b0,D40
65.12682,1,j2-3,,,
65.6601,3,lp3,,,
65.72676,1,lp3,,,
66.06006,2,w1,,,
66.19337999999999,3,3-4,r1,,
66.66,3,lp4,,,
66.92663999999999,3,sj4,,,
67.3266,3,4-1,rb0,,
67.89321,3,lp1,,,
68.45982,3,j1-2,,,
68.52647999999999,MOT_control_all,zoom09,,
68.89311,MOT_mc_special_02,l9,,
68.95976999999999,MOT_mc_stage_color_00,y-flash,,
68.95976999999999,1,3-4,,f1,L0
68.95976999999999,3,2-3,,b0,D40
69.32639999999999,1,lp4,,,
69.82634999999999,1,j4-1,,,
69.89301,3,w3,,,
70.29297,1,lp1,,,
70.3263,MOT_control_all,zoom10,,
70.62626999999999,MOT_mc_special_02,l10,,
70.69292999999999,2,1-2,,f1,L0
70.69292999999999,1,w1,,,
71.35952999999999,2,j2-3,,,
71.89281,2,3-4,,,
72.45942,2,lp4,,,
72.59273999999999,MOT_control_all,zoom11,,
72.92604,MOT_mc_special_02,l11,,
72.9927,3,3-4,,f1,L0
72.9927,2,w4,,,
73.52597999999999,3,4-1,,,
74.05926,3,j1-2,,,
74.69252999999999,MOT_control_all,zoom12,,
74.69252999999999,3,lp2,,,
74.85918,MOT_mc_special_02,l12,,
74.92584,4,4-1,,f1,L0
74.92584,5,2-3,,f1,L0
74.92584,3,w2,,,
75.79241999999999,4,j1-2,,,
75.79241999999999,5,j3-4,,,
76.42569,4,2-3,,,
76.42569,5,4-1,,,
76.9923,4,3-4,l1,,
76.9923,5,1-2,r1,,
77.52557999999999,4,4-1,,,
77.52557999999999,5,2-3,,,
77.95886999999999,MOT_mc_back_00,start,,
77.95886999999999,4,lp1,,,
77.95886999999999,5,lp3,,,
78.42549,4,1-2,lb0,,
78.42549,5,3-4,rb0,,
78.59214,MOT_all,cut06,,
78.92544,4,lp2,,,
78.92544,5,lp4,,,
79.39206,MOT_control_all,zoom13,,
79.6587,MOT_mc_special_02,none,,
79.72536,MOT_mc_stage_color_00,r-flash,,
79.72536,MOT_mc_bg_black_00,b50-0,,
79.72536,4,2-3,,b0,
79.72536,5,4-1,,b0,
79.72536,1,1-2,,,
79.72536,2,4-1,,,
79.72536,3,2-3,,,
80.15865,4,lp3,,,
80.15865,5,lp1,,,
80.3253,1,2-3,,,
80.39196,2,1-2,,,
80.39196,3,3-4,,,
80.69193,1,lp3,,,
80.69193,2,lp2,,,
80.69193,3,lp4,,,
80.95857,1,j3-4,,,
81.02523,2,j2-3,,,
81.02523,3,j4-1,,,
81.35853,1,lp4,,,
81.35853,2,lp3,,,
81.35853,3,lp1,,,
82.02512999999999,1,4-1,l1,,
82.02512999999999,2,3-4,l1,,
82.02512999999999,3,1-2,l1,,
82.45841999999999,1,lp1,,,
82.45841999999999,2,lp4,,,
82.45841999999999,3,lp2,,,
82.92504,4,3-4,,,
82.92504,5,1-2,,,
82.92504,1,j1-2,,,
82.92504,2,j4-1,,,
82.92504,3,j2-3,,,
83.29167,4,lp4,,,
83.29167,5,lp2,,,
83.39166,1,lp2,,,
83.39166,2,lp1,,,
83.39166,3,lp3,,,
83.92493999999999,1,j2-3,,,
83.92493999999999,2,j1-2,,,
83.92493999999999,3,j3-4,,,
84.39156,1,lp3,,,
84.39156,2,lp2,,,
84.39156,3,lp4,,,
84.72485999999999,1,3-4,lb0,,
84.72485999999999,2,2-3,lb0,,
84.72485999999999,3,4-1,lb0,,
85.15814999999999,1,lp4,,,
85.15814999999999,2,lp3,,,
85.15814999999999,3,lp1,,,
85.3248,1,4-1,,,
85.3248,2,3-4,,,
85.3248,3,1-2,,,
85.82475,1,lp1,,,
85.82475,2,lp4,,,
85.82475,3,lp2,,,
86.19138,1,j1-2,,,
86.25804,2,j4-1,,,
86.25804,3,j2-3,,,
86.32469999999999,4,j4-1,,,
86.32469999999999,5,j2-3,,,
86.79132,1,lp2,,,
86.79132,4,lp1,,,
86.9913,MOT_control_all,zoom14,,
87.12462,MOT_mc_stage_color_00,b-flash,,
87.12462,4,1-2,,f1,L0
87.12462,2,,,b0,D20
87.12462,5,,,,D20
87.12462,3,,,b0,D20
87.12462,1,2-3,,b0,
87.32459999999999,3,w3,,,
87.32459999999999,2,w1,,,
87.39126,5,w3,,,
87.49125,1,lp3,,,
87.55790999999999,4,2-3,r1,,
87.85788,4,lp3,,,
88.12451999999999,4,sj3,,,
88.39116,4,3-4,rb0,,
88.79111999999999,4,lp4,,,
89.12442,4,4-1,,,
89.42439,4,lp1,,,
89.55771,MOT_control_all,zoom15,,
89.72435999999999,MOT_mc_stage_color_00,b-flash,,
89.72435999999999,4,1-2,,b0,
89.72435999999999,5,3-4,,,L0
89.72435999999999,1,3-4,,,
89.72435999999999,2,1-2,,,L0
89.72435999999999,3,3-4,,,L0
90.15764999999999,4,lp2,,,
90.15764999999999,5,lp4,,,
90.3243,1,4-1,,,
90.39095999999999,2,2-3,,,
90.39095999999999,3,4-1,,,
90.69093,1,lp1,,,
90.69093,2,lp3,,,
90.69093,3,lp1,,,
90.95756999999999,1,j1-2,,,
91.02423,2,j3-4,,,
91.02423,3,j1-2,,,
91.35753,1,lp2,,,
91.35753,2,lp4,,,
91.35753,3,lp2,,,
92.12411999999999,1,2-3,l1,,
92.12411999999999,2,4-1,l1,,
92.12411999999999,3,2-3,l1,,
92.45742,1,lp3,,,
92.45742,2,lp1,,,
92.45742,3,lp3,,,
92.92403999999999,4,2-3,,,
92.92403999999999,5,4-1,,,
92.92403999999999,1,j3-4,,,
92.92403999999999,2,j1-2,,,
92.92403999999999,3,j3-4,,,
93.29066999999999,4,lp3,,,
93.29066999999999,5,lp1,,,
93.39066,1,lp4,,,
93.39066,2,lp2,,,
93.39066,3,lp4,,,
93.92394,1,j4-1,,,
93.92394,2,j2-3,,,
93.92394,3,j4-1,,,
94.39056,1,lp1,,,
94.39056,2,lp3,,,
94.39056,3,lp1,,,
95.15715,1,1-2,lb0,,
95.15715,2,3-4,lb0,,
95.15715,3,1-2,lb0,,
95.45711999999999,1,lp2,,,
95.45711999999999,2,lp4,,,
95.45711999999999,3,lp2,,,
96.35703,1,2-3,r1,,
96.35703,2,4-1,r1,,
96.35703,3,2-3,r1,,
96.75699,1,lp3,,,
96.75699,2,lp1,,,
96.75699,3,lp3,,,
96.95697,1,3-4,,,
96.95697,2,1-2,,,
96.95697,3,3-4,,,
97.29026999999999,1,4-1,rb0,,
97.29026999999999,2,2-3,rb0,,
97.29026999999999,3,4-1,rb0,,
97.59024,1,lp1,,,
97.59024,2,lp3,,,
97.59024,3,lp1,,,
97.92354,1,sp1-2,,,
97.9902,2,sp3-4,,,
97.9902,3,sp1-2,,,
98.72345999999999,1,j2-3,,,
98.75679,2,j4-1,,,
98.75679,3,j2-3,,,
99.19008,1,lp3,,,
99.19008,2,lp1,,,
99.19008,3,lp3,,,
99.62337,MOT_control_all,zoom16,,
99.79002,MOT_mc_stage_color_00,b-flash,,
99.79002,MOT_mc_back_00,up,,
