time,lyrics,size
0,,
13.85,愛して　愛して,
16.617,ハートはどきどき熱くなって,
20.45,発見しちゃった永久機関,
24,無限ループだラブ♡,
28.314,,
37.847,あまーく好きって言って,
40.5,そしたら大好きって返して,
43.183,ホップステップラブ,
45.35,それが基本形,
48.9,アイで気持ちを伝えて,
51.433,言葉だけじゃ足りないな,
54.017,ピースアンドラブ,
56,見つめてワタシのこと,
61.833,Rock you! ビターなベースにアイシング,
64.733,Rock you! ピンクなムードでI sing,
67.313,Rock you! まるごと愛して♡,
70.583,言いたいことたくさんあるんだよ　つきあって !,
79.483,,
79.883,愛して　愛して,
82.55,愛し抜いた先の未来で,
86.4,ふたりが笑っていますように,
90.7,愛して　愛して,
93.517,ハートはどきどき速くなって,
97.25,時間なんて忘れちゃうね,
101.5,ヒカリをこえたら,
103.61,無限ループだラブ♡,
105,だってだって　愛とまんない !,
110.561,,
