time,lyrics,size
0.000,,
4.496,「ねぇねぇ知ってる？」,
5.760,「なになに？」,
6.534,「なんですか…？」,
7.713,「この仮装パーティーって\n時々本物のゾンビが踊りに来るらしいぞ☆,
12.918,ノリが悪い人に噛み付いて、噛み付かれた人は\n朝まで狂ったように踊り続けちゃうんだって… ! 」,
18.695,「こわいです～ ! 」,
19.655,「ひぇぇ… ! 」,
21.200,Beatを求めて　今夜は,
24.867,いつもよりも少しオシャレして,
29.550,土の中で聴いてた,
32.533,好きな曲を流してよ　ねぇDJ,
37.000,夢のような魔法は終わり　おやすみ,
41.750,死んでから始まるお楽しみ,
46.567,ドキドキ感じたい,
49.667,フロアにさぁ,
51.633,Coming Up ×2,
54.233,ゾンビーゾンビー,
55.117,君に噛み付いて踊りたい,
57.817,スリリングなMusic,
59.333,もっと　もっと頂戴,
62.600,パーティーパーティー,
63.467,怖いくらい楽しくなりたい,
66.083,最高にサイコな,
67.600,ステップ踏んでShow Time,
70.767,ビターの中で引き立つシュガー,
73.000,ドレスアップ　はぁとセクスィーGirl,
75.167,のんびり　おっとり,
77.200,ゆっくり絞る　マイドリーム,
79.133,はぴはぴ☆にキラキラ,
81.033,でも今日はCoolに　にょわNew World,
83.217,生まれ変わろう,
84.900,Turning Up ×2,
87.648,,
89.667,ゾンビーゾンビー,
90.600,君に噛み付いて踊りたい,
93.200,スリリングなMusic,
94.683,もっと　もっと頂戴,
98.033,パーティーパーティー,
98.950,怖いくらい楽しくなりたい,
101.550,最高にサイコな,
103.033,ステップ踏んでShow Time,
106.100,（ガブリ　ガブリ）,
108.567,これで君も友達,
110.200 ,（ガブリ　ガブリ）,
112.733,退屈はDead,
114.333,（ガブリ　ガブリ）,
116.867,大人になる　この感じ,
118.600,（ガブリ　ガブリ）,
121.000,魅力的でしょ♡,
126.521,,
