time,lyrics,size
0,,
3.0000,晴れ渡る空,
6.1000,風は少し強く,
10.4670,見慣れた景色がぼやけている,
18.1,このままでいい何度もそう願った,
24.733,だけど同じくらいときめいてる,
32.533,最後の制服,
36.267,最後の道,
40.000,締め付ける胸を,
43.712,抑えながら,
47.85,春風に逆らって,
51.517,どこまでも行ける意思を,
54.783,今はまだつらいけれど,
58.883,うつむかずに前向いて,
62.533,居場所になってた教室,
66.283,光詰まってた毎日が,
69.933,今では宝物,
73.400,どんな時も忘れないから,
78.133,昨日までと,
79.900,同じ明日（あす）はもう来ないでも,
84.533,また会えるよ,
87.217,だからもう行かなくちゃ,
91.050,胸の羅針盤で,
94.117,もう迷わずに行けるはず,
101.117,夢をえがいてくキャンパス,
105.167,積み重なった一ページ,
108.817,いたいくらい手と手重ね,
112.117,歌おう今ねがい込めて,
116.150,虹の向こうへと行こう,
119.817,扉ひらいてさあ笑おう,
123.467,光がさす方へ,
126.967,期待を胸に今進もう,
136.100,,
