id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,705,0,0
2,0,91,,,,0,0
3,3.478261,4,11,11,3,0,0
4,3.695652,4,13,13,3,0,0
5,3.913043,4,11,11,3,0,0
6,4.130435,4,9,9,3,0,0
7,4.347826,4,7,7,3,0,0
8,4.565217,4,5,5,3,0,0
9,4.782609,4,3,3,3,1,0
10,4.782609,4,10,10,4,1,0
11,5,4,1,1,3,0,0
12,5.217391,5,9,9,6,0,34
13,5.271739,5,10,10,4,0,34
14,5.434783,4,3,3,2,0,0
15,5.869565,4,3,3,2,0,0
16,5.978261,5,10,10,4,0,34
17,6.032609,5,9,9,5,0,34
18,6.086957,5,12,12,2,0,34
19,6.304348,4,3,3,2,0,0
20,6.521739,7,9,11,5,0,0
21,6.73913,4,3,3,2,0,0
22,6.956522,6,9,8,5,0,0
23,7.173913,4,3,3,2,0,0
24,7.391304,7,9,11,5,0,0
25,7.608696,4,3,3,2,0,0
26,7.826087,6,9,8,5,0,0
27,8.043478,4,3,3,2,0,0
28,8.26087,4,10,10,4,0,0
29,8.478261,4,3,3,2,0,0
30,8.695652,5,8,8,8,0,38
31,8.913043,4,3,3,2,1,0
32,8.913043,5,8,8,8,1,38
33,8.967391,5,8,8,3,0,38
34,9.347826,4,3,3,2,1,0
35,9.347826,5,13,13,3,1,38
36,9.728261,5,13,13,3,0,38
37,9.782609,4,3,3,2,1,0
38,9.782609,5,8,8,5,1,38
39,10.217391,4,3,3,2,1,0
40,10.217391,4,8,8,4,1,0
41,10.434783,4,8,8,4,0,0
42,10.652174,4,3,3,2,0,0
43,10.76087,4,8,8,4,0,0
44,11.086957,4,3,3,2,1,0
45,11.086957,4,10,10,4,1,0
46,11.304348,4,12,12,4,0,0
47,11.521739,4,3,3,2,0,0
48,11.630435,4,10,10,4,0,0
49,11.956522,4,3,3,2,1,0
50,11.956522,4,8,8,4,1,0
51,12.173913,4,2,1,4,1,0
52,12.173913,5,10,10,4,1,37
53,12.608696,4,3,4,3,0,0
54,13.043478,4,2,1,4,1,0
55,13.043478,5,10,10,4,1,37
56,13.478261,4,3,4,3,1,0
57,13.478261,4,10,10,4,1,0
58,13.913043,5,8,8,3,1,33
59,13.913043,4,2,1,4,1,0
60,13.967391,5,11,11,3,0,33
61,14.130435,5,13,13,3,0,33
62,14.347826,5,9,9,3,1,33
63,14.347826,4,3,4,3,1,0
64,14.565217,5,13,13,3,0,33
65,14.728261,5,11,11,3,0,33
66,14.782609,4,2,1,4,1,0
67,14.782609,5,8,8,3,1,33
68,15.108696,4,3,4,3,0,0
69,15.217391,4,3,4,3,1,0
70,15.217391,4,8,8,8,1,0
71,15.652174,4,1,1,3,1,0
72,15.652174,5,8,8,8,1,39
73,16.086957,4,2,2,3,0,0
74,16.521739,4,3,3,3,0,0
75,16.956522,4,4,4,3,0,0
76,17.391304,4,4,5,3,1,0
77,17.391304,5,4,8,8,1,39
78,17.608696,4,6,7,3,0,0
79,17.717391,4,8,9,3,0,0
80,17.934783,4,10,11,3,0,0
81,18.152174,4,12,13,3,1,0
82,18.152174,5,5,5,7,1,35
83,18.695652,5,6,1,2,1,35
84,18.695652,7,8,11,5,1,0
85,19.130435,4,9,9,3,1,0
86,19.130435,4,2,1,4,1,0
87,19.347826,4,5,5,3,0,0
88,19.456522,4,9,9,3,0,0
89,19.565217,4,7,7,3,0,0
90,19.673913,4,11,11,3,0,0
