id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,794,0,0
2,0,91,,,,0,0
3,2.8125,1,2,3,0,0,0
4,2.96875,1,2,1,0,0,0
5,3.125,1,4,5,0,0,0
6,3.4375,1,3,2,0,0,0
7,3.75,1,4,4,2,1,106
8,3.75,1,2,1,0,1,0
9,3.828125,1,4,5,2,0,106
10,4.0625,1,4,3,0,0,0
11,4.21875,1,5,4,0,0,0
12,4.53125,1,3,2,0,0,0
13,4.84375,1,4,4,2,1,107
14,4.84375,1,2,1,0,1,0
15,4.921875,1,4,5,2,0,107
16,5.15625,1,4,3,0,0,0
17,5.3125,1,5,4,0,0,0
18,5.46875,1,3,2,0,0,0
19,5.625,2,5,5,0,0,0
20,5.9375,1,4,2,0,1,0
21,5.9375,2,5,5,0,1,0
22,6.25,1,4,4,2,1,108
23,6.25,1,2,1,0,1,0
24,6.328125,1,4,5,2,0,108
25,6.40625,1,2,1,0,0,0
26,6.5625,1,4,3,0,0,0
27,6.71875,1,2,1,0,0,0
28,6.875,1,5,4,0,0,0
29,7.03125,1,3,2,0,0,0
30,7.1875,1,2,1,0,1,0
31,7.1875,1,4,3,0,1,0
32,7.34375,1,4,4,2,0,4
33,7.421875,1,4,5,2,0,4
34,7.8125,1,4,3,0,1,0
35,7.8125,1,2,1,0,1,0
36,8.125,1,4,5,0,1,0
37,8.125,1,4,3,0,1,0
38,8.4375,1,5,4,0,1,0
39,8.4375,1,2,1,0,1,0
40,8.75,1,2,1,0,1,0
41,8.75,2,4,3,0,1,0
42,9.0625,2,4,3,0,0,0
43,9.375,2,4,3,0,1,0
44,9.375,1,2,1,0,1,0
45,9.6875,2,4,3,0,1,0
46,9.6875,1,2,1,0,1,0
47,9.84375,1,2,1,0,1,0
48,9.84375,1,3,2,0,1,0
49,10.15625,1,2,1,0,1,0
50,10.15625,1,3,2,0,1,0
51,10.46875,1,4,3,0,1,0
52,10.46875,1,2,1,0,1,0
53,10.9375,1,4,5,0,1,0
54,10.9375,1,3,2,0,1,0
55,11.25,1,4,5,0,1,0
56,11.25,1,2,1,0,1,0
57,11.40625,1,4,3,0,0,0
58,11.5625,1,3,2,0,0,0
59,11.71875,1,2,1,0,1,0
60,11.71875,1,5,4,0,1,0
61,11.875,1,4,3,0,0,0
62,12.03125,1,3,2,0,0,0
63,12.1875,1,2,1,0,1,0
64,12.1875,1,4,4,0,1,0
65,12.34375,1,3,2,0,0,0
66,12.5,1,4,3,0,1,0
67,12.5,1,2,1,0,1,0
68,13.28125,1,3,2,0,0,0
69,13.4375,1,4,3,0,0,0
70,13.75,1,2,1,0,0,0
71,14.0625,1,2,1,0,1,0
72,14.0625,1,4,4,2,1,1
73,14.140625,1,4,5,2,0,1
74,14.375,1,5,5,0,0,0
75,14.6875,1,2,1,0,1,0
76,14.6875,1,4,3,0,1,0
77,14.84375,1,3,4,0,0,0
78,15.15625,1,4,5,0,0,0
79,15.3125,1,2,1,0,0,0
80,15.46875,1,5,4,0,0,0
81,15.78125,1,4,3,0,0,0
82,15.9375,1,2,1,0,1,0
83,15.9375,2,4,3,0,1,0
84,16.25,2,4,3,0,0,0
85,16.5625,1,2,1,0,1,0
86,16.5625,1,4,4,2,1,2
87,16.640625,1,4,5,2,0,2
88,16.875,1,5,5,0,0,0
89,17.1875,1,2,1,0,1,0
90,17.1875,1,4,3,0,1,0
91,17.34375,1,4,3,0,0,0
92,17.65625,1,1,2,0,1,0
93,17.65625,1,3,4,0,1,0
94,17.96875,1,4,5,0,1,0
95,17.96875,1,2,3,0,1,0
96,18.28125,1,5,4,0,1,0
97,18.28125,1,3,2,0,1,0
98,18.4375,1,2,1,0,0,0
99,18.59375,1,5,4,0,0,0
100,18.90625,1,4,3,0,0,0
101,19.0625,1,2,1,0,1,0
102,19.0625,2,4,3,0,1,0
103,19.375,2,4,3,0,0,0
104,19.6875,1,2,1,0,1,0
105,19.6875,1,5,5,0,1,0
106,19.84375,2,5,4,0,0,0
107,20.3125,1,2,1,0,0,0
108,20.625,2,5,4,0,0,0
109,20.9375,1,2,1,0,1,0
110,20.9375,1,4,4,2,1,109
111,21.015625,1,4,5,2,0,109
112,21.25,1,3,3,0,1,0
113,21.25,1,5,5,0,1,0
114,21.40625,1,3,2,0,0,0
115,21.5625,1,2,1,0,0,0
116,21.71875,1,3,3,0,0,0
117,21.875,1,3,2,0,0,0
118,22.03125,1,2,1,0,0,0
119,22.1875,1,3,3,0,0,0
120,22.34375,1,3,2,0,0,0
121,22.5,1,2,1,0,1,0
122,22.5,1,2,3,2,1,105
123,22.578125,1,2,4,2,0,105
124,22.65625,1,2,5,2,0,105
125,22.8125,1,2,1,0,0,0
126,23.125,1,3,3,0,0,0
127,23.28125,1,3,2,0,0,0
128,23.4375,1,2,1,0,0,0
129,23.75,1,1,1,0,1,0
130,23.75,2,2,3,0,1,0
131,24.0625,1,1,1,0,0,0
132,24.375,1,1,1,0,0,0
133,24.6875,1,1,1,0,1,0
134,24.6875,2,2,3,0,1,0
135,25,1,1,1,0,1,0
136,25,2,4,5,0,1,0
137,25.3125,1,1,1,0,1,0
138,25.3125,2,4,5,0,1,0
139,25.46875,2,2,3,0,0,0
140,25.625,1,1,1,0,0,0
141,25.9375,1,1,1,0,0,0
142,26.09375,2,2,3,0,0,0
143,26.25,1,1,1,0,1,0
144,26.25,2,4,5,0,1,0
145,26.5625,1,1,1,0,0,0
146,26.875,1,1,1,0,0,0
147,27.1875,1,1,1,0,1,0
148,27.1875,2,4,5,0,1,0
149,27.34375,1,1,1,0,1,0
150,27.34375,1,2,3,0,1,0
151,27.65625,1,3,4,0,1,0
152,27.65625,1,1,1,0,1,0
153,27.96875,1,4,5,0,1,0
154,27.96875,1,1,1,0,1,0
155,28.28125,1,1,1,0,1,0
156,28.28125,1,3,4,0,1,0
157,28.59375,1,5,5,1,0,3
158,28.632813,1,5,4,1,0,3
159,28.671875,1,5,3,1,0,3
160,29.0625,1,2,1,0,1,0
161,29.0625,2,5,4,0,1,0
162,29.6875,1,2,1,0,1,0
163,29.6875,2,5,4,0,1,0
164,29.84375,1,5,5,0,0,0
165,30.15625,1,5,4,0,0,0
166,30.3125,1,2,1,0,1,0
167,30.3125,2,5,4,0,1,0
168,30.9375,1,2,1,0,1,0
169,30.9375,2,5,4,0,1,0
170,31.25,1,2,3,0,0,0
171,31.5625,1,2,1,0,1,0
172,31.5625,1,4,5,0,1,0
173,31.71875,1,5,4,0,0,0
174,32.03125,1,4,5,0,0,0
175,32.1875,1,2,1,0,0,0
176,32.34375,1,2,3,0,0,0
177,32.8125,1,2,1,0,1,0
178,32.8125,1,3,4,0,1,0
179,33.125,1,2,3,0,0,0
180,33.28125,1,4,5,0,0,0
181,33.359375,1,3,2,0,0,0
182,33.4375,1,5,4,0,0,0
183,33.515625,1,2,1,0,0,0
184,33.59375,1,4,5,0,0,0
185,34.0625,1,2,1,0,1,0
186,34.0625,2,2,3,0,1,0
187,34.375,2,2,3,0,0,0
188,34.6875,1,2,1,0,1,0
189,34.6875,1,2,3,0,1,0
190,34.84375,1,4,5,0,0,0
191,35.3125,1,2,1,0,1,0
192,35.3125,1,3,4,0,1,0
193,35.46875,1,2,3,0,0,0
194,35.78125,1,5,5,0,0,0
195,35.9375,1,2,1,0,1,0
196,35.9375,1,5,4,0,1,0
197,36.09375,1,1,2,0,0,0
198,36.25,1,2,3,0,0,0
199,36.5625,1,2,1,0,0,0
200,36.71875,1,4,4,0,0,0
201,37.03125,1,4,5,0,0,0
202,37.1875,1,2,1,0,0,0
203,37.34375,1,5,4,0,0,0
204,37.65625,1,4,3,0,0,0
205,37.8125,1,2,1,0,0,0
206,37.96875,1,5,5,0,0,0
207,38.28125,1,4,3,0,0,0
208,38.4375,1,2,1,0,0,0
209,38.59375,1,5,5,0,0,0
210,38.90625,1,5,4,0,0,0
211,39.0625,1,2,1,0,1,0
212,39.0625,2,5,4,0,1,0
213,39.6875,1,2,1,0,1,0
214,39.6875,2,5,4,0,1,0
